t_s,x_w_mm,y_w_mm,z_w_mm,qx,qy,qz,qw,x_w_mean_m,y_w_mean_m,z_w_mean_m
0.002827483,0.015657,-1.310292,-0.77903,-0.007607548,0.024339169,-0.012448172,0.999597305,-0.000737961,-0.00282767,1.782291843
0.01949415,0.010375,-0.702316,-3.154709,-0.011962766,0.035612057,-0.010188851,0.999242143,-0.000737961,-0.00282767,1.782291843
0.036160816,0.000663,-0.054407,-4.192956,-0.010963462,0.039816556,-0.007808723,0.999116344,-0.000737961,-0.00282767,1.782291843
0.052827483,-0.01031,0.550932,-3.659065,-0.010192186,0.037356062,-0.005628969,0.999234186,-0.000737961,-0.00282767,1.782291843
0.06949415,-0.019692,1.127388,-2.674823,-0.018905786,0.033114025,-0.003906798,0.999265115,-0.000737961,-0.00282767,1.782291843
0.086160816,-0.02923,1.566153,-0.704192,-0.025611119,0.022890516,-0.002344002,0.999407125,-0.000737961,-0.00282767,1.782291843
0.102827483,-0.035932,1.864514,0.863381,-0.033741829,0.008952847,-0.001480664,0.999389385,-0.000737961,-0.00282767,1.782291843
0.11949415,-0.035591,1.969817,1.127908,-0.047640291,0.006040587,-0.000848821,0.998845931,-0.000737961,-0.00282767,1.782291843
0.136160816,-0.031449,1.887761,1.217474,-0.058735972,0.006788364,-0.001217846,0.998249729,-0.000737961,-0.00282767,1.782291843
0.152827483,-0.022742,1.63673,1.141016,-0.065900029,0.005459261,-0.002282202,0.997808686,-0.000737961,-0.00282767,1.782291843
0.16949415,-0.006683,1.226524,1.03925,-0.074675663,0.002216546,-0.004093131,0.997197011,-0.000737961,-0.00282767,1.782291843
0.186160816,0.00477,0.734097,0.960279,-0.077526274,0.001796262,-0.006112066,0.996969956,-0.000737961,-0.00282767,1.782291843
0.202827483,0.016781,0.135448,1.084781,-0.076722645,0.002544156,-0.008679348,0.99701145,-0.000737961,-0.00282767,1.782291843
0.21949415,0.023673,-0.411631,0.774624,-0.076475137,0.003361134,-0.010852465,0.99700676,-0.000737961,-0.00282767,1.782291843
0.236160816,0.027884,-0.890449,0.7636,-0.072233686,0.005728759,-0.012792925,0.997289234,-0.000737961,-0.00282767,1.782291843
0.252827483,0.028124,-1.256644,0.845276,-0.065574939,0.007462131,-0.01418827,0.997718867,-0.000737961,-0.00282767,1.782291843
0.26949415,0.029488,-1.476621,0.91637,-0.056684781,0.006192986,-0.014946312,0.998261033,-0.000737961,-0.00282767,1.782291843
0.286160816,0.030863,-1.518642,1.014319,-0.047361264,0.008065437,-0.015304615,0.998728005,-0.000737961,-0.00282767,1.782291843
0.302827483,0.031559,-1.379626,1.071587,-0.035234261,0.007066604,-0.014700269,0.999245972,-0.000737961,-0.00282767,1.782291843
0.31949415,0.026914,-1.077166,0.438449,-0.022879954,0.015709255,-0.013563506,0.999522765,-0.000737961,-0.00282767,1.782291843
0.336160816,0.022379,-0.646653,-0.942173,-0.015268029,0.024534746,-0.011602921,0.999515035,-0.000737961,-0.00282767,1.782291843
0.352827483,0.013558,-0.116076,-2.082426,-0.010943567,0.031251773,-0.009374908,0.999407663,-0.000737961,-0.00282767,1.782291843
0.36949415,0.002997,0.406599,-2.089207,-0.011944345,0.030535338,-0.00706976,0.999437314,-0.000737961,-0.00282767,1.782291843
0.386160816,-0.008655,0.904305,-0.596613,-0.013235116,0.025249717,-0.00502671,0.99958092,-0.000737961,-0.00282767,1.782291843
0.402827483,-0.022393,1.318533,-0.032068,-0.028897734,0.018918266,-0.003205143,0.999398193,-0.000737961,-0.00282767,1.782291843
0.41949415,-0.032762,1.587801,1.167804,-0.038664338,0.009507295,-0.001806415,0.999205393,-0.000737961,-0.00282767,1.782291843
0.436160816,-0.037733,1.682766,1.359321,-0.048209892,0.003688835,-0.001023254,0.998829891,-0.000737961,-0.00282767,1.782291843
0.452827483,-0.038289,1.591418,1.288457,-0.060676747,0.006221727,-0.000931533,0.998137643,-0.000737961,-0.00282767,1.782291843
