frame_idx,tag_id,cx,cy,c0x,c0y,c1x,c1y,c2x,c2y,c3x,c3y,decision_margin,hamming
0,0,1039.818922,458.968742,897.454651,605.405945,1188.076416,601.136475,1182.244385,312.468597,891.668884,316.904053,35.5304,0
1,0,1039.821089,456.905616,897.415894,603.390137,1188.018677,598.865234,1182.178711,310.470032,891.678284,314.998474,35.4686,0
2,0,1039.775745,454.376933,897.395325,600.719788,1187.999512,596.280334,1182.141846,308.048798,891.575195,312.495758,35.2865,0
3,0,1039.65297,451.358537,897.284424,597.608704,1187.955688,593.324524,1182.004883,305.125458,891.50885,309.544373,35.5904,0
4,0,1039.662314,448.205683,897.257385,594.621155,1187.996216,590.036438,1181.893921,301.968414,891.440674,306.482269,34.9675,0
5,0,1039.695902,445.190506,897.438843,591.654297,1187.995605,586.910339,1181.835938,298.847198,891.25061,303.331543,34.3682,0
6,0,1039.647708,442.397137,897.424561,589.061584,1188.053833,584.018555,1181.712524,295.895966,891.2099,300.745483,35.2859,0
7,0,1039.535821,440.137514,897.486816,586.923584,1188.098022,581.813843,1181.574463,293.362152,891.03064,298.515564,34.2913,0
8,0,1039.546603,438.524274,897.661072,585.467957,1188.166504,580.100403,1181.44751,291.564667,890.853699,296.878601,35.301,0
9,0,1039.58354,437.419356,897.691467,584.604004,1188.224365,578.994019,1181.40918,290.303619,890.82074,295.728516,33.5282,0
10,0,1039.555275,436.876957,897.677979,583.998718,1188.234253,578.59729,1181.428223,289.759705,890.811584,295.09494,34.528,0
11,0,1039.480756,436.750185,897.612122,583.943115,1188.216064,578.544189,1181.358276,289.548035,890.805786,295.013702,34.0805,0
12,0,1039.520204,437.067564,897.58374,584.297607,1188.202271,578.975647,1181.368286,289.929199,890.83197,295.153595,33.6436,0
13,0,1039.519515,437.888868,897.584473,585.075928,1188.166992,579.850037,1181.449463,290.707092,890.879456,295.934784,33.8444,0
14,0,1039.42792,439.035201,897.422791,586.2099,1188.099609,581.165588,1181.428101,291.865631,890.936401,297.077057,34.3842,0
15,0,1039.386557,440.416672,897.342896,587.420471,1188.028442,582.741577,1181.534546,293.304901,891.032349,298.367218,34.7095,0
16,0,1039.551794,441.760505,897.284607,588.810669,1187.944458,583.979431,1181.626343,294.909454,891.154785,299.537415,34.3203,0
17,0,1039.463466,442.879452,897.228455,589.717651,1187.827515,585.167114,1181.755493,295.982391,891.17395,300.663269,34.0539,0
18,0,1039.452724,443.599629,897.131592,590.338318,1187.789307,586.034424,1181.728638,296.907562,891.262329,301.305206,35.3648,0
19,0,1039.525924,444.030157,897.156189,590.623047,1187.745483,586.377502,1181.915527,297.416809,891.315186,301.691284,34.5037,0
20,0,1039.501688,444.019706,897.129761,590.53595,1187.746582,586.383118,1181.907227,297.468872,891.34668,301.742615,34.3932,0
21,0,1039.468684,443.641449,897.062439,590.248535,1187.710083,585.909607,1181.818726,297.092224,891.295654,301.438904,34.7874,0
22,0,1039.547886,443.10186,897.161072,589.816772,1187.769897,585.113037,1181.786865,296.539276,891.212402,300.981964,34.9086,0
23,0,1039.558026,442.494845,897.182373,589.366089,1187.848999,584.446228,1181.73645,295.827057,891.245178,300.522522,34.5374,0
24,0,1039.547804,442.175589,897.281067,589.072327,1187.946411,584.167419,1181.71167,295.385071,891.199768,300.232147,34.2728,0
25,0,1039.56168,442.142384,897.426941,589.111084,1188.019897,584.092102,1181.63855,295.233521,891.074951,300.165405,35.276,0
26,0,1039.587636,442.384354,897.504456,589.455139,1188.118408,584.371033,1181.579834,295.407745,891.098206,300.437195,34.6963,0
27,0,1039.558636,443.110728,897.54425,590.218994,1188.132812,585.144165,1181.581055,295.994141,891.030151,301.120972,34.5781,0
28,0,1039.537332,444.274504,897.647217,591.397278,1188.20813,586.394897,1181.542847,297.032074,891.008057,302.289398,34.7913,0
29,0,1039.688766,445.834638,897.654907,593.130371,1188.295654,587.858704,1181.64502,298.619385,891.073486,303.802551,33.6236,0
30,0,1039.718895,447.864472,897.699768,595.204224,1188.276245,590.03009,1181.674927,300.590179,891.159119,305.696533,34.1414,0
31,0,1039.776439,450.424123,897.7771,597.768372,1188.375366,592.66156,1181.704468,303.15387,891.143005,308.153656,34.4389,0
32,0,1039.897674,453.558708,897.846069,600.886719,1188.396118,595.883667,1181.924194,306.256714,891.390808,311.225677,34.1092,0
33,0,1040.009107,456.880816,897.709229,604.279846,1188.398804,599.267212,1182.06543,309.73407,891.529907,314.408539,34.5844,0
34,0,1040.023369,460.354048,897.693176,607.655762,1188.296387,602.831787,1182.2229,313.187561,891.666321,317.795563,35.3831,0
35,0,1039.995985,463.641676,897.667114,610.866333,1188.303223,606.287598,1182.282959,316.460358,891.78949,321.092651,35.3439,0
36,0,1040.064711,466.69483,897.659058,613.616272,1188.377441,609.579224,1182.462891,319.781097,891.986694,324.03656,34.8369,0
37,0,1040.148507,469.413922,897.622986,616.316101,1188.321655,612.089661,1182.647583,322.539001,892.061096,326.82074,34.8996,0
38,0,1040.239534,471.596131,897.689758,618.345398,1188.353149,614.20575,1182.737671,324.900024,892.126709,328.987274,35.1723,0
39,0,1040.294305,472.909668,897.733459,619.613525,1188.392212,615.350281,1182.769653,326.293793,892.257446,330.527771,35.7778,0
40,0,1040.283725,473.267888,897.768677,619.889099,1188.434692,615.616394,1182.80249,326.642853,892.208374,330.992035,35.8284,0
41,0,1040.411391,472.865401,897.915527,619.437561,1188.49292,614.91748,1182.812134,326.391083,892.192688,330.681732,34.6066,0
42,0,1040.311812,471.366064,897.956116,617.756226,1188.504761,613.373657,1182.702271,324.940155,892.105286,329.345459,34.3739,0
43,0,1040.27827,469.069165,897.979919,615.601929,1188.684204,610.845703,1182.547363,322.566528,891.978271,327.393829,34.8919,0
44,0,1040.253248,466.0692,898.051025,612.668579,1188.739746,607.679382,1182.409058,319.51767,891.851929,324.540253,34.1817,0
45,0,1040.262334,462.802755,898.287354,609.410583,1188.831665,604.286743,1182.272583,316.158508,891.661011,321.2883,35.3015,0
46,0,1040.159412,459.297004,898.307251,606.104004,1188.924927,600.610107,1182.053223,312.446899,891.475037,318.060974,34.7893,0
47,0,1040.162949,455.753472,898.359436,602.572876,1188.979004,596.94104,1181.939331,308.962158,891.344238,314.563385,34.4593,0
48,0,1040.02725,452.334652,898.303711,599.305481,1188.932373,593.468384,1181.713379,305.402618,891.156555,311.233551,34.1818,0
49,0,1039.900023,449.019761,898.209961,595.957886,1188.791016,590.23877,1181.556274,302.116699,891.025146,307.81604,34.1489,0
50,0,1039.821751,445.896666,898.019592,592.816223,1188.682617,587.200867,1181.531006,299.073364,890.986511,304.616791,34.7741,0
51,0,1039.687241,442.990744,897.825439,589.831299,1188.390991,584.341858,1181.452881,296.249725,890.887451,301.54834,34.4104,0
52,0,1039.504236,440.344088,897.672302,586.945007,1188.210083,581.981567,1181.517456,293.555786,890.935486,298.837189,34.8949,0
53,0,1039.501032,437.817334,897.420471,584.523132,1187.998779,579.462646,1181.526733,291.168182,890.94519,296.116608,34.7122,0
54,0,1039.345644,435.486053,897.184326,581.980835,1187.796631,577.40686,1181.566162,288.930267,890.984741,293.651367,33.5571,0
55,0,1039.266489,433.294776,896.961365,579.763794,1187.614258,575.3078,1181.467407,286.933014,890.986511,291.346649,33.6502,0
56,0,1039.198067,431.276912,896.839172,577.716248,1187.518555,573.32959,1181.522095,284.873444,891.002625,289.343994,33.2956,0
57,0,1039.109956,429.476109,896.716553,575.751648,1187.335205,571.666565,1181.544067,283.158752,890.989807,287.386475,34.4411,0
58,0,1039.113777,427.878876,896.645569,574.203674,1187.204468,570.07782,1181.552124,281.584747,890.979004,285.637604,32.9511,0
59,0,1039.103411,426.624163,896.598022,573.109985,1187.196411,568.851562,1181.564331,280.184052,891.032776,284.418243,34.9115,0
60,0,1039.078814,425.842522,896.648437,572.300964,1187.246948,568.160706,1181.527222,279.36554,890.955811,283.567688,33.0574,0
61,0,1039.02914,425.519066,896.684082,572.079712,1187.280762,567.843079,1181.450684,278.879669,890.909424,283.321686,33.5557,0
62,0,1039.143244,425.528725,896.856506,572.228455,1187.437134,567.764648,1181.451782,278.806519,890.880676,283.322845,33.6905,0
63,0,1039.141619,425.886511,896.952576,572.835144,1187.57959,568.044617,1181.313843,278.955261,890.771606,283.793488,34.274,0
64,0,1039.247814,426.713055,897.049683,573.808044,1187.640625,568.711243,1181.290405,279.778961,890.745972,284.610535,34.6135,0
65,0,1039.233896,427.927352,897.188049,575.132263,1187.782959,569.957336,1181.255005,280.748077,890.745544,285.955414,35.212,0
66,0,1039.272556,429.711368,897.2677,577.05957,1187.851807,571.727966,1181.254272,282.387177,890.670471,287.672943,33.8549,0
67,0,1039.358063,432.090893,897.392456,579.612976,1188.010742,574.242737,1181.192505,284.705109,890.721985,289.954926,34.5274,0
68,0,1039.463133,435.278154,897.587891,582.907715,1188.197144,577.411255,1181.236816,287.754272,890.757446,293.172119,33.3695,0
69,0,1039.515285,439.263548,897.703003,586.820435,1188.284302,581.62793,1181.428223,291.601929,890.850586,296.998993,34.178,0
70,0,1039.578181,443.949001,897.77948,591.655029,1188.372925,586.332825,1181.416016,296.202209,890.843689,301.622833,34.5849,0
71,0,1039.767338,448.912928,897.824402,596.606873,1188.450439,591.328369,1181.758423,301.168884,891.154053,306.564362,33.6716,0
72,0,1039.814471,453.859179,897.819458,601.373474,1188.397705,596.365112,1181.93457,306.214935,891.276733,311.396881,34.8938,0
73,0,1039.845228,458.437107,897.744324,605.765198,1188.326416,601.1828,1182.091431,310.958374,891.549194,315.869415,35.3752,0
74,0,1039.960623,462.382942,897.695618,609.519836,1188.359497,605.19165,1182.223755,315.247986,891.754639,319.759857,35.6048,0
75,0,1040.082006,465.717962,897.724243,612.769104,1188.400757,608.431763,1182.456177,318.649872,891.946594,323.180573,35.0351,0
76,0,1040.212159,468.440472,897.737732,615.419434,1188.377197,610.978455,1182.591797,321.559296,892.024414,325.880646,35.6526,0
77,0,1040.169859,470.502745,897.778503,617.2052,1188.369263,613.137817,1182.624512,323.735077,892.004578,327.900513,36.0201,0
78,0,1040.352896,471.983167,897.825928,618.824951,1188.423218,614.381714,1182.759155,325.265747,892.247864,329.551239,35.8229,0
79,0,1040.277456,472.635156,897.805176,619.344543,1188.421143,614.943054,1182.720947,325.955414,892.157227,330.349792,34.5993,0
80,0,1040.279966,472.618917,897.835205,619.320251,1188.427856,614.824097,1182.643188,326.001556,892.142334,330.423584,34.8542,0
81,0,1040.285344,471.913439,897.907288,618.51532,1188.563843,614.046326,1182.684448,325.289886,892.142212,329.910309,34.7483,0
82,0,1040.342785,470.77606,898.049194,617.358887,1188.649292,612.790588,1182.66333,324.165466,892.121277,328.842926,34.7032,0
83,0,1040.341776,469.393069,898.124634,616.186707,1188.702026,611.207275,1182.521729,322.637817,891.96875,327.56665,35.0842,0
84,0,1040.378984,468.072124,898.240417,614.876648,1188.773071,609.813721,1182.548096,321.236053,891.907715,326.256805,34.8797,0
85,0,1040.370152,466.61957,898.347656,613.482727,1188.93042,608.332092,1182.36438,319.785645,891.84021,324.935974,34.7495,0
86,0,1040.349606,465.148687,898.366638,612.160583,1188.972168,606.716553,1182.253418,318.21875,891.744141,323.597107,35.622,0
87,0,1040.233649,463.567153,898.351929,610.408752,1188.955566,605.202759,1182.163696,316.675537,891.599792,322.015411,35.2256,0
88,0,1040.197192,461.674846,898.286255,608.514099,1188.882568,603.332581,1182.121216,314.822052,891.574768,320.077087,35.6492,0
89,0,1040.128023,459.599242,898.199341,606.422058,1188.807739,601.197144,1182.085938,312.746185,891.518005,318.067719,36.0137,0
90,0,1040.019146,457.266336,897.943115,604.057129,1188.628662,598.900513,1182.001709,310.572113,891.489502,315.708282,34.3173,0
91,0,1040.016279,454.951438,897.905823,601.637817,1188.547485,596.631897,1181.967773,308.429138,891.419312,313.208252,34.9511,0
92,0,1039.857137,452.595485,897.737244,599.239502,1188.410156,594.338806,1181.939697,305.98999,891.446838,310.988342,34.3987,0
93,0,1039.763693,450.064786,897.514648,596.709717,1188.195435,591.807678,1181.893433,303.542847,891.406067,308.39267,35.4305,0
94,0,1039.593453,447.420142,897.328857,593.897644,1187.949829,589.117126,1181.840454,300.960754,891.192139,305.680237,34.5608,0
95,0,1039.543157,444.40988,897.241028,590.686584,1187.893311,586.349854,1181.829102,298.149811,891.301453,302.573669,35.1188,0
96,0,1039.410256,441.337166,897.098877,587.536926,1187.65979,583.254944,1181.719482,295.139618,891.187866,299.445374,33.8027,0
97,0,1039.364357,438.347372,896.996765,584.747192,1187.591919,580.216003,1181.724243,291.955475,891.145264,296.486847,33.3017,0
98,0,1039.309631,435.627223,896.914917,582.005859,1187.577271,577.647095,1181.656006,289.298279,891.133057,293.69458,33.4385,0
99,0,1039.345684,433.4701,897.005493,580.010376,1187.630371,575.467346,1181.557861,287.061615,891.043518,291.456116,34.0134,0
100,0,1039.268208,431.73378,897.068665,578.339783,1187.620605,573.584167,1181.481812,285.113281,890.887085,289.855927,34.6009,0
