t_s,x_w_mm,y_w_mm,z_w_mm,qx,qy,qz,qw,x_w_mean_m,y_w_mean_m,z_w_mean_m
0.005528397,0.000127,0.716209,-0.01399,-0.05798434,0.00510854,-0.00674937,0.998281606,-0.000721577,-0.002920849,1.78325833
0.022195064,-0.000742,0.538576,0.211459,-0.06018953,0.006442091,-0.006896561,0.998142353,-0.000721577,-0.002920849,1.78325833
0.03886173,-0.003285,0.367925,0.06132,-0.061428292,0.008408582,-0.007000571,0.998051528,-0.000721577,-0.002920849,1.78325833
0.055528397,-0.003545,0.140443,0.030728,-0.062074678,0.006174269,-0.007001579,0.998027851,-0.000721577,-0.002920849,1.78325833
0.072195064,-0.005028,-0.077313,-0.024769,-0.062812479,0.007534245,-0.007261337,0.997970491,-0.000721577,-0.002920849,1.78325833
0.08886173,-0.003921,-0.267589,0.08179,-0.060810415,0.007044638,-0.007441083,0.998096737,-0.000721577,-0.002920849,1.78325833
0.105528397,-0.004027,-0.448563,-0.212916,-0.059734371,0.008641306,-0.00799817,0.99814486,-0.000721577,-0.002920849,1.78325833
0.122195064,-0.005969,-0.594057,0.090584,-0.058300466,0.007899355,-0.008316032,0.998233189,-0.000721577,-0.002920849,1.78325833
0.13886173,-0.002559,-0.686117,-0.265885,-0.055232445,0.008624685,-0.008564627,0.998399539,-0.000721577,-0.002920849,1.78325833
0.155528397,-0.004515,-0.746695,0.064061,-0.053032384,0.007333408,-0.008694166,0.998528016,-0.000721577,-0.002920849,1.78325833
0.172195064,-0.004659,-0.769011,0.171656,-0.050824402,0.006943209,-0.008673779,0.998645802,-0.000721577,-0.002920849,1.78325833
0.18886173,-0.006823,-0.764296,0.064326,-0.050283546,0.007610593,-0.008528502,0.998669569,-0.000721577,-0.002920849,1.78325833
0.205528397,-0.005967,-0.734967,0.124367,-0.047269891,0.007830301,-0.008467251,0.998815573,-0.000721577,-0.002920849,1.78325833
0.222195064,-0.007675,-0.656905,0.002897,-0.04596253,0.010075684,-0.008301511,0.998857853,-0.000721577,-0.002920849,1.78325833
0.23886173,-0.009389,-0.569068,0.121471,-0.045969333,0.00716047,-0.00797937,0.998885318,-0.000721577,-0.002920849,1.78325833
0.255528397,-0.011575,-0.474249,0.228523,-0.044974054,0.008225288,-0.007797416,0.998923861,-0.000721577,-0.002920849,1.78325833
0.272195064,-0.010882,-0.389499,-0.004191,-0.045843479,0.008196115,-0.007482366,0.998886987,-0.000721577,-0.002920849,1.78325833
0.28886173,-0.010947,-0.321149,0.170515,-0.047552479,0.006745441,-0.007164096,0.998820272,-0.000721577,-0.002920849,1.78325833
0.305528397,-0.010041,-0.279691,0.140278,-0.049690084,0.004496977,-0.00692361,0.998730562,-0.000721577,-0.002920849,1.78325833
0.322195064,-0.007073,-0.265051,0.266534,-0.050989954,0.005402693,-0.006819158,0.998661271,-0.000721577,-0.002920849,1.78325833
0.33886173,-0.010151,-0.275558,0.063814,-0.052281267,0.00540542,-0.006742545,0.998595007,-0.000721577,-0.002920849,1.78325833
0.355528397,-0.011097,-0.309597,-0.01477,-0.053727234,0.007334972,-0.006939716,0.998504593,-0.000721577,-0.002920849,1.78325833
0.372195064,-0.010023,-0.351055,-0.015199,-0.053567457,0.00831077,-0.007212043,0.998503603,-0.000721577,-0.002920849,1.78325833
0.38886173,-0.009971,-0.383368,-0.002696,-0.052988557,0.009572905,-0.007461935,0.998521353,-0.000721577,-0.002920849,1.78325833
0.405528397,-0.01003,-0.396368,-0.186005,-0.051612842,0.010908839,-0.007708045,0.998577838,-0.000721577,-0.002920849,1.78325833
0.422195064,-0.008649,-0.393038,0.202154,-0.04904381,0.010247695,-0.007978321,0.998712189,-0.000721577,-0.002920849,1.78325833
0.43886173,-0.007098,-0.361196,-0.128062,-0.047709517,0.009119162,-0.00810151,0.998786768,-0.000721577,-0.002920849,1.78325833
0.455528397,-0.007064,-0.301839,0.013271,-0.046265231,0.009112364,-0.008248052,0.998853574,-0.000721577,-0.002920849,1.78325833
0.472195064,-0.003402,-0.20418,-0.289795,-0.044752666,0.013155552,-0.008323145,0.998876797,-0.000721577,-0.002920849,1.78325833
0.48886173,-0.00124,-0.083716,-0.101859,-0.042134724,0.011739968,-0.00834481,0.999008109,-0.000721577,-0.002920849,1.78325833
0.505528397,0.000947,0.069349,-0.077334,-0.038123658,0.010179953,-0.008295943,0.999186736,-0.000721577,-0.002920849,1.78325833
0.522195064,0.004408,0.216474,0.032695,-0.036826307,0.008051011,-0.008033468,0.999256958,-0.000721577,-0.002920849,1.78325833
0.53886173,0.00795,0.490544,-0.013765,-0.032995206,0.010987421,-0.007812983,0.999364573,-0.000721577,-0.002920849,1.78325833
0.555528397,0.010469,0.708616,0.299506,-0.032687248,0.008026658,-0.007562225,0.999404788,-0.000721577,-0.002920849,1.78325833
0.572195064,0.010467,0.946866,-0.094551,-0.0364016,0.01157463,-0.007325057,0.999243361,-0.000721577,-0.002920849,1.78325833
0.58886173,0.014015,1.172169,-0.010918,-0.036944597,0.010939465,-0.007131412,0.999231989,-0.000721577,-0.002920849,1.78325833
0.605528397,0.017403,1.37525,0.073392,-0.037925227,0.010674937,-0.006728622,0.999200905,-0.000721577,-0.002920849,1.78325833
0.622195064,0.016862,1.551023,0.184632,-0.040587676,0.006297904,-0.006451127,0.999135306,-0.000721577,-0.002920849,1.78325833
0.63886173,0.019713,1.673375,0.039613,-0.044591874,0.010107584,-0.006595082,0.998932383,-0.000721577,-0.002920849,1.78325833
0.655528397,0.019888,1.73907,0.439662,-0.048609909,0.006319243,-0.006508809,0.998776641,-0.000721577,-0.002920849,1.78325833
0.672195064,0.021447,1.738369,0.237338,-0.052099767,0.007266698,-0.006614155,0.998593542,-0.000721577,-0.002920849,1.78325833
0.68886173,0.023272,1.67731,-0.166133,-0.057149183,0.008525932,-0.006881959,0.998305523,-0.000721577,-0.002920849,1.78325833
0.705528397,0.022943,1.55416,-0.063408,-0.059515996,0.008034905,-0.007166517,0.998169288,-0.000721577,-0.002920849,1.78325833
0.722195064,0.023649,1.379417,-0.198516,-0.062064895,0.006983164,-0.007495386,0.998019541,-0.000721577,-0.002920849,1.78325833
0.73886173,0.024294,1.151648,0.251825,-0.062705846,0.007383577,-0.007911609,0.997973379,-0.000721577,-0.002920849,1.78325833
0.755528397,0.026718,0.922588,0.137277,-0.063449038,0.006529635,-0.008420894,0.99792819,-0.000721577,-0.002920849,1.78325833
0.772195064,0.025077,0.685732,-0.270909,-0.063762883,0.007432579,-0.008949566,0.997897268,-0.000721577,-0.002920849,1.78325833
0.78886173,0.024425,0.486337,-0.066727,-0.062874858,0.008619225,-0.009182549,0.997941953,-0.000721577,-0.002920849,1.78325833
0.805528397,0.01704,0.201507,-0.162253,-0.063257616,0.006071024,-0.009233325,0.997936051,-0.000721577,-0.002920849,1.78325833
0.822195064,0.011867,-0.015773,0.095966,-0.06300718,0.005778487,-0.009206592,0.997953878,-0.000721577,-0.002920849,1.78325833
0.83886173,0.005201,-0.210808,0.309295,-0.060637466,0.004807456,-0.008891983,0.998108671,-0.000721577,-0.002920849,1.78325833
0.855528397,-0.002715,-0.418285,-0.094949,-0.061017606,0.00564236,-0.008732755,0.998082539,-0.000721577,-0.002920849,1.78325833
0.872195064,-0.00875,-0.601221,0.34451,-0.060042499,0.006916386,-0.008280849,0.99813751,-0.000721577,-0.002920849,1.78325833
0.88886173,-0.015662,-0.767622,0.439777,-0.05805827,0.004654064,-0.00785274,0.998271462,-0.000721577,-0.002920849,1.78325833
0.905528397,-0.018773,-0.917061,-0.039975,-0.058133123,0.005896075,-0.007578843,0.99826266,-0.000721577,-0.002920849,1.78325833
0.922195064,-0.02034,-1.055908,-0.019249,-0.059006873,0.003595577,-0.00718545,0.99822524,-0.000721577,-0.002920849,1.78325833
0.93886173,-0.023605,-1.197221,-0.054539,-0.057721331,0.006583118,-0.007035308,0.998286239,-0.000721577,-0.002920849,1.78325833
0.955528397,-0.026265,-1.32146,0.268137,-0.055841479,0.00615528,-0.006625778,0.998398688,-0.000721577,-0.002920849,1.78325833
0.972195064,-0.025857,-1.420569,0.171207,-0.054747189,0.004533153,-0.0065833,0.998468255,-0.000721577,-0.002920849,1.78325833
0.98886173,-0.024603,-1.490413,0.151079,-0.053189335,0.008172043,-0.006654341,0.998528834,-0.000721577,-0.002920849,1.78325833
1.005528397,-0.024603,-1.532004,0.093089,-0.052042119,0.008107463,-0.006711613,0.998589426,-0.000721577,-0.002920849,1.78325833
1.022195064,-0.021465,-1.54558,0.175044,-0.051092926,0.009106048,-0.007088097,0.998627234,-0.000721577,-0.002920849,1.78325833
1.03886173,-0.017953,-1.539648,0.227243,-0.048664302,0.007273181,-0.007360995,0.998761584,-0.000721577,-0.002920849,1.78325833
1.055528397,-0.01832,-1.501024,0.010716,-0.047506902,0.009625542,-0.007702508,0.998794831,-0.000721577,-0.002920849,1.78325833
1.072195064,-0.015503,-1.433076,0.018997,-0.046760791,0.010814625,-0.007922651,0.998816151,-0.000721577,-0.002920849,1.78325833
1.08886173,-0.013297,-1.352543,-0.194755,-0.044882436,0.010206708,-0.008140251,0.998906966,-0.000721577,-0.002920849,1.78325833
1.105528397,-0.012513,-1.202659,-0.130548,-0.039529707,0.011879194,-0.008432654,0.999112195,-0.000721577,-0.002920849,1.78325833
1.122195064,-0.010975,-1.012106,-0.089131,-0.036795761,0.012790127,-0.008713488,0.999202962,-0.000721577,-0.002920849,1.78325833
1.13886173,-0.005804,-0.766223,-0.089593,-0.032361185,0.012633925,-0.008798796,0.999357653,-0.000721577,-0.002920849,1.78325833
1.155528397,-0.003049,-0.474961,-0.464708,-0.028894295,0.013845321,-0.00866174,0.999449049,-0.000721577,-0.002920849,1.78325833
1.172195064,-4e-05,-0.147017,-0.586098,-0.028130769,0.016411428,-0.008622423,0.999432328,-0.000721577,-0.002920849,1.78325833
1.18886173,0.006319,0.196481,0.012247,-0.022432694,0.012589613,-0.008333275,0.999634349,-0.000721577,-0.002920849,1.78325833
1.205528397,0.006898,0.535882,-0.464829,-0.024798459,0.015514734,-0.00801342,0.999539951,-0.000721577,-0.002920849,1.78325833
1.222195064,0.01173,0.831278,0.131233,-0.02937732,0.011855656,-0.007541521,0.99946963,-0.000721577,-0.002920849,1.78325833
1.23886173,0.012441,1.088474,0.206484,-0.033557032,0.009628359,-0.007222592,0.999364325,-0.000721577,-0.002920849,1.78325833
