t_s,x_w_mm,y_w_mm,z_w_mm,qx,qy,qz,qw,x_w_mean_m,y_w_mean_m,z_w_mean_m
0.002827483,-0.467186,-0.248981,0.34276,-0.046927881,-0.059287724,-0.016426987,0.997001953,-0.000585393,0.001897108,1.740670141
0.01949415,-0.377114,-0.231129,-0.341589,-0.048457061,-0.059359283,-0.015385665,0.996941157,-0.000585393,0.001897108,1.740670141
0.036160816,-0.252705,-0.199666,-0.722866,-0.048900665,-0.063004684,-0.013836768,0.996718455,-0.000585393,0.001897108,1.740670141
0.052827483,-0.100809,-0.154395,-1.067389,-0.048811884,-0.063580507,-0.011675249,0.996713905,-0.000585393,0.001897108,1.740670141
0.06949415,0.054071,-0.101365,-1.050259,-0.049346913,-0.06532932,-0.009332061,0.996599155,-0.000585393,0.001897108,1.740670141
0.086160816,0.204475,-0.0513,-1.036003,-0.049522743,-0.064103046,-0.006852641,0.996690192,-0.000585393,0.001897108,1.740670141
0.102827483,0.347872,-0.008467,-3.665252,-0.05686878,-0.068599119,-0.004259159,0.996013033,-0.000585393,0.001897108,1.740670141
0.11949415,0.437299,0.033566,-2.502617,-0.049603288,-0.060896947,-0.003128615,0.996905857,-0.000585393,0.001897108,1.740670141
0.136160816,0.486833,0.118375,-0.719741,-0.046976901,-0.059022431,-0.002300228,0.997148049,-0.000585393,0.001897108,1.740670141
0.152827483,0.489339,0.149298,0.264289,-0.046887525,-0.056044515,-0.002315368,0.997324025,-0.000585393,0.001897108,1.740670141
0.16949415,0.450611,0.180627,0.779715,-0.039179701,-0.05461823,-0.002867037,0.997734223,-0.000585393,0.001897108,1.740670141
0.186160816,0.36694,0.233247,1.144714,-0.036570493,-0.055283765,-0.004668633,0.997789812,-0.000585393,0.001897108,1.740670141
0.202827483,0.238676,0.259717,2.19292,-0.03908371,-0.056102613,-0.006051357,0.997641389,-0.000585393,0.001897108,1.740670141
0.21949415,0.091172,0.26712,1.404815,-0.041941554,-0.0586251,-0.00770467,0.997368859,-0.000585393,0.001897108,1.740670141
0.236160816,-0.07019,0.283557,1.787476,-0.03944701,-0.058306537,-0.010032405,0.997468612,-0.000585393,0.001897108,1.740670141
0.252827483,-0.221201,0.293176,0.895152,-0.043757149,-0.059515434,-0.012320491,0.997191772,-0.000585393,0.001897108,1.740670141
