frame_idx,tag_id,cx,cy,c0x,c0y,c1x,c1y,c2x,c2y,c3x,c3y,decision_margin,hamming,area_px2,quality_score,corner_sharpness
0,0,1048.533865,446.931606,906.692688,594.278625,1197.280762,588.906677,1190.430908,299.52655,899.775146,304.945251,34.8734,0,84130.5536,10115.1229,40.2521
1,0,1048.513437,448.697668,906.472412,595.988525,1197.144897,590.84198,1190.534668,301.427338,899.923767,306.593323,33.8448,0,84147.0618,9817.7378,41.281
2,0,1048.505268,450.523224,906.301208,597.58728,1196.943848,592.899658,1190.627441,303.543854,900.073242,308.153076,34.9376,0,84126.8865,10133.5234,44.0661
3,0,1048.5111,452.310874,906.118469,599.243286,1196.778076,594.757935,1190.809814,305.475372,900.220032,309.840668,35.0921,0,84116.359,10177.6987,41.2438
4,0,1048.425354,453.682406,906.033447,600.42688,1196.73645,596.258911,1190.872314,306.881195,900.304565,311.288849,34.6868,0,84093.4252,10058.7788,43.843
5,0,1048.417748,454.47977,905.993591,601.010498,1196.653198,597.11322,1191.002563,307.783752,900.404907,312.060516,33.8154,0,84055.2503,9803.8566,40.8967
6,0,1048.473202,454.723609,905.947815,601.168152,1196.610229,597.303833,1191.031006,308.245758,900.396118,312.20108,33.9997,0,84022.8746,9855.3909,41.0992
7,0,1048.491273,454.465125,905.982239,601.032043,1196.6698,596.790527,1190.958008,307.941711,900.377136,312.201569,34.4215,0,83970.7362,9974.5606,40.5868
8,0,1048.551546,453.666402,906.146667,600.252625,1196.72937,595.740967,1190.945435,307.091492,900.277588,311.499664,35.3927,0,83929.8566,10253.4953,41.8388
9,0,1048.546057,452.444948,906.207153,599.162048,1196.894287,594.436035,1190.831909,305.782532,900.290894,310.542938,34.3985,0,83910.1817,9964.3009,41.3554
10,0,1048.552918,450.987642,906.450317,597.775696,1197.100464,592.813477,1190.65564,304.199463,900.019592,309.175385,33.9361,0,83913.6694,9830.5607,40.0207
11,0,1048.685347,449.496055,906.640747,596.598267,1197.31665,591.109985,1190.554565,302.57547,899.980103,307.811676,34.4745,0,83928.0139,9987.3771,43.2769
12,0,1048.695757,448.139966,906.787903,595.437561,1197.453247,589.595947,1190.455688,300.995911,899.890198,306.638275,34.528,0,83940.4656,10003.6182,42.6983
13,0,1048.698225,447.142017,907.006775,594.463257,1197.610229,588.510986,1190.350586,299.86142,899.741882,305.730957,34.2828,0,83938.2667,9932.4476,42.0661
14,0,1048.727143,446.594536,907.107483,594.099609,1197.758545,587.985901,1190.233398,299.207581,899.654968,305.16449,34.5038,0,83991.2196,9999.6286,36.7727
15,0,1048.742338,446.602774,907.161865,594.190186,1197.817017,588.002136,1190.235962,299.105896,899.610474,305.14917,34.7559,0,84032.207,10075.1478,39.0744
16,0,1048.70511,447.219459,907.179687,594.855286,1197.797241,588.737915,1190.202637,299.612732,899.595764,305.684662,33.8667,0,84076.1662,9819.9512,43.6983
17,0,1048.649629,448.403349,907.124023,596.078979,1197.737793,590.120056,1190.267212,300.631744,899.67981,306.799133,34.425,0,84140.3983,9985.6475,41.6198
18,0,1048.702388,449.955805,907.057861,597.46344,1197.696411,591.795593,1190.347168,302.447906,899.776306,308.180695,34.0785,0,84118.0634,9883.8263,37.7934
19,0,1048.735647,451.700165,906.865601,599.210876,1197.501221,593.643738,1190.541504,304.256195,899.98584,309.771637,35.152,0,84140.6144,10196.5412,40.1777
20,0,1048.730614,453.548427,906.704041,600.764587,1197.310425,595.670776,1190.760742,306.328583,900.09198,311.369812,34.8446,0,84134.7026,10107.0186,40.595
21,0,1048.715502,455.22868,906.505066,602.350891,1197.225098,597.555908,1190.845459,308.189728,900.235657,312.929962,35.023,0,84146.7064,10159.4899,38.4421
22,0,1048.653966,456.628953,906.328308,603.556274,1196.998901,599.054626,1190.962036,309.719788,900.370789,314.262573,34.9478,0,84110.7929,10135.5123,40.405
23,0,1048.593171,457.416551,906.156433,604.190308,1196.792725,599.82019,1191.048096,310.624054,900.410828,315.029449,34.3404,0,84071.1155,9957.0057,44.7727
24,0,1048.598456,457.51929,906.055359,604.19458,1196.747925,599.897156,1191.001099,310.988525,900.468384,315.160065,35.0215,0,84002.7882,10150.3635,45.1198
25,0,1048.547666,457.071457,906.047485,603.588318,1196.720459,599.33197,1191.02063,310.582581,900.436218,314.869843,34.8257,0,83938.5247,10089.7527,44.1612
26,0,1048.669169,455.870652,906.114136,602.305176,1196.712769,598.045105,1191.053467,309.611511,900.431885,313.510193,34.4461,0,83897.3626,9977.3271,42.5041
27,0,1048.58643,454.131478,906.203918,600.642517,1196.80481,596.125,1190.931885,307.658569,900.302856,312.0755,35.1809,0,83873.5749,10188.7175,40.9421
28,0,1048.561176,452.007374,906.294617,598.609375,1196.899902,593.805908,1190.810181,305.423462,900.192017,310.179749,35.3112,0,83843.3144,10224.6087,39.405
29,0,1048.558809,449.602423,906.412842,596.327271,1197.072876,591.320007,1190.670166,302.9133,900.133606,307.969635,33.6856,0,83835.2744,9753.437,40.8471
30,0,1048.534239,447.249738,906.548706,594.110291,1197.160278,588.74115,1190.516846,300.392212,899.85791,305.710449,34.1143,0,83847.3911,9878.2779,40.6529
31,0,1048.561982,445.18275,906.757507,592.273743,1197.341919,586.56427,1190.342529,298.116577,899.746216,303.767181,34.665,0,83868.4637,10039.0022,41.0413
32,0,1048.514469,443.460583,906.857605,590.652039,1197.467651,584.837219,1190.24707,296.19043,899.605408,302.125824,34.1375,0,83913.2132,9888.875,37.0041
33,0,1048.517301,442.393471,906.886475,589.750244,1197.567871,583.838989,1190.125,295.06076,899.53894,301.016479,34.7353,0,83966.1112,10065.2154,38.0785
34,0,1048.600004,442.116151,907.022888,589.666077,1197.665527,583.520874,1190.123535,294.62207,899.506714,300.685089,34.7342,0,84020.4823,10068.1548,39.8678
35,0,1048.580958,442.399903,907.007202,589.978943,1197.700317,584.004761,1190.058838,294.920807,899.530884,300.86084,34.362,0,84060.8336,9962.6593,41.4752
36,0,1048.578086,443.538419,906.949219,591.231384,1197.659302,585.2547,1190.105225,295.951538,899.639771,301.957977,34.826,0,84108.1649,10100.0302,40.2727
37,0,1048.538508,445.282793,906.837891,592.831421,1197.473755,587.138428,1190.233765,297.739746,899.712036,303.530762,34.568,0,84120.1234,10025.9193,40.1198
38,0,1048.532246,447.340537,906.638672,594.763733,1197.2854,589.47644,1190.373901,299.971283,899.805237,305.229614,33.5956,0,84172.8722,9746.9441,39.7851
39,0,1048.553829,449.678247,906.477722,596.986938,1197.153687,591.921082,1190.587158,302.41391,899.971008,307.451721,34.1673,0,84181.2157,9913.3002,38.7025
40,0,1048.56896,451.871589,906.385254,599.022522,1197.094482,594.317078,1190.698364,304.776855,900.129272,309.508423,35.489,0,84177.7804,10296.5681,39.7686
41,0,1048.547219,453.851857,906.255188,600.774536,1196.887329,596.313721,1190.913208,306.852814,900.240784,311.422333,34.3432,0,84143.7409,9962.1177,39.595
42,0,1048.583892,455.389132,906.157288,602.164368,1196.848877,597.984314,1190.969604,308.656036,900.369324,312.842438,34.0516,0,84115.5686,9875.878,38.6405
43,0,1048.648161,456.296955,906.060364,603.00885,1196.752808,598.774414,1191.069336,309.7565,900.438599,313.718567,35.202,0,84069.156,10206.7078,41.6446
44,0,1048.668177,456.48385,906.077271,603.098572,1196.723022,598.847107,1191.092773,310.040131,900.451355,313.964844,35.5423,0,84010.387,10301.7741,42.2107
45,0,1048.6407,456.003068,906.069214,602.5401,1196.758179,598.271667,1191.019043,309.664551,900.446838,313.661102,34.6136,0,83941.0392,10028.453,40.3058
46,0,1048.569981,454.806438,906.178345,601.338501,1196.817505,596.891296,1190.960571,308.275452,900.294922,312.69519,34.1305,0,83916.906,9887.0648,38.6818
47,0,1048.540754,453.183514,906.30481,599.795715,1196.946411,595.051208,1190.896362,306.447968,900.136414,311.317078,34.7982,0,83908.4402,10079.9785,40.3802
48,0,1048.66615,451.19251,906.516785,597.985596,1197.104248,592.842102,1190.750244,304.466827,900.121643,309.441376,34.3445,0,83860.9686,9945.7408,36.7314
49,0,1048.665219,449.089721,906.684448,596.050232,1197.331909,590.5354,1190.58313,302.194275,899.927612,307.576569,35.1867,0,83862.8317,10189.7446,41.0992
50,0,1048.678556,447.098028,906.873779,594.216797,1197.441772,588.428467,1190.454956,300.008698,899.748901,305.609467,34.1148,0,83892.8993,9881.1031,40.4504
51,0,1048.629626,445.35505,906.958069,592.585938,1197.599365,586.718506,1190.2854,298.140564,899.67688,304.007721,34.819,0,83910.7948,10086.1451,38.5041
52,0,1048.604751,444.187262,907.064819,591.635193,1197.671875,585.494202,1190.159546,296.723846,899.551941,302.89389,34.2606,0,83960.8047,9927.3483,39.9669
53,0,1048.568844,443.64128,907.068542,591.198486,1197.715698,585.020203,1190.080322,296.072418,899.525818,302.360779,34.9554,0,83999.7768,10131.024,38.2893
54,0,1048.619413,443.721913,907.07605,591.299927,1197.712646,585.185852,1190.081299,296.228851,899.541931,302.272919,34.5342,0,84023.6994,10010.3739,40.1736
55,0,1048.570044,444.562482,906.940857,592.130859,1197.627563,586.233276,1190.131714,297.064453,899.581787,302.95752,33.7706,0,84082.2,9792.4375,42.376
