t_s,bending_avg_y_mm,torsion_diff_y_mm,bending_smoothed_mm,torsion_smoothed_mm
0.744803,0.447519,-0.441728,0.445530,-0.438979
0.761470,0.953275,-0.416084,0.955076,-0.415873
0.778137,1.466952,-0.371462,1.465614,-0.373733
0.794803,1.922288,-0.356196,1.922194,-0.353163
0.811470,2.332812,-0.280087,2.333434,-0.283026
0.828137,2.703692,-0.251578,2.703133,-0.251170
0.844803,3.006780,-0.210799,3.007093,-0.209246
0.861470,3.250561,-0.137313,3.250163,-0.137898
0.878137,3.416419,-0.070562,3.416104,-0.071527
0.894803,3.501742,-0.019691,3.501921,-0.018484
0.911470,3.513113,0.052294,3.512678,0.051964
0.928137,3.439194,0.115998,3.439155,0.115924
0.944803,3.288639,0.173372,3.288176,0.173083
0.961470,3.057369,0.219403,3.057905,0.218720
0.978137,2.768035,0.248668,2.767439,0.249320
0.994803,2.406396,0.287073,2.406263,0.288178
1.011470,1.988739,0.343140,1.988191,0.341543
1.028137,1.518005,0.367128,1.518755,0.368338
1.044803,1.027691,0.405662,1.028628,0.406429
1.061470,0.530254,0.447176,0.527796,0.444121
1.078137,-0.025118,0.421705,-0.023969,0.423641
1.094803,-0.561357,0.418984,-0.561768,0.419101
1.111470,-1.092500,0.409047,-1.090889,0.407439
1.128137,-1.570878,0.363497,-1.572241,0.365327
1.144803,-2.040040,0.344999,-2.040150,0.344666
1.161470,-2.467570,0.314801,-2.466836,0.314788
1.178137,-2.827702,0.277778,-2.827828,0.276308
1.194803,-3.126630,0.207448,-3.125734,0.210261
1.211470,-3.340127,0.180138,-3.340879,0.177779
1.228137,-3.493644,0.103603,-3.493187,0.103683
1.244803,-3.562987,0.022301,-3.562493,0.023566
1.261470,-3.546270,-0.040611,-3.546715,-0.041811
1.278137,-3.459213,-0.124709,-3.460112,-0.126300
1.294803,-3.308570,-0.230653,-3.306598,-0.227366
1.311470,-3.044276,-0.266844,-3.043178,-0.266258
1.328137,-2.688524,-0.281807,-2.690361,-0.284974
1.344803,-2.304730,-0.346097,-2.303758,-0.343698
1.361470,-1.854157,-0.362118,-1.854756,-0.363889
1.378137,-1.374386,-0.402199,-1.374210,-0.401828
1.394803,-0.860884,-0.425639,-0.860246,-0.423990
1.411470,-0.316543,-0.409555,-0.316408,-0.410564
1.428137,0.236856,-0.402802,0.235933,-0.403813
1.444803,0.767476,-0.405750,0.767729,-0.405263
1.461470,1.285146,-0.390489,1.285015,-0.388556
1.478137,1.773472,-0.330947,1.773701,-0.333329
1.494803,2.229188,-0.306568,2.229397,-0.304691
1.511470,2.641564,-0.244336,2.640954,-0.246018
1.528137,2.985974,-0.208831,2.986026,-0.208425
1.544803,3.265586,-0.162769,3.265483,-0.161589
1.561470,3.470962,-0.092760,3.470561,-0.094295
1.578137,3.592143,-0.047692,3.592037,-0.047206
1.594803,3.631997,0.008445,3.631724,0.008678
1.611470,3.587525,0.071464,3.587478,0.071697
1.628137,3.464762,0.140983,3.464567,0.140399
1.644803,3.264665,0.201369,3.264626,0.201682
1.661470,2.993160,0.263464,2.994847,0.267970
1.678137,2.684305,0.393496,2.680302,0.384840
1.694803,2.242379,0.352343,2.244897,0.354956
1.711470,1.793290,0.345798,1.792707,0.348612
1.728137,1.293770,0.385917,1.292924,0.384104
1.744803,0.751530,0.392748,0.752739,0.394813
1.761470,0.215424,0.431202,0.214497,0.428771
1.778137,-0.339636,0.417606,-0.339445,0.418033
1.794803,-0.881538,0.402373,-0.880282,0.403369
1.811470,-1.380672,0.396322,-1.381902,0.395380
1.828137,-1.871497,0.364684,-1.871618,0.365730
1.844803,-2.323101,0.342027,-2.323133,0.340173
1.861470,-2.721577,0.279202,-2.720147,0.278530
1.878137,-3.032367,0.200375,-3.030745,0.206574
1.894803,-3.249202,0.227585,-3.253010,0.220771
1.911470,-3.466708,0.126507,-3.465511,0.127758
1.928137,-3.590152,0.042791,-3.588567,0.044098
1.944803,-3.606583,-0.016434,-3.607102,-0.016550
1.961470,-3.551969,-0.070979,-3.551326,-0.071480
1.978137,-3.408752,-0.126870,-3.409397,-0.125169
1.994803,-3.203975,-0.147242,-3.203830,-0.147782
2.011470,-2.924734,-0.175353,-2.926898,-0.177757
2.028137,-2.612220,-0.247390,-2.606906,-0.243344
2.044803,-2.138545,-0.247909,-2.139373,-0.253700
2.061470,-1.628400,-0.347101,-1.630217,-0.343904
2.078137,-1.117844,-0.377599,-1.118877,-0.375528
2.094803,-0.605478,-0.358359,-0.604902,-0.358035
2.111470,-0.069599,-0.326106,-0.067213,-0.330813
2.128137,0.512934,-0.375297,0.511105,-0.373328
2.144803,1.053705,-0.383380,1.053527,-0.382677
2.161470,1.567961,-0.366956,1.569019,-0.366076
2.178137,2.064879,-0.321707,2.063907,-0.322519
2.194803,2.496884,-0.281737,2.496470,-0.281528
2.211470,2.864630,-0.232538,2.864535,-0.233478
2.228137,3.167295,-0.196004,3.167880,-0.195165
2.244803,3.411792,-0.140168,3.411360,-0.140409
2.261470,3.574861,-0.084446,3.574472,-0.084113
2.278137,3.652967,-0.020017,3.653280,-0.020136
2.294803,3.656246,0.043040,3.655494,0.042553
2.311470,3.565694,0.096312,3.565720,0.097261
2.328137,3.397645,0.163493,3.397390,0.162734
2.344803,3.151757,0.212127,3.151891,0.212243
2.361470,2.840986,0.254876,2.840875,0.256210
2.378137,2.468863,0.308350,2.467460,0.307562
2.394803,2.021932,0.330318,2.024361,0.327305
2.411470,1.577259,0.283050,1.576834,0.284050
2.428137,1.090243,0.248274,1.088843,0.249182
2.444803,0.550878,0.233347,0.549960,0.237382
2.461470,-0.020477,0.292994,-0.018494,0.288996
2.478137,-0.556900,0.276473,-0.558109,0.275550
2.494803,-1.101176,0.235117,-1.100230,0.236418
2.511470,-1.604095,0.214042,-1.603356,0.211774
2.528137,-2.060227,0.156983,-2.062719,0.162971
2.544803,-2.515687,0.212686,-2.515386,0.207947
2.561470,-2.908175,0.183906,-2.903796,0.187175
2.578137,-3.157686,0.203924,-3.159456,0.201966
2.594803,-3.372976,0.172751,-3.376169,0.170262
2.611470,-3.577319,0.083266,-3.575541,0.083914
2.628137,-3.673841,0.000612,-3.672674,0.003208
2.644803,-3.664667,-0.032110,-3.664420,-0.032008
2.661470,-3.563989,-0.058046,-3.564060,-0.060064
2.678137,-3.381194,-0.116928,-3.380903,-0.116275
2.694803,-3.115738,-0.161277,-3.115942,-0.160291
2.711470,-2.783054,-0.184680,-2.782898,-0.185002
2.728137,-2.384135,-0.211635,-2.383734,-0.212485
2.744803,-1.923767,-0.253336,-1.923441,-0.252589
2.761470,-1.413503,-0.278982,-1.415009,-0.282082
2.778137,-0.896618,-0.351797,-0.894563,-0.346540
2.794803,-0.320992,-0.319316,-0.321580,-0.321489
2.811470,0.252975,-0.315246,0.252696,-0.316264
2.828137,0.816348,-0.321142,0.816371,-0.320667
2.844803,1.360674,-0.310781,1.360566,-0.309446
2.861470,1.871752,-0.268456,1.871314,-0.269650
2.878137,2.333224,-0.241063,2.333667,-0.240820
2.894803,2.751122,-0.205288,2.750976,-0.205156
2.911470,3.105847,-0.163688,3.105342,-0.164760
2.928137,3.382858,-0.136592,3.383035,-0.135328
2.944803,3.587711,-0.081714,3.587508,-0.081326
2.961470,3.708878,-0.016156,3.708461,-0.016958
2.978137,3.739730,0.035246,3.739665,0.035758
2.994803,3.686358,0.092585,3.685833,0.091559
3.011470,3.542840,0.126478,3.543390,0.127789
3.028137,3.331959,0.177979,3.331627,0.176244
3.044803,3.042124,0.193967,3.042002,0.194345
3.061470,2.682654,0.214369,2.681772,0.216124
3.078137,2.248177,0.263952,2.248776,0.263213
3.094803,1.775617,0.295614,1.775562,0.294751
3.111470,1.264212,0.303486,1.264303,0.304432
3.128137,0.727172,0.318345,0.726674,0.317001
3.144803,0.164965,0.300514,0.165172,0.301143
3.161470,-0.397597,0.287770,-0.397814,0.287841
3.178137,-0.954980,0.272422,-0.954714,0.272972
3.194803,-1.485846,0.263703,-1.485493,0.263147
3.211470,-1.977148,0.241199,-1.977454,0.241243
3.228137,-2.430281,0.215105,-2.430110,0.215263
3.244803,-2.827764,0.187339,-2.826967,0.187337
3.261470,-3.150554,0.155652,-3.151762,0.154799
3.278137,-3.427302,0.105941,-3.426325,0.107308
3.294803,-3.612529,0.079110,-3.612514,0.078144
3.311470,-3.718302,0.034267,-3.718016,0.034794
3.328137,-3.736974,-0.001285,-3.736977,-0.001995
3.344803,-3.673771,-0.047363,-3.672935,-0.047681
3.361470,-3.516483,-0.092522,-3.516860,-0.091722
3.378137,-3.290470,-0.114281,-3.291803,-0.111986
3.394803,-3.014559,-0.090878,-3.013777,-0.091035
3.411470,-2.652024,-0.077228,-2.649867,-0.080777
3.428137,-2.183994,-0.140562,-2.184045,-0.141815
3.444803,-1.663061,-0.233984,-1.664080,-0.232127
3.461470,-1.123917,-0.289224,-1.123397,-0.286743
3.478137,-0.555021,-0.286590,-0.556238,-0.288920
3.494803,-0.000014,-0.311428,0.000972,-0.309883
3.511470,0.569300,-0.297095,0.569118,-0.298466
3.528137,1.121130,-0.297050,1.120655,-0.296117
3.544803,1.639961,-0.270844,1.639792,-0.271050
3.561470,2.121524,-0.240684,2.122691,-0.240100
3.578137,2.579508,-0.194979,2.578814,-0.196392
3.594803,2.969697,-0.171024,2.969139,-0.170490
3.611470,3.284340,-0.134054,3.284530,-0.133449
3.628137,3.529099,-0.082562,3.528874,-0.083097
3.644803,3.691400,-0.037716,3.691003,-0.037433
3.661470,3.765014,0.013266,3.764970,0.013223
3.678137,3.755003,0.062608,3.755061,0.062718
3.694803,3.663581,0.111203,3.663265,0.110695
3.711470,3.485828,0.146766,3.485628,0.146989
3.728137,3.227362,0.181888,3.227157,0.182092
3.744803,2.893644,0.215656,2.893735,0.215663
3.761470,2.497605,0.243994,2.496865,0.243123
3.778137,2.033717,0.250964,2.034529,0.252245
3.794803,1.539996,0.274647,1.539381,0.274144
3.811470,1.002109,0.283100,1.001980,0.281967
3.828137,0.440505,0.266413,0.440966,0.267283
3.844803,-0.122967,0.261982,-0.122449,0.263485
3.861470,-0.676483,0.281674,-0.678079,0.279084
3.878137,-1.246126,0.252085,-1.245634,0.253392
3.894803,-1.781749,0.241672,-1.780381,0.243270
3.911470,-2.255266,0.253788,-2.256533,0.250995
3.928137,-2.702662,0.208360,-2.702522,0.209053
3.944803,-3.088547,0.168292,-3.087791,0.168491
3.961470,-3.392248,0.127955,-3.392135,0.128415
3.978137,-3.617788,0.094417,-3.617715,0.094126
3.994803,-3.761219,0.054736,-3.761263,0.054574
4.011470,-3.821548,0.011220,-3.821186,0.011716
4.028137,-3.789688,-0.024691,-3.789581,-0.024822
4.044803,-3.670462,-0.064205,-3.669906,-0.065199
4.061470,-3.458556,-0.121693,-3.458973,-0.120742
4.078137,-3.176040,-0.160869,-3.175589,-0.160527
4.094803,-2.813770,-0.191315,-2.813470,-0.192576
4.111470,-2.382501,-0.239914,-2.382644,-0.239766
4.128137,-1.900418,-0.279288,-1.899739,-0.277490
4.144803,-1.364956,-0.278986,-1.365737,-0.280106
4.161470,-0.814790,-0.291106,-0.814511,-0.292701
4.178137,-0.243916,-0.320933,-0.243258,-0.320781
4.194803,0.341028,-0.331965,0.340165,-0.327452
4.211470,0.901693,-0.249552,0.899463,-0.248459
4.228137,1.405098,-0.146789,1.409656,-0.156131
4.244803,1.962531,-0.217333,1.961163,-0.212900
4.261470,2.454043,-0.210608,2.452468,-0.208400
4.278137,2.861085,-0.157988,2.860820,-0.159306
4.294803,3.196822,-0.121013,3.197824,-0.121267
4.311470,3.478365,-0.084119,3.477534,-0.084283
4.328137,3.668447,-0.047057,3.668439,-0.046366
4.344803,3.777772,0.004560,3.777762,0.004812
4.361470,3.804203,0.060553,3.803640,0.059499
4.378137,3.737819,0.094590,3.738212,0.095524
4.394803,3.597092,0.140111,3.596644,0.139019
4.411470,3.369889,0.160839,3.369770,0.161146
4.428137,3.066723,0.182570,3.066380,0.183265
4.444803,2.690366,0.212815,2.690469,0.212072
4.461470,2.257445,0.225697,2.257276,0.226279
4.478137,1.772681,0.243940,1.772915,0.243529
4.494803,1.253218,0.250002,1.252875,0.249251
4.511470,0.699532,0.239292,0.699156,0.240698
4.528137,0.122946,0.250616,0.123595,0.251229
4.544803,-0.445668,0.268727,-0.446018,0.265789
4.561470,-1.011754,0.229826,-1.011597,0.231862
4.578137,-1.554368,0.223865,-1.554443,0.224286
4.594803,-2.065908,0.222633,-2.065822,0.222080
4.611470,-2.531689,0.207252,-2.531802,0.206719
4.628137,-2.944347,0.176200,-2.943398,0.176852
4.644803,-3.275830,0.151108,-3.276366,0.149978
4.661470,-3.545484,0.101915,-3.545295,0.103406
4.678137,-3.734310,0.076767,-3.734275,0.075920
4.694803,-3.839666,0.034794,-3.839258,0.034649
4.711470,-3.851109,-0.010978,-3.850732,-0.010088
4.728137,-3.768299,-0.042133,-3.768202,-0.042674
4.744803,-3.598333,-0.084247,-3.598151,-0.084765
4.761470,-3.344301,-0.135921,-3.344063,-0.135852
4.778137,-3.011656,-0.183469,-3.011768,-0.183401
4.794803,-2.614718,-0.222524,-2.614245,-0.222193
4.811470,-2.152573,-0.246558,-2.152825,-0.244813
4.828137,-1.647385,-0.233182,-1.648657,-0.234757
4.844803,-1.126851,-0.246172,-1.123382,-0.247498
4.861470,-0.518054,-0.282290,-0.520498,-0.281373
4.878137,0.059470,-0.298038,0.059593,-0.297803
4.894803,0.637359,-0.301916,0.637854,-0.300919
4.911470,1.209102,-0.280805,1.209481,-0.281406
4.928137,1.761807,-0.262045,1.758761,-0.267230
4.944803,2.224130,-0.323223,2.228993,-0.312882
4.961470,2.726344,-0.185578,2.723265,-0.191783
4.978137,3.114327,-0.149947,3.114520,-0.148626
4.994803,3.435173,-0.090403,3.434513,-0.091677
5.011470,3.666427,-0.057295,3.667008,-0.056351
5.028137,3.826903,-0.009953,3.826378,-0.010419
5.044803,3.894413,0.027184,3.894474,0.027563
5.061470,3.877795,0.068947,3.877780,0.069264
5.078137,3.775627,0.113353,3.774730,0.112047
5.094803,3.574366,0.131264,3.574991,0.132430
5.111470,3.305349,0.167234,3.304896,0.166943
5.128137,2.955469,0.194880,2.954970,0.195485
5.144803,2.531853,0.228331,2.532212,0.227355
5.161470,2.059217,0.237767,2.059212,0.237595
5.178137,1.541516,0.238405,1.541002,0.238611
5.194803,0.980720,0.239713,0.981076,0.239968
5.211470,0.404189,0.244551,0.403941,0.245292
5.228137,-0.186394,0.260686,-0.186231,0.260238
5.244803,-0.771125,0.264276,-0.771233,0.263616
5.261470,-1.342075,0.249639,-1.342235,0.250056
5.278137,-1.886973,0.236034,-1.886773,0.235845
5.294803,-2.386572,0.213522,-2.386015,0.213946
5.311470,-2.823081,0.193286,-2.823399,0.192955
5.328137,-3.202251,0.161869,-3.202225,0.161572
5.344803,-3.509654,0.120858,-3.508731,0.120918
5.361470,-3.722775,0.078405,-3.723309,0.079015
5.378137,-3.863345,0.045002,-3.862747,0.045363
5.394803,-3.908880,0.015665,-3.909138,0.013810
5.411470,-3.873528,-0.048645,-3.873308,-0.047662
5.428137,-3.748799,-0.095034,-3.748395,-0.094297
5.444803,-3.533418,-0.126053,-3.533227,-0.126546
5.461470,-3.235457,-0.162755,-3.235561,-0.163962
5.478137,-2.867053,-0.216976,-2.866164,-0.214898
5.494803,-2.419371,-0.228656,-2.420340,-0.229853
5.511470,-1.935738,-0.255545,-1.934958,-0.255294
5.528137,-1.395974,-0.271235,-1.396047,-0.271923
5.544803,-0.827139,-0.292582,-0.827211,-0.289734
5.561470,-0.241070,-0.257022,-0.241757,-0.261368
5.578137,0.338359,-0.295314,0.340977,-0.290335
5.594803,0.955072,-0.245904,0.952842,-0.248305
5.611470,1.509402,-0.239939,1.506012,-0.247870
5.628137,1.972680,-0.365535,1.978426,-0.354403
5.644803,2.500873,-0.272338,2.500082,-0.271901
5.661470,2.965333,-0.153792,2.963002,-0.158702
5.678137,3.323333,-0.119332,3.323519,-0.118575
5.694803,3.608752,-0.077855,3.608938,-0.078348
5.711470,3.816583,-0.050563,3.816528,-0.050106
5.728137,3.939108,-0.016758,3.938808,-0.016015
5.744803,3.969398,0.029893,3.968886,0.029312
5.761470,3.903269,0.064431,3.903541,0.065122
5.778137,3.756746,0.107144,3.756321,0.105939
5.794803,3.520316,0.124979,3.521306,0.123423
5.811470,3.222975,0.114698,3.220767,0.119800
5.828137,2.813995,0.196216,2.814708,0.192457
5.844803,2.355097,0.208406,2.355654,0.209666
5.861470,1.855339,0.236308,1.854029,0.235684
5.878137,1.294850,0.242794,1.295055,0.244081
5.894803,0.714886,0.259698,0.716072,0.257516
5.911470,0.144045,0.227329,0.146230,0.224576
5.928137,-0.393239,0.144090,-0.398320,0.150279
5.944803,-1.019774,0.178752,-1.017527,0.175944
5.961470,-1.591636,0.171643,-1.592728,0.174794
5.978137,-2.150117,0.220524,-2.148736,0.217436
5.994803,-2.633687,0.204957,-2.633671,0.203927
6.011470,-3.054390,0.159777,-3.053644,0.160807
6.028137,-3.391575,0.124579,-3.391667,0.126105
6.044803,-3.655534,0.111433,-3.656454,0.109020
6.061470,-3.856439,0.051198,-3.855585,0.052535
6.078137,-3.957673,0.012448,-3.957506,0.011869
6.094803,-3.967914,-0.036420,-3.967490,-0.035571
6.111470,-3.882080,-0.068471,-3.882182,-0.068803
6.128137,-3.711728,-0.104290,-3.711639,-0.105244
6.144803,-3.457312,-0.153874,-3.456807,-0.152434
6.161470,-3.117083,-0.173945,-3.117138,-0.173800
6.178137,-2.708673,-0.186601,-2.708521,-0.189743
6.194803,-2.239018,-0.248261,-2.237726,-0.244430
6.211470,-1.701722,-0.231922,-1.702838,-0.233109
6.228137,-1.154228,-0.230199,-1.155728,-0.226834
6.244803,-0.609972,-0.167887,-0.613368,-0.177128
6.261470,-0.103739,-0.271506,-0.092876,-0.263566
6.278137,0.610765,-0.228790,0.605868,-0.232059
6.294803,1.230453,-0.234317,1.228750,-0.232189
6.311470,1.789686,-0.192869,1.786662,-0.192700
6.328137,2.252998,-0.146258,2.259264,-0.147719
6.344803,2.779915,-0.127964,2.777704,-0.129598
6.361470,3.207611,-0.140319,3.206096,-0.138252
6.378137,3.534644,-0.112729,3.535048,-0.112412
6.394803,3.786031,-0.073422,3.785596,-0.074327
6.411470,3.943288,-0.044680,3.943654,-0.043910
6.428137,4.018670,0.001407,4.018171,0.001179
6.444803,3.995719,0.045060,3.995531,0.045021
6.461470,3.880838,0.087119,3.880705,0.087408
6.478137,3.678335,0.130593,3.677932,0.130133
6.494803,3.389108,0.159717,3.389319,0.159789
6.511470,3.031894,0.181852,3.031257,0.182316
6.528137,2.601509,0.201096,2.601554,0.201315
6.544803,2.119612,0.216246,2.122104,0.208145
6.561470,1.636089,0.091616,1.633911,0.102008
6.578137,1.071747,0.165372,1.071218,0.170031
6.594803,0.464961,0.326982,0.462671,0.314709
6.611470,-0.198451,0.258863,-0.195103,0.262312
6.628137,-0.797171,0.236426,-0.797819,0.238318
6.644803,-1.385498,0.238682,-1.385452,0.237902
6.661470,-1.938645,0.222318,-1.938650,0.222809
6.678137,-2.446883,0.208134,-2.446858,0.207282
6.694803,-2.898977,0.171334,-2.898554,0.171054
6.711470,-3.278786,0.124639,-3.278393,0.124588
6.728137,-3.580120,0.076573,-3.580508,0.077663
6.744803,-3.811461,0.050439,-3.811722,0.050767
6.761470,-3.965121,0.031926,-3.964474,0.031127
6.778137,-4.019753,-0.001314,-4.019628,-0.001743
6.794803,-3.981730,-0.043325,-3.981113,-0.042809
6.811470,-3.842966,-0.076160,-3.843001,-0.075887
6.828137,-3.618776,-0.102812,-3.618922,-0.103724
6.844803,-3.316776,-0.143120,-3.316104,-0.142576
6.861470,-2.929738,-0.169387,-2.929833,-0.169233
6.878137,-2.480230,-0.187123,-2.480460,-0.187022
6.894803,-1.979607,-0.198927,-1.980274,-0.197238
6.911470,-1.444253,-0.179647,-1.442352,-0.184064
6.928137,-0.839136,-0.239115,-0.838968,-0.235942
6.944803,-0.210216,-0.239030,-0.211309,-0.240076
6.961470,0.403096,-0.250641,0.402824,-0.250122
6.978137,1.000512,-0.244186,1.000899,-0.243842
6.994803,1.581365,-0.223723,1.581599,-0.224114
7.011470,2.132047,-0.204475,2.130274,-0.203850
7.028137,2.606258,-0.170716,2.609086,-0.172162
7.044803,3.075142,-0.159931,3.073329,-0.159390
7.061470,3.444494,-0.135224,3.444174,-0.134726
7.078137,3.730884,-0.096375,3.731085,-0.095935
7.094803,3.936795,-0.045741,3.936305,-0.046476
7.111470,4.046613,-0.006574,4.046358,-0.007128
7.128137,4.063128,0.023273,4.063512,0.024590
7.144803,3.997795,0.076186,3.997361,0.076074
7.161470,3.837599,0.124964,3.837041,0.123422
7.178137,3.583758,0.142421,3.584236,0.143974
7.194803,3.260013,0.181552,3.259695,0.182465
7.211470,2.859994,0.227587,2.858518,0.224886
7.228137,2.373072,0.212206,2.375309,0.214034
7.244803,1.874923,0.220132,1.875177,0.213204
7.261470,1.338130,0.106682,1.335117,0.117756
7.278137,0.714276,0.200238,0.715008,0.197347
7.294803,0.085052,0.246623,0.086133,0.243396
7.311470,-0.526061,0.229559,-0.526098,0.230874
7.328137,-1.124381,0.224654,-1.124566,0.224806
7.344803,-1.700435,0.213306,-1.700982,0.212204
7.361470,-2.248369,0.176180,-2.247370,0.177380
7.378137,-2.728739,0.156647,-2.728470,0.156415
7.394803,-3.144523,0.131600,-3.145417,0.130548
7.411470,-3.507984,0.087972,-3.507133,0.090411
7.428137,-3.780053,0.088130,-3.780310,0.086223
7.444803,-3.973409,0.053520,-3.972784,0.054028
7.461470,-4.067137,0.025396,-4.067426,0.026173
7.478137,-4.074822,0.007762,-4.074023,0.005511
7.494803,-3.976683,-0.051542,-3.976889,-0.050355
7.511470,-3.792652,-0.088591,-3.792470,-0.086991
7.528137,-3.519838,-0.094603,-3.519444,-0.096750
7.544803,-3.160463,-0.137014,-3.160490,-0.135980
7.561470,-2.730169,-0.159632,-2.729679,-0.160208
7.578137,-2.230294,-0.190347,-2.230356,-0.189689
7.594803,-1.682348,-0.206081,-1.683184,-0.206685
7.611470,-1.112174,-0.229203,-1.110596,-0.228480
7.628137,-0.489632,-0.235308,-0.490321,-0.236897
7.644803,0.130691,-0.264673,0.130385,-0.262230
7.661470,0.742014,-0.243110,0.741347,-0.246634
7.678137,1.325949,-0.274663,1.327523,-0.270487
7.694803,1.910551,-0.221496,1.910199,-0.223173
7.711470,2.447430,-0.190578,2.446878,-0.191070
7.728137,2.918741,-0.163284,2.918154,-0.163714
7.744803,3.312590,-0.139114,3.312599,-0.137638
7.761470,3.632105,-0.084567,3.632309,-0.084118
7.778137,3.875428,-0.021603,3.874821,-0.023422
7.794803,4.024231,0.005352,4.024212,0.005407
7.811470,4.086540,0.029483,4.086861,0.029558
7.828137,4.066704,0.054386,4.066601,0.055022
7.844803,3.956105,0.091873,3.955224,0.092954
7.861470,3.742212,0.147477,3.741724,0.146146
7.878137,3.437570,0.173213,3.437905,0.173657
7.894803,3.065699,0.197542,3.065753,0.195840
7.911470,2.631466,0.184259,2.631279,0.184541
7.928137,2.140199,0.175468,2.140323,0.176428
7.944803,1.604605,0.185585,1.606956,0.190509
7.961470,1.071450,0.280396,1.065141,0.271635
7.978137,0.398053,0.209668,0.401756,0.213846
7.994803,-0.219659,0.205219,-0.218751,0.204340
8.011470,-0.814242,0.182857,-0.815394,0.183960
8.028137,-1.409804,0.180667,-1.409088,0.181510
8.044803,-1.963440,0.191616,-1.964301,0.188634
8.061470,-2.492170,0.146057,-2.491752,0.147991
8.078137,-2.961110,0.132849,-2.960841,0.132505
8.094803,-3.360899,0.112388,-3.361495,0.113656
8.111470,-3.695640,0.112448,-3.694589,0.109989
8.128137,-3.927130,0.065471,-3.926472,0.066621
8.144803,-4.057567,0.037268,-4.057821,0.037499
8.161470,-4.102365,0.013083,-4.102414,0.013504
8.178137,-4.058381,-0.004411,-4.058782,-0.004743
8.194803,-3.932015,-0.031276,-3.931090,-0.031792
8.211470,-3.700392,-0.072246,-3.700408,-0.072156
8.228137,-3.383847,-0.115784,-3.383279,-0.115864
8.244803,-2.979454,-0.161902,-2.979126,-0.162555
8.261470,-2.504260,-0.218732,-2.502851,-0.215452
8.278137,-1.952084,-0.209955,-1.958304,-0.220448
8.294803,-1.468853,-0.373287,-1.461791,-0.356615
8.311470,-0.824867,-0.223224,-0.828149,-0.231556
8.328137,-0.215283,-0.214258,-0.213200,-0.217779
8.344803,0.439147,-0.267050,0.438230,-0.263931
8.361470,1.065787,-0.260612,1.065238,-0.259229
8.378137,1.655108,-0.218747,1.654539,-0.220613
8.394803,2.193714,-0.199337,2.194633,-0.197206
8.411470,2.697885,-0.136607,2.697110,-0.136867
8.428137,3.128216,-0.079916,3.127984,-0.082134
8.444803,3.486031,-0.068427,3.486740,-0.067833
8.461470,3.781078,-0.049823,3.779877,-0.051149
8.478137,3.973256,-0.052080,3.974336,-0.048438
8.494803,4.097895,0.016330,4.096955,0.015195
8.511470,4.115709,0.067030,4.114806,0.065907
8.528137,4.027742,0.094406,4.028244,0.095667
8.544803,3.862692,0.136564,3.862865,0.135296
8.561470,3.619440,0.147392,3.619425,0.147014
8.578137,3.298370,0.144135,3.298334,0.145114
8.594803,2.902980,0.154383,2.902013,0.153270
