t_s,bending_avg_y_mm,torsion_diff_y_mm,bending_smoothed_mm,torsion_smoothed_mm
2.041137,0.723581,-1.139148,0.723686,-1.137599
2.057804,0.923821,-0.873436,0.923573,-0.873500
2.074471,1.115424,-0.594267,1.115213,-0.595279
2.091137,1.297720,-0.338473,1.298083,-0.339421
2.107804,1.479692,-0.120550,1.479980,-0.119932
2.124471,1.657525,0.075558,1.657454,0.076408
2.141137,1.820247,0.242560,1.820696,0.241135
2.157804,1.970912,0.329559,1.970461,0.328474
2.174471,2.087345,0.338363,2.086720,0.337557
2.191137,2.162244,0.279990,2.162525,0.278885
2.207804,2.209686,0.164929,2.209865,0.165494
2.224471,2.226288,0.044122,2.226422,0.044582
2.241137,2.208446,-0.063530,2.208518,-0.062655
2.257804,2.150392,-0.133931,2.150804,-0.134349
2.274471,2.052750,-0.178083,2.051578,-0.177331
2.291137,1.883992,-0.167173,1.883195,-0.166420
2.307804,1.652668,-0.097060,1.652798,-0.097775
2.324471,1.382344,0.006927,1.382511,0.007745
2.341137,1.082953,0.169257,1.083121,0.170595
2.357804,0.763095,0.392076,0.763170,0.390855
2.374471,0.429402,0.618265,0.428282,0.619549
2.391137,0.071266,0.877558,0.071010,0.877538
2.407804,-0.281933,1.128183,-0.280770,1.129095
2.424471,-0.591849,1.362944,-0.590167,1.363547
2.441137,-0.842471,1.548070,-0.843199,1.546299
2.457804,-1.075520,1.617557,-1.077129,1.613118
2.474471,-1.304352,1.515899,-1.304161,1.516180
2.491137,-1.490118,1.336151,-1.488811,1.339092
2.507804,-1.606111,1.139578,-1.605327,1.139439
2.524471,-1.660260,0.879454,-1.660680,0.878331
2.541137,-1.677562,0.543391,-1.678126,0.541731
2.557804,-1.664691,0.133826,-1.664476,0.133043
2.574471,-1.610046,-0.310028,-1.610021,-0.310171
2.591137,-1.517385,-0.746910,-1.518192,-0.744276
2.607804,-1.401311,-1.099045,-1.399853,-1.100327
2.624471,-1.222754,-1.414097,-1.222475,-1.412990
2.641137,-1.007497,-1.633804,-1.007996,-1.632634
2.657804,-0.776778,-1.748016,-0.777002,-1.747784
2.674471,-0.532718,-1.771415,-0.532834,-1.771087
2.691137,-0.278086,-1.706050,-0.278212,-1.706260
2.707804,-0.016092,-1.567250,-0.015876,-1.567735
2.724471,0.256211,-1.365988,0.256741,-1.364670
2.741137,0.539790,-1.079477,0.539500,-1.077762
2.757804,0.813255,-0.718432,0.813789,-0.717968
2.774471,1.082555,-0.333318,1.082460,-0.333607
2.791137,1.327266,0.029406,1.326312,0.027362
2.807804,1.524702,0.310255,1.524617,0.309072
2.824471,1.686474,0.508225,1.686458,0.507450
2.841137,1.812760,0.626720,1.812983,0.626514
2.857804,1.906912,0.680074,1.907401,0.680694
2.874471,1.970878,0.689537,1.970744,0.689551
2.891137,1.988669,0.650286,1.988735,0.649857
2.907804,1.958484,0.560406,1.957737,0.560038
2.924471,1.863481,0.429959,1.862117,0.428896
2.941137,1.696072,0.261386,1.696730,0.260923
2.957804,1.500186,0.085989,1.500893,0.086807
2.974471,1.284638,-0.049907,1.284711,-0.050049
2.991137,1.042540,-0.141725,1.042826,-0.140244
3.007804,0.780004,-0.147157,0.778488,-0.144084
3.024471,0.469713,-0.037960,0.469398,-0.038686
3.041137,0.143182,0.105338,0.143451,0.104798
3.057804,-0.174862,0.267436,-0.174812,0.267565
3.074471,-0.473570,0.442725,-0.472754,0.442176
3.091137,-0.727177,0.604190,-0.727341,0.604791
3.107804,-0.944660,0.758377,-0.944021,0.757988
3.124471,-1.106590,0.873195,-1.106613,0.873893
3.141137,-1.222527,0.953368,-1.222304,0.952018
3.157804,-1.288088,0.950315,-1.287931,0.949280
3.174471,-1.306528,0.864656,-1.306294,0.863865
3.191137,-1.280691,0.704740,-1.280326,0.704681
3.207804,-1.215283,0.494940,-1.214974,0.494840
3.224471,-1.120564,0.248778,-1.121303,0.249527
3.241137,-1.024843,-0.004273,-1.024842,-0.005065
3.257804,-0.922621,-0.277900,-0.923049,-0.277646
3.274471,-0.826465,-0.538345,-0.826389,-0.539356
3.291137,-0.729738,-0.790364,-0.730203,-0.789865
3.307804,-0.642554,-0.987529,-0.642281,-0.986746
3.324471,-0.551351,-1.107104,-0.551038,-1.106754
3.341137,-0.455542,-1.144864,-0.455695,-1.143309
3.357804,-0.364251,-1.077252,-0.364546,-1.075534
3.374471,-0.280509,-0.910514,-0.280602,-0.911398
3.391137,-0.199376,-0.708699,-0.199771,-0.708668
3.407804,-0.122957,-0.476110,-0.122534,-0.476228
3.424471,-0.032745,-0.234220,-0.032530,-0.235110
3.441137,0.070200,-0.012306,0.070497,-0.011969
3.457804,0.187347,0.198592,0.187629,0.198656
3.474471,0.315552,0.382153,0.315580,0.381812
3.491137,0.444954,0.520290,0.445273,0.520358
3.507804,0.573576,0.610753,0.573363,0.609995
3.524471,0.684349,0.632396,0.683830,0.631935
3.541137,0.765299,0.589738,0.765522,0.588289
3.557804,0.824989,0.472242,0.824711,0.472000
3.574471,0.851321,0.316320,0.851385,0.316510
3.591137,0.848074,0.148605,0.847989,0.149347
3.607804,0.810974,-0.002505,0.810795,-0.002758
3.624471,0.737692,-0.138813,0.737626,-0.138484
3.641137,0.630960,-0.236373,0.630604,-0.236194
3.657804,0.487998,-0.287193,0.488111,-0.286028
3.674471,0.321884,-0.268777,0.320908,-0.267483
3.691137,0.119758,-0.179858,0.121208,-0.182535
3.707804,-0.068558,-0.095629,-0.068886,-0.093106
3.724471,-0.268287,0.068434,-0.270101,0.070531
3.741137,-0.497380,0.289399,-0.496277,0.287575
3.757804,-0.692720,0.476634,-0.692180,0.475074
3.774471,-0.853710,0.616854,-0.853486,0.616859
3.791137,-0.979543,0.727818,-0.979127,0.728542
3.807804,-1.064696,0.815877,-1.064879,0.816283
3.824471,-1.120234,0.867339,-1.119923,0.866664
3.841137,-1.139336,0.854091,-1.139270,0.853296
3.857804,-1.129533,0.768869,-1.129585,0.767958
3.874471,-1.096731,0.611072,-1.096850,0.611304
3.891137,-1.046130,0.409250,-1.045897,0.408086
3.907804,-0.975374,0.152341,-0.975590,0.152272
3.924471,-0.896171,-0.122337,-0.896289,-0.121549
3.941137,-0.809846,-0.381032,-0.809862,-0.380681
3.957804,-0.716824,-0.615795,-0.716825,-0.615560
3.974471,-0.618106,-0.816737,-0.618485,-0.816952
3.991137,-0.520725,-0.981854,-0.520497,-0.981938
4.007804,-0.413008,-1.100279,-0.413368,-1.098766
4.024471,-0.303670,-1.138358,-0.303409,-1.138458
4.041137,-0.179292,-1.124709,-0.179505,-1.124531
4.057804,-0.045825,-1.058492,-0.045616,-1.058364
4.074471,0.105960,-0.947098,0.106637,-0.946973
4.091137,0.283756,-0.797829,0.283819,-0.798251
4.107804,0.472912,-0.628682,0.472955,-0.627547
4.124471,0.666127,-0.422001,0.666954,-0.422135
4.141137,0.867998,-0.214184,0.867192,-0.213310
4.157804,1.039994,-0.005217,1.038985,-0.005583
4.174471,1.172286,0.163790,1.172487,0.161867
4.191137,1.284547,0.252062,1.284781,0.250391
4.207804,1.377654,0.263111,1.377636,0.262804
4.224471,1.446737,0.231374,1.447066,0.232832
4.241137,1.495888,0.201610,1.495919,0.202078
4.257804,1.516392,0.165799,1.516236,0.165337
4.274471,1.501247,0.112591,1.500945,0.112868
4.291137,1.445760,0.058703,1.445160,0.058616
4.307804,1.346057,0.001938,1.345679,0.001201
4.324471,1.211227,-0.062268,1.211725,-0.062969
4.341137,1.063398,-0.122205,1.063987,-0.121684
4.357804,0.909166,-0.143132,0.908917,-0.141765
4.374471,0.736614,-0.102420,0.736079,-0.100013
4.391137,0.544174,0.014053,0.543951,0.013753
4.407804,0.342503,0.145348,0.343606,0.141331
4.424471,0.159848,0.215405,0.159866,0.216634
4.441137,-0.020091,0.315378,-0.021482,0.317793
4.457804,-0.218723,0.464890,-0.218461,0.464169
4.474471,-0.400594,0.599810,-0.399606,0.600268
4.491137,-0.547098,0.727033,-0.546677,0.726553
4.507804,-0.666527,0.815277,-0.666768,0.814874
4.524471,-0.772286,0.854013,-0.772690,0.853686
4.541137,-0.869152,0.837384,-0.869047,0.835919
4.557804,-0.948245,0.745116,-0.948487,0.744638
4.574471,-1.014398,0.602804,-1.014339,0.602797
4.591137,-1.060704,0.432764,-1.060036,0.432931
4.607804,-1.076501,0.253764,-1.076268,0.254348
4.624471,-1.072607,0.086190,-1.072732,0.087184
4.641137,-1.060370,-0.054680,-1.060845,-0.054971
4.657804,-1.049894,-0.188036,-1.050555,-0.188416
4.674471,-1.044690,-0.312890,-1.044716,-0.312936
4.691137,-1.029815,-0.418821,-1.029698,-0.419381
4.707804,-0.997288,-0.507568,-0.997077,-0.507511
4.724471,-0.941026,-0.560018,-0.940251,-0.558283
4.741137,-0.850120,-0.542616,-0.849743,-0.541527
4.757804,-0.734748,-0.471961,-0.735377,-0.472149
4.774471,-0.617836,-0.383026,-0.617919,-0.384172
4.791137,-0.493934,-0.305542,-0.493921,-0.305993
4.807804,-0.363940,-0.234734,-0.363999,-0.234889
4.824471,-0.231028,-0.167755,-0.230763,-0.167578
4.841137,-0.092247,-0.099474,-0.091784,-0.098635
4.857804,0.051356,-0.021248,0.051015,-0.020941
4.874471,0.179618,0.050373,0.179423,0.050024
4.891137,0.290210,0.093813,0.289597,0.094000
4.907804,0.373134,0.110818,0.373580,0.107844
4.924471,0.446676,0.045519,0.446636,0.045261
4.941137,0.502039,-0.042796,0.501898,-0.041713
4.957804,0.537112,-0.114205,0.537216,-0.113443
4.974471,0.555623,-0.161319,0.555869,-0.160790
4.991137,0.558602,-0.182415,0.558814,-0.182107
5.007804,0.543526,-0.181564,0.542326,-0.181499
5.024471,0.485230,-0.165706,0.485025,-0.166723
5.041137,0.405719,-0.155872,0.405614,-0.155598
5.057804,0.314845,-0.128414,0.315118,-0.128276
5.074471,0.228609,-0.084104,0.228833,-0.083809
5.091137,0.153838,-0.020332,0.154280,-0.019542
5.107804,0.099130,0.067999,0.099440,0.067665
5.124471,0.063702,0.154201,0.063493,0.154190
5.141137,0.037963,0.235262,0.037889,0.236213
5.157804,0.023508,0.318088,0.023656,0.317124
5.174471,0.024253,0.357924,0.023614,0.357768
5.191137,0.027310,0.361526,0.027734,0.359970
5.207804,0.053283,0.303380,0.053642,0.302765
5.224471,0.101144,0.207550,0.101706,0.208490
5.241137,0.170622,0.112749,0.171306,0.113123
5.257804,0.255309,0.018041,0.254657,0.018637
5.274471,0.320886,-0.068345,0.320184,-0.068401
5.291137,0.358103,-0.155686,0.357837,-0.157749
5.307804,0.371374,-0.274592,0.370771,-0.273592
5.324471,0.355703,-0.360670,0.356521,-0.360852
5.341137,0.338390,-0.422521,0.338843,-0.422730
5.357804,0.313188,-0.449661,0.312556,-0.447558
5.374471,0.259220,-0.395482,0.259440,-0.395369
5.391137,0.190452,-0.298182,0.189817,-0.297369
5.407804,0.093093,-0.155318,0.092616,-0.156117
5.424471,-0.024933,-0.007781,-0.024941,-0.008905
5.441137,-0.147096,0.129185,-0.146879,0.130142
5.457804,-0.260534,0.285800,-0.259841,0.286120
5.474471,-0.350306,0.442628,-0.350088,0.443313
5.491137,-0.422344,0.594024,-0.422153,0.593568
5.507804,-0.477284,0.704640,-0.478003,0.704392
5.524471,-0.531333,0.764282,-0.531535,0.763344
5.541137,-0.573289,0.752142,-0.572800,0.750766
5.557804,-0.588176,0.661399,-0.587680,0.660227
5.574471,-0.575209,0.506864,-0.575075,0.507734
5.591137,-0.543704,0.341656,-0.543504,0.342727
5.607804,-0.498166,0.184221,-0.498233,0.184516
5.624471,-0.449856,0.029287,-0.450442,0.029650
5.641137,-0.412667,-0.118038,-0.413353,-0.119219
5.657804,-0.389722,-0.279525,-0.389039,-0.281392
5.674471,-0.355728,-0.454821,-0.355615,-0.453516
5.691137,-0.320330,-0.569396,-0.320351,-0.568624
5.707804,-0.287402,-0.616960,-0.286907,-0.615435
5.724471,-0.251433,-0.577979,-0.251494,-0.576939
5.741137,-0.226807,-0.467938,-0.227737,-0.466829
5.757804,-0.231868,-0.302778,-0.232069,-0.304190
5.774471,-0.252578,-0.147522,-0.252846,-0.149211
5.791137,-0.284689,-0.021576,-0.285026,-0.021465
5.807804,-0.321600,0.101295,-0.320598,0.101322
5.824471,-0.332720,0.217613,-0.332183,0.219247
5.841137,-0.324028,0.350459,-0.323579,0.350906
5.857804,-0.300068,0.466300,-0.300354,0.465676
5.874471,-0.279620,0.530983,-0.280247,0.529267
5.891137,-0.273003,0.515400,-0.273441,0.514097
5.907804,-0.277208,0.428145,-0.277274,0.428377
5.924471,-0.283012,0.307312,-0.282174,0.307271
5.941137,-0.272081,0.163100,-0.271936,0.163273
5.957804,-0.257476,0.014211,-0.257427,0.014720
5.974471,-0.244440,-0.121638,-0.244472,-0.120589
5.991137,-0.239033,-0.228390,-0.239264,-0.228256
6.007804,-0.247311,-0.319570,-0.248974,-0.321719
6.024471,-0.292460,-0.431475,-0.291894,-0.431083
6.041137,-0.327965,-0.509292,-0.327153,-0.508998
6.057804,-0.342146,-0.542862,-0.342204,-0.541768
6.074471,-0.346226,-0.510440,-0.345921,-0.509002
6.091137,-0.333143,-0.408002,-0.332823,-0.407531
6.107804,-0.304647,-0.264651,-0.304702,-0.264741
6.124471,-0.270291,-0.108249,-0.271226,-0.108740
6.141137,-0.247041,0.036752,-0.247075,0.035139
6.157804,-0.217154,0.138281,-0.216749,0.139002
6.174471,-0.170152,0.230694,-0.169486,0.231274
6.191137,-0.100952,0.305742,-0.101011,0.304885
6.207804,-0.025366,0.331841,-0.025416,0.331899
6.224471,0.052027,0.320190,0.052027,0.320042
6.241137,0.127292,0.265251,0.127069,0.263937
6.257804,0.192723,0.150079,0.192420,0.149182
6.274471,0.244799,-0.006142,0.244853,-0.006421
6.291137,0.288898,-0.173844,0.289378,-0.172878
6.307804,0.331017,-0.312409,0.331161,-0.310130
6.324471,0.361893,-0.387560,0.361549,-0.388084
6.341137,0.369366,-0.446111,0.368628,-0.447708
6.357804,0.345568,-0.504768,0.345325,-0.504933
6.374471,0.302306,-0.530749,0.302651,-0.530108
6.391137,0.255855,-0.500650,0.255364,-0.498701
6.407804,0.197845,-0.387442,0.198554,-0.387742
6.424471,0.155054,-0.236509,0.155382,-0.235423
6.441137,0.123644,-0.036135,0.123562,-0.036223
6.457804,0.096805,0.175272,0.096840,0.174876
6.474471,0.075862,0.373815,0.075737,0.373492
6.491137,0.057601,0.544309,0.057295,0.543872
6.507804,0.039689,0.671646,0.039701,0.671789
6.524471,0.029641,0.755678,0.030108,0.755576
6.541137,0.036771,0.783624,0.037045,0.782829
6.557804,0.056413,0.739116,0.056667,0.737281
6.574471,0.084410,0.607452,0.083996,0.607668
6.591137,0.103920,0.437324,0.104047,0.437431
6.607804,0.119929,0.242910,0.119862,0.243629
6.624471,0.124851,0.050850,0.124910,0.050146
6.641137,0.117637,-0.149515,0.116954,-0.149736
6.657804,0.083445,-0.334390,0.083473,-0.333738
6.674471,0.035293,-0.473756,0.035672,-0.472807
6.691137,-0.019033,-0.552153,-0.019537,-0.551521
6.707804,-0.092768,-0.572048,-0.093179,-0.571825
6.724471,-0.180188,-0.542514,-0.179825,-0.543717
6.741137,-0.261671,-0.491722,-0.261933,-0.490955
6.757804,-0.341531,-0.387662,-0.341522,-0.386218
6.774471,-0.408513,-0.225132,-0.407739,-0.225071
6.791137,-0.444396,-0.042990,-0.444356,-0.042012
6.807804,-0.459976,0.154507,-0.460396,0.153355
6.824471,-0.462116,0.307500,-0.462270,0.306685
6.841137,-0.443596,0.404637,-0.443660,0.403835
6.857804,-0.399284,0.437750,-0.398490,0.436145
6.874471,-0.312181,0.394309,-0.311429,0.394777
6.891137,-0.186654,0.320270,-0.185963,0.320684
6.907804,-0.033696,0.225052,-0.034153,0.225984
6.924471,0.112748,0.124517,0.112171,0.124544
6.941137,0.238715,0.004002,0.237689,0.004085
6.957804,0.329275,-0.133888,0.329841,-0.137313
6.974471,0.410729,-0.341986,0.410140,-0.342082
6.991137,0.462834,-0.539450,0.463310,-0.538629
7.007804,0.504701,-0.682417,0.505265,-0.681095
7.024471,0.536038,-0.739358,0.535771,-0.737360
7.041137,0.538309,-0.688646,0.538135,-0.688048
7.057804,0.509666,-0.560113,0.508881,-0.559048
7.074471,0.438539,-0.360462,0.438648,-0.362168
7.091137,0.344346,-0.157311,0.343512,-0.157006
7.107804,0.217255,0.069840,0.217921,0.068930
7.124471,0.092475,0.287937,0.092727,0.288890
7.141137,-0.029970,0.519176,-0.029878,0.520437
7.157804,-0.148079,0.754014,-0.147690,0.753281
7.174471,-0.254163,0.938404,-0.254451,0.937538
7.191137,-0.358926,1.052846,-0.359037,1.052146
7.207804,-0.457707,1.090176,-0.457629,1.088992
7.224471,-0.545066,1.040402,-0.545053,1.040528
7.241137,-0.620338,0.932507,-0.619809,0.932282
7.257804,-0.673783,0.770106,-0.674086,0.769935
7.274471,-0.721135,0.566610,-0.720948,0.566167
7.291137,-0.755418,0.331264,-0.755392,0.331930
7.307804,-0.781278,0.097925,-0.781713,0.098425
7.324471,-0.807740,-0.123752,-0.807846,-0.124690
7.341137,-0.828232,-0.347692,-0.828112,-0.347462
7.357804,-0.836374,-0.541232,-0.836812,-0.540570
7.374471,-0.838394,-0.685425,-0.838280,-0.685409
7.391137,-0.820161,-0.783028,-0.819667,-0.782720
7.407804,-0.771372,-0.823523,-0.771281,-0.822990
7.424471,-0.697519,-0.801511,-0.697637,-0.800876
7.441137,-0.602316,-0.718741,-0.602111,-0.718309
7.457804,-0.481193,-0.587740,-0.480843,-0.587683
7.474471,-0.334404,-0.428504,-0.334236,-0.428100
7.491137,-0.170320,-0.250912,-0.170222,-0.251281
7.507804,0.002764,-0.084993,0.002653,-0.085884
7.524471,0.173551,0.046588,0.173218,0.046312
7.541137,0.331289,0.146916,0.331384,0.146075
7.557804,0.478234,0.203139,0.477978,0.204116
7.574471,0.603734,0.247129,0.604136,0.246981
7.591137,0.715525,0.257267,0.715040,0.257657
7.607804,0.794098,0.240946,0.794230,0.239268
7.624471,0.847396,0.162597,0.847349,0.161641
7.641137,0.870308,0.044531,0.869729,0.044254
7.657804,0.853361,-0.083782,0.853305,-0.083263
7.674471,0.807976,-0.187713,0.808171,-0.186923
7.691137,0.742056,-0.245628,0.742029,-0.244333
7.707804,0.654674,-0.240404,0.655144,-0.239269
7.724471,0.556553,-0.176750,0.556085,-0.177284
7.741137,0.432772,-0.093115,0.432240,-0.093320
7.757804,0.285916,0.005636,0.285923,0.005812
7.774471,0.132815,0.117110,0.132059,0.116143
7.791137,-0.029637,0.214825,-0.028967,0.214817
7.807804,-0.164664,0.312090,-0.164036,0.313091
7.824471,-0.264232,0.422565,-0.263801,0.422865
7.841137,-0.328017,0.525873,-0.327608,0.525934
7.857804,-0.357567,0.606612,-0.357654,0.605869
7.874471,-0.365649,0.639512,-0.365926,0.639305
7.891137,-0.360184,0.626861,-0.360066,0.626012
7.907804,-0.338142,0.555681,-0.338121,0.554980
7.924471,-0.305124,0.433575,-0.304906,0.433405
7.941137,-0.262468,0.280074,-0.262225,0.280537
7.957804,-0.216139,0.118392,-0.216201,0.118635
7.974471,-0.178860,-0.044364,-0.179338,-0.044665
7.991137,-0.164025,-0.207876,-0.164688,-0.208041
8.007804,-0.177128,-0.359564,-0.177402,-0.359257
8.024471,-0.208789,-0.480065,-0.208910,-0.480527
8.041137,-0.250916,-0.572029,-0.250214,-0.571258
8.057804,-0.283496,-0.605701,-0.283533,-0.603469
8.074471,-0.315992,-0.555709,-0.316235,-0.555220
8.091137,-0.349038,-0.464417,-0.349358,-0.464952
8.107804,-0.379768,-0.366720,-0.379817,-0.368566
8.124471,-0.397006,-0.298886,-0.397088,-0.299213
8.141137,-0.393706,-0.238695,-0.393488,-0.238093
8.157804,-0.357367,-0.170040,-0.356720,-0.169311
8.174471,-0.276154,-0.093274,-0.275467,-0.092576
8.191137,-0.150318,-0.017793,-0.149910,-0.017474
8.207804,0.009085,0.036512,0.008580,0.034804
8.224471,0.177420,0.022761,0.177047,0.021222
8.241137,0.350004,-0.057629,0.349766,-0.057880
8.257804,0.524605,-0.172238,0.525190,-0.172634
8.274471,0.711756,-0.307348,0.712047,-0.306302
8.291137,0.900210,-0.421791,0.900165,-0.420114
8.307804,1.074938,-0.493531,1.075659,-0.495935
8.324471,1.238238,-0.587092,1.237397,-0.586605
8.341137,1.351030,-0.641491,1.350361,-0.640803
8.357804,1.408492,-0.642731,1.408154,-0.642497
8.374471,1.413796,-0.591228,1.413583,-0.590574
8.391137,1.370876,-0.477286,1.370927,-0.476811
8.407804,1.287917,-0.307198,1.288380,-0.306901
8.424471,1.175298,-0.092374,1.175209,-0.091792
8.441137,1.025526,0.158533,1.024824,0.159391
8.457804,0.830884,0.431512,0.830943,0.430972
8.474471,0.611589,0.679002,0.610354,0.679149
8.491137,0.355710,0.891420,0.356356,0.889271
8.507804,0.109719,1.013608,0.111246,1.011927
8.524471,-0.100205,1.049990,-0.100961,1.052277
8.541137,-0.308983,1.073346,-0.308384,1.073065
8.557804,-0.490376,1.038386,-0.490320,1.038985
8.574471,-0.653099,0.957589,-0.653823,0.956177
