frame_idx,tag_id,cx,cy,c0x,c0y,c1x,c1y,c2x,c2y,c3x,c3y,decision_margin,hamming
0,0,1047.58552,487.101546,902.49292,632.240417,1193.133301,633.697754,1192.920532,341.720184,902.328735,340.798431,37.1703,0
1,0,1047.580812,495.73566,901.615112,639.771423,1192.281982,642.41333,1193.497314,351.748444,902.834656,349.01239,36.1734,0
2,0,1047.450354,499.667975,901.203613,642.732788,1191.873535,645.999268,1193.606201,356.692078,902.992493,353.301544,36.5777,0
3,0,1047.499516,498.491388,901.160461,641.025452,1191.868774,644.139832,1193.587524,356.201843,902.936401,352.647369,36.6619,0
4,0,1047.591882,492.385975,901.998657,634.869751,1192.883545,637.114014,1193.129639,349.956482,902.682861,348.039093,36.8354,0
5,0,1048.173512,482.400116,903.219666,625.499817,1193.922974,625.635315,1192.87854,339.546051,902.195312,338.940125,36.9443,0
6,0,1048.463643,469.22471,904.654175,612.91394,1195.28064,610.978516,1191.986206,325.822144,901.327454,327.16272,35.9057,0
7,0,1048.95845,454.470843,906.360535,599.527649,1197.015259,594.7276,1190.995605,309.984467,900.394897,313.734039,34.8082,0
8,0,1048.918233,439.549141,907.634644,585.972046,1198.265503,578.542725,1189.873657,293.466339,899.283142,300.287689,35.1258,0
9,0,1048.780828,425.997164,908.778198,573.733643,1199.352661,564.078735,1188.43457,278.628845,897.943298,287.671936,34.5897,0
10,0,1048.643081,415.145227,909.739014,564.226807,1200.291138,552.699341,1187.262085,266.369598,896.888184,277.494202,33.922,0
11,0,1048.380962,408.237773,910.208191,558.487488,1200.705811,545.627991,1186.339844,258.220642,896.092224,270.880127,34.398,0
12,0,1048.251545,405.808843,910.40509,556.836914,1200.887085,543.573853,1185.946289,254.946991,895.722839,268.140259,35.2052,0
13,0,1048.322673,408.115507,910.401062,559.529602,1200.806396,546.572449,1186.195801,256.754639,895.902039,269.715851,34.9124,0
14,0,1048.399525,414.817571,909.900574,566.203186,1200.428833,554.387634,1186.845215,263.490173,896.638,275.493347,34.7616,0
15,0,1048.576797,425.419292,909.165039,576.339905,1199.684448,566.291687,1188.101929,274.375946,897.677612,284.741241,34.1348,0
16,0,1048.544883,438.728728,908.095398,588.573425,1198.506958,581.094727,1189.494995,288.349915,898.83551,296.602631,34.6519,0
17,0,1048.369307,452.973921,906.530945,601.498657,1197.167847,596.908569,1190.668457,303.966675,900.076721,309.528687,34.5207,0
18,0,1048.250689,466.785632,905.008362,614.115662,1195.672241,611.735657,1191.760742,319.180237,901.178711,322.179321,35.6123,0
19,0,1047.961461,478.655842,903.400269,624.318726,1194.083496,624.361084,1192.661011,332.853546,901.903259,333.014252,36.4007,0
20,0,1047.449176,486.832838,902.058777,630.984314,1192.906372,633.166321,1193.193848,342.330109,902.353088,340.86264,36.6057,0
21,0,1047.335532,490.757016,901.385132,633.952515,1192.048828,637.062866,1193.440796,347.409576,902.848694,344.680115,37.2459,0
22,0,1047.323782,490.012282,901.130798,632.789856,1191.841919,635.576355,1193.411865,347.337158,902.782349,344.424744,36.6624,0
23,0,1047.239686,484.583665,901.227722,626.745911,1191.97229,629.594849,1193.308228,342.366333,902.650513,339.716187,37.0208,0
24,0,1047.738444,474.865251,902.221191,617.547119,1193.15918,618.485168,1192.970947,332.462585,902.0896,331.02005,36.0189,0
25,0,1048.035919,461.713068,903.545654,604.906311,1194.299316,603.92688,1192.116333,318.925995,901.521912,319.255585,35.86,0
26,0,1048.281628,446.56482,905.034668,590.692871,1195.686523,587.570801,1191.155396,302.812256,900.550049,305.246338,35.4778,0
27,0,1048.528979,430.976625,906.520874,576.519653,1197.14624,570.675171,1190.069092,285.913239,899.537415,290.926239,34.1703,0
28,0,1048.326904,416.395436,907.656677,563.3349,1198.300171,555.00238,1188.670654,269.796997,898.158875,277.60849,33.8151,0
29,0,1048.298125,404.223672,908.909363,552.635803,1199.33667,541.97583,1187.363281,256.156097,897.012451,266.246124,34.6986,0
30,0,1048.074079,395.631595,909.567322,545.302185,1200.044556,533.233704,1186.439819,246.113388,896.141174,258.063507,34.3642,0
31,0,1047.901843,391.751028,910.00885,542.466125,1200.381958,529.436279,1185.748413,241.08667,895.460327,254.100632,35.4339,0
32,0,1047.897452,392.912221,910.082581,544.350769,1200.441406,531.114563,1185.675659,241.513962,895.398254,254.750427,34.7266,0
33,0,1047.867326,398.976246,909.668274,550.776245,1200.231812,538.108337,1185.923218,247.333496,895.752747,260.072357,34.7189,0
34,0,1048.146611,409.554034,909.345703,560.992432,1199.799561,549.930054,1187.085449,257.965149,896.72467,269.391846,34.5115,0
35,0,1048.497636,423.436914,908.399475,574.131592,1199.032349,565.325012,1188.55249,272.788818,898.210266,281.781952,33.7917,0
36,0,1048.299152,439.618189,907.07196,589.181702,1197.692993,583.079834,1189.855103,289.706512,899.319092,296.553894,34.5146,0
37,0,1048.164225,456.361729,905.66156,604.456238,1196.250488,601.259094,1191.131104,307.78479,900.465698,311.84375,34.1693,0
38,0,1048.070436,471.805557,904.147095,618.454285,1194.894287,617.753662,1192.201782,324.944885,901.629639,326.23822,35.6708,0
39,0,1047.747334,484.492524,902.719238,629.781433,1193.27063,630.880859,1193.120483,338.857941,902.25592,338.136261,36.9829,0
40,0,1047.521678,493.336977,901.676941,637.376099,1192.338989,639.866394,1193.433472,349.231628,902.734314,346.83786,36.3848,0
41,0,1047.349002,497.567469,901.250427,640.698547,1191.898804,643.875793,1193.646118,354.241882,902.950989,351.412781,37.2683,0
42,0,1047.339788,496.818106,901.172852,639.529053,1191.86792,642.362427,1193.517334,354.096802,902.872131,351.334686,36.3895,0
43,0,1047.803992,491.09491,901.989075,633.852356,1192.890503,635.604919,1193.073975,348.870972,902.622375,346.490173,36.7081,0
44,0,1048.114457,481.554402,903.142212,624.559998,1193.897095,625.045044,1192.959961,338.673828,902.233337,337.966827,36.6551,0
45,0,1048.458133,468.825781,904.526489,612.578552,1195.288208,610.765381,1192.031372,325.430969,901.435791,326.700317,36.179,0
46,0,1048.867526,454.572244,906.183533,599.590027,1196.88623,594.993347,1191.069702,310.044159,900.378174,313.704651,35.2822,0
47,0,1048.917698,440.085669,907.536316,586.358948,1198.211304,579.348267,1189.960938,294.162231,899.343018,300.560883,33.929,0
48,0,1048.788762,426.936004,908.694336,574.578186,1199.337402,565.238525,1188.575195,279.618408,898.116577,288.519989,35.3644,0
49,0,1048.613604,416.607627,909.571289,565.685486,1200.118408,554.265625,1187.414307,267.788818,896.953308,278.80835,34.6338,0
50,0,1048.429899,410.169089,910.11322,560.458557,1200.621826,547.59082,1186.46814,260.182159,896.124634,272.64502,34.7129,0
51,0,1048.370677,408.003281,910.487488,559.016968,1200.853149,545.712952,1186.103149,257.154663,895.811768,270.224579,35.062,0
52,0,1048.50551,410.383094,910.495972,561.824402,1200.923218,548.802856,1186.432739,259.032104,896.080933,271.957092,35.0094,0
53,0,1048.48444,417.2435,910.043823,568.606689,1200.496704,556.774719,1187.034668,265.760468,896.671326,277.895081,33.9033,0
54,0,1048.652083,427.948862,909.316772,578.838867,1199.87915,568.815247,1188.13147,276.902832,897.697937,287.3367,33.9386,0
55,0,1048.582911,441.219404,907.99646,591.356506,1198.891113,583.689758,1189.213623,291.035034,898.887573,299.329956,34.3156,0
56,0,1048.493034,456.057945,906.654114,604.840454,1197.357666,599.885376,1190.611816,306.981873,899.956726,312.547729,35.4077,0
57,0,1048.394236,470.356304,905.222107,617.814697,1196.000244,615.283386,1191.806274,322.650818,901.188538,325.822266,35.3803,0
58,0,1048.00891,482.905041,903.658875,628.722107,1194.41333,629.017883,1192.757446,336.685425,902.122925,337.309601,36.5381,0
59,0,1047.758336,491.817208,902.415894,636.418518,1192.970093,638.033752,1193.353149,346.964813,902.545471,345.599548,36.4383,0
60,0,1047.62067,496.346358,901.653259,639.803467,1192.284058,642.440308,1193.671143,352.807617,902.9552,350.250305,36.4591,0
61,0,1047.44367,495.919894,901.292419,638.47052,1192.043335,641.73175,1193.676025,353.290161,902.990295,350.255554,36.9368,0
62,0,1047.629465,490.515738,901.396545,633.047058,1192.205688,635.249451,1193.459717,348.376892,902.778809,345.507294,36.7568,0
63,0,1047.54094,480.69239,902.111633,622.970093,1193.028198,624.538757,1193.049805,338.336853,902.182129,336.973022,36.6292,0
64,0,1047.893388,467.174012,903.42749,610.27478,1194.19751,609.523682,1192.106812,324.323334,901.454895,324.693604,35.3353,0
65,0,1048.217105,451.25895,904.842529,595.306946,1195.532715,592.085327,1191.37561,307.42804,900.698792,310.2388,34.9485,0
66,0,1048.487969,434.331502,906.377014,579.620239,1197.086914,573.988464,1190.224731,289.425323,899.678955,294.477112,34.4283,0
67,0,1048.484608,418.238614,907.671326,564.741882,1198.219116,556.831604,1188.963379,272.083374,898.414429,279.33493,33.8863,0
68,0,1048.372195,404.347002,908.752136,552.371643,1199.247681,542.028259,1187.665894,256.668365,897.213684,266.407471,34.1717,0
69,0,1048.047661,393.907271,909.300232,543.364014,1199.89209,531.387207,1186.485474,244.784042,896.165955,256.393585,34.844,0
70,0,1047.783918,388.024284,909.687317,538.509094,1200.12915,525.506165,1185.674805,237.763641,895.385864,250.494736,34.1543,0
71,0,1047.765081,387.032932,909.900146,538.168701,1200.303589,525.022705,1185.532715,236.00383,895.195007,249.014603,34.7144,0
72,0,1047.704901,391.044919,909.626892,542.495422,1200.085327,530.0224,1185.738525,239.643097,895.525513,252.250793,34.8662,0
73,0,1047.896499,399.755284,909.136902,551.029968,1199.630737,539.866516,1186.764282,248.362656,896.408997,259.871887,34.348,0
74,0,1048.165332,412.333129,908.362793,563.0354,1198.876465,553.898376,1188.160522,261.423187,897.680359,270.980316,35.1994,0
75,0,1048.042294,427.496601,907.009338,577.178711,1197.646851,570.683533,1189.415649,277.453217,898.914001,284.765503,33.3434,0
76,0,1048.08153,443.777805,905.657288,592.270569,1196.343872,588.25415,1190.665771,295.118225,900.067871,299.543793,34.244,0
77,0,1047.772461,459.379602,904.021179,606.451477,1194.821167,605.125488,1191.799316,312.025787,901.163086,314.069153,34.6946,0
78,0,1047.392331,472.669074,902.47113,618.308899,1193.208984,619.098694,1192.487549,326.85437,901.861511,326.526489,36.347,0
79,0,1047.143165,482.557822,901.552917,626.740417,1192.329712,629.435364,1193.011475,338.099854,902.404785,336.133667,36.4782,0
80,0,1047.295732,488.070745,901.203857,631.458923,1191.926147,634.583313,1193.302856,344.765747,902.671814,341.564758,36.7383,0
81,0,1047.269867,489.014447,901.164673,631.920776,1191.877441,634.764526,1193.294556,346.186859,902.655396,343.257416,36.436,0
