frame_idx,tag_id,cx,cy,c0x,c0y,c1x,c1y,c2x,c2y,c3x,c3y,decision_margin,hamming,area_px2,quality_score,corner_sharpness
0,0,948.840826,501.746229,806.686829,648.232422,1095.58313,643.497009,1090.967041,355.288666,802.499084,360.382385,34.1753,0,83170.5133,9855.9168,44.4711
1,0,948.779239,501.836969,806.641968,648.312744,1095.582764,643.650879,1090.861328,355.41806,802.518372,360.547272,34.1101,0,83150.2642,9835.916,43.8264
2,0,948.783618,501.915705,806.68103,648.376099,1095.603149,643.762512,1090.863159,355.479065,802.472717,360.560303,33.3483,0,83169.0204,9617.3294,43.9215
3,0,948.820923,501.869837,806.696411,648.375,1095.682373,643.645142,1090.852051,355.460938,802.495789,360.612274,35.034,0,83151.9295,10102.431,41.6281
4,0,948.873055,501.778033,806.694763,648.348206,1095.703247,643.519714,1090.877197,355.38739,802.498718,360.47641,34.3294,0,83166.6866,9900.1303,40.5909
5,0,948.828862,501.663713,806.724487,648.134338,1095.68335,643.437256,1090.883911,355.243927,802.521057,360.417938,35.6708,0,83143.5154,10285.5387,43.5909
6,0,948.842301,501.687086,806.743591,648.205017,1095.688599,643.450806,1090.858521,355.254211,802.476379,360.387115,34.3429,0,83159.6885,9903.6069,40.4587
7,0,948.822328,501.835626,806.727295,648.305542,1095.604126,643.588379,1090.913086,355.370117,802.440918,360.469543,34.1524,0,83168.1196,9849.1708,40.7314
8,0,948.793818,501.891126,806.677795,648.317139,1095.594727,643.701965,1090.904297,355.470825,802.502136,360.572205,34.2155,0,83152.0331,9866.4138,43.2025
9,0,948.764435,501.937325,806.640259,648.378174,1095.542603,643.728088,1090.932373,355.451385,802.507629,360.650208,34.1694,0,83157.3015,9853.4325,42.4132
10,0,948.803979,501.84588,806.64624,648.314392,1095.590942,643.659729,1090.926636,355.413513,802.562012,360.558563,34.2805,0,83154.2714,9885.2903,43.5868
11,0,948.821298,501.708002,806.672668,648.175476,1095.625488,643.514709,1090.907837,355.304504,802.537109,360.403595,34.2381,0,83153.6069,9873.0242,43.3719
12,0,948.851876,501.676749,806.712646,648.131287,1095.666626,643.486084,1090.965942,355.248138,802.511475,360.325592,33.8605,0,83174.7535,9765.3796,42.1818
13,0,948.808578,501.787628,806.684021,648.255981,1095.67688,643.650513,1090.940063,355.312134,802.473083,360.439392,34.943,0,83198.3603,10079.0029,39.7686
14,0,948.835677,501.825391,806.726318,648.350891,1095.681641,643.602478,1090.838745,355.409485,802.500671,360.541626,34.6372,0,83152.9756,9988.0722,42.719
15,0,948.802481,501.90298,806.718994,648.348999,1095.628052,643.618103,1090.887085,355.455811,802.450623,360.645081,34.6343,0,83140.7876,9986.504,40.3058
16,0,948.790229,501.852867,806.646851,648.30835,1095.550415,643.640137,1090.90332,355.428589,802.528137,360.546814,34.4049,0,83145.7016,9920.6517,43.7975
17,0,948.821319,501.722291,806.643921,648.2052,1095.588135,643.458618,1090.892944,355.348358,802.517578,360.433167,33.3489,0,83138.7129,9615.75,44.0992
18,0,948.79928,501.727048,806.681946,648.143311,1095.496216,643.458923,1090.983643,355.24173,802.517273,360.396057,33.946,0,83144.6244,9788.2645,44.1653
19,0,948.852385,501.709597,806.699341,648.180603,1095.586182,643.450562,1090.935181,355.310974,802.510742,360.347443,34.0238,0,83150.4741,9811.0431,42.9876
20,0,948.884165,501.796185,806.742249,648.293396,1095.69104,643.604004,1090.932861,355.39505,802.546143,360.441254,34.3744,0,83166.9253,9913.122,42.4917
21,0,948.826482,501.860951,806.643066,648.389404,1095.670044,643.693054,1090.877686,355.46875,802.548889,360.5755,34.0236,0,83166.5254,9811.9323,40.843
22,0,948.832287,501.893286,806.640442,648.433533,1095.635254,643.674622,1090.872559,355.509247,802.52594,360.591583,34.192,0,83160.064,9860.1135,43.9793
23,0,948.806501,501.818894,806.642761,648.283325,1095.546631,643.532166,1090.926758,355.399261,802.503052,360.527344,33.9314,0,83140.7682,9783.8277,43.0785
24,0,948.804424,501.739644,806.67926,648.139526,1095.604736,643.513245,1090.953003,355.315643,802.467163,360.413239,33.7149,0,83157.7904,9722.3969,39.8884
25,0,948.843566,501.715181,806.679749,648.205017,1095.548096,643.423828,1090.932251,355.302765,802.529907,360.384094,33.8565,0,83140.22,9762.1987,42.8347
26,0,948.834608,501.725489,806.693665,648.209656,1095.66687,643.539795,1090.865234,355.355011,802.497742,360.389648,34.6361,0,83159.5812,9988.1517,39.8967
27,0,948.849213,501.793248,806.666809,648.298706,1095.637451,643.586243,1090.896484,355.427032,802.542786,360.465668,35.4307,0,83155.1971,10217.0244,43.1942
28,0,948.836159,501.831528,806.707153,648.274475,1095.656616,643.647827,1090.913452,355.441864,802.511292,360.493927,34.4715,0,83158.3163,9940.6098,40.0413
29,0,948.860177,501.866991,806.719849,648.343811,1095.677734,643.675781,1090.941162,355.451324,802.541382,360.539948,34.6823,0,83165.3367,10001.8207,41.157
30,0,948.808036,501.815801,806.661255,648.32605,1095.627686,643.671021,1090.865112,355.39801,802.507202,360.461853,33.7751,0,83176.1734,9740.8333,42.8554
31,0,948.767719,501.76941,806.6875,648.197632,1095.580811,643.606262,1090.874146,355.314178,802.467712,360.428253,34.669,0,83161.6927,9997.7662,41.9339
32,0,948.809956,501.732196,806.693176,648.218018,1095.626465,643.528137,1090.845825,355.329773,802.485107,360.411102,34.1526,0,83153.0567,9848.3365,40.7066
