frame_idx,timestamp_s,x_w,y_w,z_w,qx,qy,qz,qw,reproj_err
0,0.0,-0.00059098,0.00192341,1.74120123,-0.05092768,-0.06080222,-0.00930895,0.9968063,0.169685
1,0.015362646,-0.00058991,0.00188767,1.7414267,-0.05000358,-0.06064686,-0.00939859,0.99686171,0.174879
2,0.031985017,-0.00058903,0.00186604,1.74122324,-0.04893106,-0.06161971,-0.00937445,0.9968555,0.190502
3,0.048478276,-0.00058908,0.00185463,1.74046115,-0.05010008,-0.06307083,-0.00917781,0.99670849,0.230988
4,0.065041758,-0.00058731,0.00185533,1.74039907,-0.05047202,-0.06299304,-0.00921721,0.99669428,0.19474
5,0.082066568,-0.00058271,0.00186728,1.74054361,-0.04910803,-0.06301597,-0.00925503,0.99676062,0.190269
6,0.098403226,-0.00057861,0.00190182,1.74047843,-0.04916269,-0.06322741,-0.00922321,0.99674483,0.173572
7,0.115288639,-0.0005749,0.00194158,1.73971831,-0.04953043,-0.06511889,-0.00914699,0.99660554,0.154418
8,0.131827928,-0.00057298,0.00197777,1.74001228,-0.04738103,-0.06430186,-0.00942783,0.99676047,0.12574
9,0.14822074,-0.00057074,0.0020334,1.74172504,-0.03979762,-0.06030025,-0.01005868,0.99733588,0.132392
10,0.164858763,-0.00056799,0.00209626,1.74073751,-0.04469594,-0.06212998,-0.0096283,0.99702028,0.13657
11,0.18181222,-0.00056731,0.00213967,1.73942045,-0.04717061,-0.06568952,-0.00926192,0.99668151,0.110046
12,0.19824022,-0.00056617,0.00218302,1.73931209,-0.04683783,-0.06645192,-0.00941921,0.99664519,0.145418
13,0.215353959,-0.00056509,0.00222747,1.73927676,-0.0486704,-0.06606263,-0.00939723,0.99658347,0.120492
14,0.231730103,-0.00056362,0.00225136,1.73916702,-0.05000218,-0.06602522,-0.00932748,0.99652067,0.112947
15,0.248317139,-0.00056426,0.00226346,1.73921999,-0.05017145,-0.06616406,-0.00931923,0.99650303,0.134596
16,0.265144485,-0.00056514,0.00226703,1.73936166,-0.05021847,-0.06543324,-0.00933722,0.99654875,0.163751
17,0.281706361,-0.00056639,0.00226371,1.73932116,-0.05073348,-0.06552401,-0.0093295,0.99651677,0.152829
18,0.298221988,-0.00056727,0.00225003,1.73932286,-0.05137953,-0.06539209,-0.00930191,0.9964926,0.110617
19,0.31479796,-0.00057013,0.00222387,1.74056456,-0.04928045,-0.06314906,-0.00940615,0.99674227,0.127786
20,0.331440309,-0.00057418,0.00217911,1.74072532,-0.04873553,-0.06273499,-0.00951859,0.99679414,0.156577
21,0.34821514,-0.00057623,0.00213685,1.74024224,-0.05021204,-0.06342461,-0.00930606,0.99667922,0.142936
22,0.364737305,-0.00057954,0.00210365,1.74205997,-0.04735507,-0.05996916,-0.00963316,0.99702979,0.173913
23,0.381602565,-0.00058117,0.0020606,1.74378938,-0.04142564,-0.05567563,-0.01014423,0.99753759,0.178446
24,0.398521994,-0.00058296,0.00200909,1.74293305,-0.04335007,-0.05767147,-0.0099871,0.99734399,0.208751
25,0.414971453,-0.00058504,0.0019727,1.7410338,-0.04894738,-0.06192784,-0.00932169,0.9968361,0.189101
26,0.431632069,-0.00058692,0.00195441,1.74078677,-0.04929064,-0.06254987,-0.00927311,0.9967808,0.194711
27,0.448102907,-0.00058584,0.00194027,1.74046823,-0.0507656,-0.06326402,-0.00930635,0.99666138,0.188501
28,0.465072371,-0.00058717,0.00193247,1.74047935,-0.05065342,-0.06383887,-0.00922992,0.99663114,0.175854
29,0.481841334,-0.00058677,0.00193292,1.74061376,-0.04983742,-0.06324798,-0.00929799,0.99670932,0.143012
30,0.49856801,-0.00058252,0.00193927,1.74032043,-0.04979286,-0.06366627,-0.00927961,0.99668509,0.150779
31,0.515063548,-0.00057969,0.0019593,1.74011892,-0.04999042,-0.06468446,-0.00925813,0.99660984,0.135255
32,0.531834489,-0.00057619,0.0019852,1.74062468,-0.04635951,-0.06337418,-0.00961059,0.99686616,0.120572
33,0.548885969,-0.00057,0.00201624,1.74142686,-0.04275745,-0.06143594,-0.0099491,0.99714515,0.132997
34,0.565973134,-0.00056538,0.00206199,1.74172881,-0.04056514,-0.06081397,-0.0100853,0.99727349,0.132279
35,0.582077984,-0.0005602,0.00210265,1.7398999,-0.04829368,-0.06383996,-0.00949867,0.99674568,0.131391
36,0.598261365,-0.00056035,0.00213173,1.7395751,-0.04932672,-0.06512146,-0.00926863,0.99661435,0.124734
37,0.618650602,-0.00055775,0.00215451,1.73914704,-0.04908296,-0.06548802,-0.00931069,0.99660197,0.109878
38,0.631783473,-0.0005559,0.0021765,1.73957841,-0.04853655,-0.06469726,-0.00949723,0.99667862,0.112795
39,0.648403635,-0.00055537,0.00219497,1.73966584,-0.04830877,-0.06405594,-0.0094669,0.9967314,0.079168
40,0.665020075,-0.00055765,0.00220995,1.73966041,-0.04963283,-0.06448172,-0.00940758,0.99663945,0.074613
