frame_idx,timestamp_s,x_w,y_w,z_w,qx,qy,qz,qw,reproj_err
0,0.000864955,0.00559852,-0.00548489,1.39605749,-0.03673248,-0.02793957,-0.01003614,0.99888407,0.106079
1,0.017101743,0.00558955,-0.00546989,1.39585382,0.03991527,0.03352407,-0.01003139,0.99859015,0.073592
2,0.03393555,0.00558934,-0.00546299,1.39592606,0.03982724,0.03288961,-0.01006788,0.99861439,0.080109
3,0.050611252,0.0055886,-0.00545885,1.39577145,0.04041218,0.03307917,-0.01001994,0.99858511,0.102186
4,0.067162598,0.00558932,-0.0054629,1.39586837,0.04108498,0.03214297,-0.0100887,0.99858754,0.086554
5,0.08509048,0.00558942,-0.00547111,1.39603591,0.03951917,0.03210522,-0.01021309,0.99865068,0.079092
6,0.100696932,0.00559724,-0.0054852,1.39590677,-0.03646007,-0.02878488,-0.01017995,0.99886859,0.094614
7,0.117165615,0.00558928,-0.00547473,1.39583417,0.03960874,0.03415737,-0.01013816,0.99857981,0.090612
8,0.134166838,0.00558981,-0.00546728,1.39598118,0.03981775,0.03270645,-0.01016208,0.99861983,0.088499
9,0.150345769,0.00559684,-0.00547149,1.39593606,-0.03621601,-0.0289838,-0.01005142,0.99887302,0.104793
10,0.167224694,0.00558605,-0.00545766,1.39584443,0.04110479,0.03295182,-0.01008375,0.99856041,0.088702
11,0.183815612,0.00558858,-0.00546558,1.39613593,0.03903368,0.03220057,-0.01012003,0.99866765,0.069489
12,0.200252101,0.00559074,-0.00547314,1.39605257,0.0401097,0.0324479,-0.01015375,0.99861667,0.085512
13,0.217098794,0.0055912,-0.00547614,1.39591157,0.04007852,0.03251009,-0.01010937,0.99861635,0.097834
14,0.233809305,0.00559811,-0.00548149,1.39583565,-0.03679854,-0.02858484,-0.01009887,0.99886275,0.098307
15,0.250784896,0.00558974,-0.00546287,1.39580783,0.04016342,0.03310299,-0.01009438,0.99859361,0.082995
16,0.268686471,0.00558587,-0.00545812,1.39563602,0.04095401,0.03335066,-0.01012725,0.99855292,0.088927
17,0.283921539,0.00558587,-0.00546081,1.39587039,0.03987342,0.03323804,-0.01008184,0.99860087,0.081073
18,0.300918171,0.00559911,-0.0054789,1.39588898,-0.03712973,-0.02851996,-0.01009619,0.99885237,0.104529
19,0.317068862,0.00559053,-0.00547588,1.39589823,0.04027287,0.03283329,-0.01010793,0.99859797,0.091099
20,0.333845043,0.00559036,-0.0054772,1.39575774,0.04097386,0.03385279,-0.01006983,0.99853579,0.100042
21,0.350767842,0.00559049,-0.00547079,1.39575962,0.03974517,0.03390998,-0.01005336,0.99858368,0.084447
22,0.36776353,0.00558858,-0.00546311,1.39574508,0.03939326,0.03370158,-0.01006383,0.99860457,0.081006
23,0.384016525,0.00558668,-0.00545644,1.39579228,0.0406313,0.03393956,-0.0100761,0.99854678,0.100239
24,0.400410324,0.0055943,-0.00547384,1.39584619,-0.0379456,-0.02871732,-0.01008541,0.99881616,0.102679
25,0.417105693,0.00559634,-0.00548596,1.39619663,-0.03618327,-0.0277875,-0.01011631,0.99890755,0.096928
26,0.433577229,0.00559847,-0.00549233,1.39599191,-0.03642487,-0.02842741,-0.01010273,0.9988809,0.091602
27,0.450472499,0.00559889,-0.00549037,1.3957638,-0.03685659,-0.02952149,-0.01001377,0.99883422,0.104219
28,0.467387346,0.00559008,-0.00546954,1.39585138,0.038613,0.03285168,-0.01011794,0.99866282,0.074337
29,0.484197565,0.00558855,-0.00545921,1.39572292,0.03981418,0.03298333,-0.01008796,0.99861162,0.071516
30,0.50062406,0.00558808,-0.00545823,1.39603173,0.04023977,0.03247259,-0.01004524,0.99861173,0.074811
31,0.518250255,0.00558836,-0.00546935,1.39615411,0.04056115,0.03184358,-0.01009792,0.99861845,0.090738
32,0.534159402,0.0055897,-0.00548309,1.39614398,0.04020729,0.03168331,-0.01019089,0.99863691,0.079238
33,0.550822183,0.0055896,-0.00548762,1.39603588,0.03933739,0.03301139,-0.01010968,0.99862937,0.084142
34,0.567331272,0.00559826,-0.00548741,1.39556301,-0.03651209,-0.03087274,-0.01010552,0.9988051,0.10383
35,0.583708538,0.00558934,-0.00546005,1.39566051,0.0403577,0.03354857,-0.01013447,0.9985705,0.098575
36,0.600831293,0.00558927,-0.00545127,1.39595657,0.04104981,0.03224333,-0.01008626,0.99858577,0.076144
37,0.617536496,0.00558859,-0.00545855,1.39591763,0.04156992,0.0329384,-0.01005664,0.99854187,0.095951
38,0.633823339,0.00559107,-0.00548013,1.39622121,0.04083716,0.03166685,-0.01012126,0.99861259,0.080801
39,0.65068216,0.00559162,-0.00549122,1.39621553,0.03826254,0.03188636,-0.01019556,0.99870681,0.077659
40,0.66727964,0.00558945,-0.00548532,1.39591101,0.03795729,0.03306403,-0.01015101,0.99868062,0.091371
41,0.684266963,0.00558722,-0.00546349,1.39578196,0.0388818,0.03412168,-0.01011685,0.99860982,0.07304
42,0.700534552,0.00558766,-0.00545109,1.39580151,0.0396393,0.03323246,-0.0101292,0.9986099,0.079356
43,0.717423206,0.00558922,-0.00545136,1.39604807,0.0407534,0.0318293,-0.01010341,0.99861102,0.079413
44,0.733821893,0.00558946,-0.0054646,1.39594626,0.04135485,0.03248424,-0.01007246,0.99856552,0.082652
45,0.750859917,0.00559078,-0.00548433,1.39596387,0.04084612,0.03178,-0.01011533,0.99860869,0.053749
46,0.7670703,0.00559049,-0.00548653,1.39580098,0.04037049,0.0330555,-0.01016908,0.99858607,0.083395
47,0.78456614,0.00559712,-0.00548437,1.39582209,-0.03527804,-0.02898852,-0.01007626,0.9989062,0.096998
48,0.800453484,0.0055872,-0.00545135,1.3955033,0.04087705,0.03544594,-0.01002729,0.99848491,0.101526
49,0.817695931,0.00558804,-0.00544484,1.39582505,0.04057955,0.03374157,-0.01014274,0.99855492,0.076995
50,0.833969422,0.00558955,-0.00545212,1.39582053,0.04178628,0.0333765,-0.0100828,0.99851803,0.098756
51,0.8509746,0.00559008,-0.005475,1.3959792,0.04067215,0.03271177,-0.01011331,0.99858572,0.072028
52,0.86748866,0.00558898,-0.005486,1.3958674,0.0411586,0.03330192,-0.01010087,0.99854641,0.080865
53,0.885030582,0.00558981,-0.00548243,1.39583244,0.04055162,0.03329318,-0.01011002,0.99857144,0.096922
54,0.90659481,0.00558893,-0.00546445,1.39570896,0.0385811,0.03462397,-0.01005221,0.99860484,0.069595
