t_s,bending_avg_y_mm,torsion_diff_y_mm,bending_smoothed_mm,torsion_smoothed_mm
1.792287,-0.018885,0.235992,-0.018739,0.235950
1.808953,-0.107878,0.338925,-0.107878,0.338147
1.825620,-0.182949,0.397282,-0.182431,0.397773
1.842287,-0.231492,0.427033,-0.231698,0.425680
1.858953,-0.264499,0.392874,-0.264530,0.392671
1.875620,-0.278067,0.318253,-0.277495,0.317851
1.892287,-0.262118,0.207697,-0.262051,0.207574
1.908953,-0.228554,0.077724,-0.228324,0.077980
1.925620,-0.179562,-0.052426,-0.179776,-0.052309
1.942287,-0.129467,-0.174020,-0.129155,-0.173266
1.958953,-0.075394,-0.266223,-0.076052,-0.267538
1.975620,-0.040158,-0.357455,-0.040142,-0.356207
1.992287,-0.015388,-0.394524,-0.015515,-0.394283
2.008953,-0.005246,-0.390206,-0.005537,-0.390303
2.025620,-0.012294,-0.349340,-0.012377,-0.348050
2.042287,-0.031298,-0.251209,-0.030854,-0.251086
2.058953,-0.050779,-0.125570,-0.051307,-0.125653
2.075620,-0.085431,0.011464,-0.085654,0.011299
2.092287,-0.125790,0.144970,-0.125780,0.145118
2.108953,-0.162372,0.267926,-0.161877,0.267377
2.125620,-0.181438,0.356894,-0.181458,0.356771
2.142287,-0.188895,0.411356,-0.188636,0.410577
2.158953,-0.178366,0.415320,-0.178469,0.415429
2.175620,-0.156242,0.384106,-0.156021,0.383750
2.192287,-0.117964,0.312237,-0.117602,0.311734
2.208953,-0.063843,0.202758,-0.064009,0.203049
2.225620,-0.007342,0.078466,-0.007473,0.077417
2.242287,0.047649,-0.072750,0.047860,-0.072397
2.258953,0.102377,-0.212194,0.102702,-0.211495
2.275620,0.153932,-0.320251,0.152888,-0.320648
2.292287,0.173898,-0.405578,0.174179,-0.404396
2.308953,0.184008,-0.433095,0.183844,-0.433169
2.325620,0.176466,-0.422125,0.176393,-0.422006
2.342287,0.154347,-0.370252,0.154095,-0.369032
2.358953,0.117056,-0.263199,0.117022,-0.263612
2.375620,0.072205,-0.139282,0.072476,-0.139040
2.392287,0.029318,0.001227,0.029101,0.001395
2.408953,-0.016036,0.144082,-0.016277,0.143638
2.425620,-0.059681,0.265763,-0.059267,0.265771
2.442287,-0.085299,0.362958,-0.085249,0.362632
2.458953,-0.095892,0.421034,-0.095538,0.420233
2.475620,-0.084578,0.426548,-0.084585,0.426641
2.492287,-0.058570,0.394784,-0.058162,0.394028
2.508953,-0.013178,0.314175,-0.013332,0.314185
2.525620,0.037299,0.205673,0.037445,0.205228
2.542287,0.093227,0.071540,0.092998,0.071590
2.558953,0.142502,-0.066765,0.143029,-0.066779
2.575620,0.192432,-0.198332,0.192364,-0.196724
2.592287,0.226176,-0.284500,0.224952,-0.286177
2.608953,0.219142,-0.375944,0.219273,-0.375465
2.625620,0.195076,-0.426932,0.195295,-0.425823
2.642287,0.157231,-0.420386,0.157448,-0.420761
2.658953,0.107428,-0.380867,0.106746,-0.379590
2.675620,0.032069,-0.283131,0.031825,-0.282617
2.692287,-0.056453,-0.150466,-0.056265,-0.151164
2.708953,-0.143873,-0.017464,-0.143817,-0.017247
2.725620,-0.225150,0.118722,-0.225466,0.118511
2.742287,-0.299637,0.238384,-0.299149,0.238139
2.758953,-0.346705,0.330461,-0.346219,0.330393
2.775620,-0.362204,0.389888,-0.362422,0.389092
2.792287,-0.357013,0.399300,-0.356701,0.398775
2.808953,-0.321981,0.363127,-0.321860,0.363909
2.825620,-0.262149,0.307044,-0.262193,0.306304
2.842287,-0.184029,0.208968,-0.183023,0.207648
2.858953,-0.075103,0.067421,-0.075708,0.068332
2.875620,0.027654,-0.065096,0.027662,-0.065359
2.892287,0.126516,-0.195842,0.126414,-0.195080
2.908953,0.212081,-0.295140,0.211755,-0.295139
2.925620,0.274747,-0.368062,0.274762,-0.368169
2.942287,0.316726,-0.410095,0.316419,-0.409541
2.958953,0.330298,-0.405242,0.330165,-0.404898
2.975620,0.318749,-0.356603,0.318353,-0.355726
2.992287,0.279576,-0.259096,0.279968,-0.259072
3.008953,0.230422,-0.137261,0.230059,-0.137144
3.025620,0.162331,-0.001573,0.162183,-0.001887
3.042287,0.084716,0.127920,0.084701,0.127634
3.058953,0.006580,0.240484,0.006724,0.240945
3.075620,-0.062369,0.339088,-0.062195,0.338728
3.092287,-0.115997,0.400347,-0.115523,0.399137
3.108953,-0.145598,0.403714,-0.145666,0.403996
3.125620,-0.159598,0.374571,-0.159643,0.374602
3.142287,-0.157812,0.311138,-0.157442,0.309748
3.158953,-0.134438,0.194528,-0.134184,0.194884
3.175620,-0.094881,0.065669,-0.094996,0.066082
3.192287,-0.050702,-0.062635,-0.050641,-0.063308
3.208953,-0.004575,-0.197470,-0.004570,-0.197210
3.225620,0.036815,-0.310472,0.036539,-0.309657
3.242287,0.063632,-0.381744,0.063427,-0.381761
3.258953,0.073774,-0.419360,0.073834,-0.419096
3.275620,0.070209,-0.415124,0.069927,-0.414680
3.292287,0.046822,-0.366147,0.046482,-0.365581
3.308953,0.004460,-0.274408,0.004539,-0.274445
3.325620,-0.045808,-0.158458,-0.045774,-0.158263
3.342287,-0.100260,-0.024579,-0.100349,-0.024331
3.358953,-0.156268,0.116035,-0.156330,0.115890
3.375620,-0.208116,0.243687,-0.208197,0.243237
3.392287,-0.250692,0.341576,-0.250262,0.341138
3.408953,-0.270490,0.401519,-0.270061,0.401540
3.425620,-0.265356,0.426560,-0.265587,0.426223
3.442287,-0.247227,0.408467,-0.246924,0.407658
3.458953,-0.208395,0.340904,-0.208333,0.340803
3.475620,-0.155667,0.242064,-0.156038,0.242721
3.492287,-0.099605,0.132876,-0.099098,0.132140
3.508953,-0.028248,-0.002748,-0.027882,-0.003421
3.525620,0.050152,-0.152444,0.050276,-0.152074
3.542287,0.124053,-0.283694,0.122844,-0.283560
3.558953,0.163620,-0.386998,0.163798,-0.385958
3.575620,0.190648,-0.436612,0.190772,-0.436140
3.592287,0.203288,-0.438645,0.203400,-0.438914
3.608953,0.201066,-0.406485,0.200420,-0.406266
3.625620,0.171399,-0.334694,0.171012,-0.333519
3.642287,0.122253,-0.213060,0.122846,-0.213252
3.658953,0.076052,-0.076830,0.075907,-0.076880
3.675620,0.024662,0.063160,0.024517,0.063052
3.692287,-0.026990,0.192832,-0.027208,0.192348
3.708953,-0.074782,0.294544,-0.074344,0.294484
3.725620,-0.101948,0.367533,-0.101438,0.367202
3.742287,-0.104126,0.401033,-0.104402,0.401176
3.758953,-0.094796,0.400330,-0.094338,0.399045
3.775620,-0.062359,0.340840,-0.062393,0.340721
3.792287,-0.018570,0.248984,-0.018425,0.249207
3.808953,0.035518,0.139758,0.035532,0.139675
3.825620,0.092341,0.017812,0.092386,0.017636
3.842287,0.146684,-0.107852,0.146681,-0.108117
3.858953,0.191697,-0.227587,0.191591,-0.226795
3.875620,0.220287,-0.312300,0.219699,-0.311927
3.892287,0.220565,-0.361736,0.220556,-0.362255
3.908953,0.201984,-0.386517,0.202028,-0.385913
3.925620,0.166298,-0.364534,0.166219,-0.362886
3.942287,0.113368,-0.280030,0.112818,-0.280762
3.958953,0.038256,-0.182880,0.038503,-0.183463
3.975620,-0.039906,-0.080143,-0.039850,-0.078689
3.992287,-0.118864,0.054179,-0.119075,0.053333
4.008953,-0.197558,0.167986,-0.197477,0.168014
4.025620,-0.264973,0.265922,-0.264801,0.265453
4.042287,-0.314170,0.330000,-0.313926,0.330197
4.058953,-0.340061,0.365423,-0.339844,0.364927
4.075620,-0.341561,0.356072,-0.341379,0.355029
4.092287,-0.319921,0.293376,-0.319842,0.293006
4.108953,-0.279423,0.195712,-0.279312,0.196518
4.125620,-0.223385,0.093818,-0.223244,0.092945
4.142287,-0.155933,-0.031733,-0.156367,-0.031035
4.158953,-0.092340,-0.142258,-0.091681,-0.142924
4.175620,-0.018397,-0.251305,-0.018824,-0.250604
4.192287,0.041142,-0.324712,0.041017,-0.324205
4.208953,0.087036,-0.358960,0.086841,-0.358974
4.225620,0.114883,-0.359811,0.114887,-0.359447
4.242287,0.126987,-0.320334,0.126563,-0.319993
4.258953,0.116200,-0.244003,0.116267,-0.243508
4.275620,0.093438,-0.134911,0.093326,-0.134682
4.292287,0.059039,-0.008586,0.058879,-0.008389
4.308953,0.016694,0.121274,0.016742,0.120545
4.325620,-0.024877,0.225991,-0.024621,0.225174
4.342287,-0.057183,0.294987,-0.057300,0.295953
4.358953,-0.083208,0.354161,-0.082675,0.353213
4.375620,-0.089279,0.365332,-0.089475,0.365486
4.392287,-0.087886,0.345974,-0.087672,0.345340
4.408953,-0.072386,0.283080,-0.072391,0.282619
4.425620,-0.048442,0.184752,-0.048125,0.184913
4.442287,-0.013181,0.070772,-0.013297,0.069902
4.458953,0.021717,-0.065528,0.021735,-0.064884
4.475620,0.054244,-0.184651,0.054219,-0.183977
4.492287,0.079556,-0.275013,0.079243,-0.275550
4.508953,0.089550,-0.349672,0.089460,-0.349042
4.525620,0.086400,-0.381766,0.086659,-0.381511
4.542287,0.075631,-0.374672,0.075046,-0.374164
4.558953,0.042463,-0.323670,0.042695,-0.324045
4.575620,0.003375,-0.248428,0.002642,-0.246487
4.592287,-0.055154,-0.115468,-0.054465,-0.117102
4.608953,-0.102869,0.000751,-0.103310,0.001481
4.625620,-0.154776,0.130748,-0.154569,0.130788
4.642287,-0.194528,0.250772,-0.194281,0.250296
4.658953,-0.217544,0.341316,-0.217541,0.340959
4.675620,-0.225515,0.395868,-0.225340,0.396076
4.692287,-0.214365,0.418804,-0.214081,0.417877
4.708953,-0.182805,0.387910,-0.182801,0.387411
4.725620,-0.138263,0.313424,-0.138034,0.313364
4.742287,-0.080764,0.209936,-0.080739,0.210106
4.758953,-0.018868,0.090532,-0.019182,0.090353
4.775620,0.036105,-0.040770,0.036598,-0.041511
4.792287,0.093406,-0.182153,0.092799,-0.181481
4.808953,0.128846,-0.295586,0.128941,-0.295387
4.825620,0.151454,-0.378282,0.151302,-0.377479
4.842287,0.154783,-0.411878,0.154569,-0.412241
4.858953,0.137248,-0.413457,0.137178,-0.412748
4.875620,0.102244,-0.364690,0.102233,-0.363183
4.892287,0.053146,-0.256848,0.052673,-0.258668
4.908953,-0.014226,-0.158044,-0.014230,-0.156879
4.925620,-0.085771,-0.025095,-0.085612,-0.025142
4.942287,-0.151827,0.109750,-0.151968,0.109637
4.958953,-0.210838,0.233503,-0.210698,0.233793
4.975620,-0.251794,0.341666,-0.251185,0.340145
4.992287,-0.262156,0.393194,-0.262277,0.393694
5.008953,-0.253080,0.418831,-0.252907,0.418897
5.025620,-0.219544,0.408870,-0.219303,0.407399
5.042287,-0.162228,0.337338,-0.162117,0.337863
5.058953,-0.087226,0.244907,-0.086883,0.244529
5.075620,0.003841,0.124376,0.003662,0.123598
5.092287,0.095098,-0.020475,0.094591,-0.018928
5.108953,0.174272,-0.136473,0.175105,-0.138123
5.125620,0.259118,-0.268215,0.258599,-0.267600
5.142287,0.319562,-0.363765,0.319273,-0.361945
5.158953,0.354772,-0.393387,0.354688,-0.394362
5.175620,0.365552,-0.403250,0.365324,-0.402721
5.192287,0.349039,-0.367320,0.348740,-0.366289
5.208953,0.305514,-0.280983,0.305818,-0.281351
5.225620,0.248831,-0.176356,0.248262,-0.176769
5.242287,0.168076,-0.063854,0.167995,-0.062280
5.258953,0.078030,0.080826,0.078388,0.079551
5.275620,-0.006934,0.194856,-0.006826,0.194944
5.292287,-0.085381,0.290776,-0.085552,0.291100
5.308953,-0.157459,0.363310,-0.157204,0.361697
5.325620,-0.211543,0.372633,-0.211471,0.372680
5.342287,-0.248045,0.347482,-0.247639,0.347877
5.358953,-0.259998,0.297002,-0.260061,0.296040
5.375620,-0.256522,0.202863,-0.256513,0.202561
5.392287,-0.238648,0.085713,-0.238077,0.085943
5.408953,-0.200080,-0.033481,-0.200481,-0.033384
5.425620,-0.163210,-0.146026,-0.162861,-0.144933
5.442287,-0.120064,-0.225236,-0.120753,-0.226735
5.458953,-0.093386,-0.309515,-0.093425,-0.308836
5.475620,-0.073779,-0.352512,-0.073744,-0.351628
5.492287,-0.060923,-0.345798,-0.060545,-0.344970
5.508953,-0.049214,-0.290233,-0.050062,-0.291450
5.525620,-0.059961,-0.226575,-0.060177,-0.224959
5.542287,-0.079323,-0.111760,-0.078692,-0.111670
5.558953,-0.088246,0.017031,-0.088613,0.015869
5.575620,-0.100675,0.125714,-0.100471,0.127137
5.592287,-0.103306,0.248486,-0.103283,0.247174
5.608953,-0.096752,0.326326,-0.096676,0.326094
5.625620,-0.078094,0.370868,-0.077946,0.370975
5.642287,-0.045096,0.383586,-0.045000,0.383225
5.658953,0.000866,0.355104,0.001215,0.354118
5.675620,0.062025,0.276570,0.062062,0.277186
5.692287,0.128808,0.182675,0.128768,0.181671
5.708953,0.194704,0.053756,0.194738,0.054173
5.725620,0.255554,-0.074193,0.255519,-0.073775
5.742287,0.304905,-0.190056,0.304691,-0.191061
5.758953,0.335076,-0.307760,0.335006,-0.307024
5.775620,0.345319,-0.385526,0.345171,-0.384688
5.792287,0.332297,-0.413427,0.332203,-0.413464
5.808953,0.296567,-0.404314,0.296220,-0.402946
5.825620,0.234680,-0.335655,0.234983,-0.336960
5.842287,0.161103,-0.260254,0.160144,-0.259857
5.858953,0.058513,-0.154138,0.058746,-0.152857
5.875620,-0.044804,-0.010032,-0.044234,-0.010699
5.892287,-0.135578,0.125952,-0.135922,0.126177
5.908953,-0.223902,0.256717,-0.223670,0.256301
5.925620,-0.294358,0.358743,-0.294460,0.358652
5.942287,-0.348330,0.428195,-0.347966,0.427583
5.958953,-0.373972,0.449324,-0.373820,0.449046
5.975620,-0.373653,0.425732,-0.373241,0.425310
5.992287,-0.343984,0.357296,-0.343899,0.356415
6.008953,-0.294500,0.242705,-0.294566,0.243608
6.025620,-0.233159,0.123588,-0.232985,0.122828
6.042287,-0.161506,-0.018431,-0.161833,-0.018324
6.058953,-0.094140,-0.156339,-0.093962,-0.155677
6.075620,-0.027595,-0.268825,-0.027400,-0.269714
6.092287,0.033009,-0.372800,0.032418,-0.371672
6.108953,0.068977,-0.423748,0.068970,-0.423253
6.125620,0.087823,-0.427658,0.087515,-0.428152
6.142287,0.083647,-0.400922,0.083566,-0.399503
6.158953,0.061779,-0.313631,0.061919,-0.312720
6.175620,0.029265,-0.183666,0.028210,-0.185869
6.192287,-0.029930,-0.077194,-0.029209,-0.076103
6.208953,-0.077683,0.054070,-0.077258,0.055086
6.225620,-0.113510,0.197922,-0.113903,0.196662
6.242287,-0.147537,0.301817,-0.147633,0.301847
6.258953,-0.170572,0.378561,-0.170174,0.377496
6.275620,-0.170120,0.402625,-0.170005,0.403619
6.292287,-0.149398,0.408035,-0.148648,0.407114
6.308953,-0.098228,0.360691,-0.098697,0.359678
6.325620,-0.041552,0.263082,-0.041689,0.263490
6.342287,0.022640,0.149172,0.023301,0.148794
6.358953,0.103841,0.016412,0.103874,0.016795
6.375620,0.185016,-0.109743,0.184458,-0.109925
6.392287,0.249266,-0.227752,0.249526,-0.227757
6.408953,0.305637,-0.323731,0.305407,-0.322829
6.425620,0.341212,-0.373259,0.341009,-0.373124
6.442287,0.353624,-0.385447,0.353538,-0.385227
6.458953,0.343722,-0.358192,0.343459,-0.357764
6.475620,0.309081,-0.290916,0.308935,-0.290427
6.492287,0.254493,-0.188790,0.254314,-0.189324
6.508953,0.183782,-0.078920,0.183905,-0.078016
6.525620,0.107547,0.053684,0.107709,0.053205
6.542287,0.031850,0.173359,0.031456,0.172665
6.558953,-0.047508,0.266772,-0.047533,0.266986
6.575620,-0.118637,0.341680,-0.117287,0.342970
6.592287,-0.153393,0.409808,-0.154386,0.406926
6.608953,-0.192061,0.391566,-0.191701,0.392493
6.625620,-0.210372,0.354340,-0.210024,0.354027
6.642287,-0.209446,0.280010,-0.209307,0.279488
6.658953,-0.195295,0.172665,-0.195574,0.171769
6.675620,-0.178816,0.036816,-0.178689,0.037738
6.692287,-0.156454,-0.081998,-0.156272,-0.081453
6.708953,-0.131428,-0.179406,-0.131265,-0.179255
6.725620,-0.108707,-0.254638,-0.109447,-0.255379
6.742287,-0.108264,-0.317295,-0.108239,-0.316753
6.758953,-0.118220,-0.338990,-0.118305,-0.337904
6.775620,-0.140174,-0.307698,-0.140312,-0.307581
6.792287,-0.173069,-0.243610,-0.173361,-0.243405
6.808953,-0.216196,-0.151935,-0.216142,-0.152566
6.825620,-0.258729,-0.056351,-0.258536,-0.054792
6.842287,-0.293582,0.072143,-0.293345,0.070806
6.858953,-0.316094,0.171149,-0.316552,0.171299
6.875620,-0.335189,0.257122,-0.334994,0.257295
6.892287,-0.335839,0.322282,-0.335448,0.321494
6.908953,-0.312200,0.343827,-0.311928,0.343721
6.925620,-0.266416,0.331519,-0.266308,0.330830
6.942287,-0.203921,0.276898,-0.203972,0.276776
6.958953,-0.131200,0.194855,-0.131458,0.195955
6.975620,-0.055498,0.112389,-0.055274,0.111414
6.992287,0.027753,-0.000589,0.028608,-0.002673
7.008953,0.124033,-0.152876,0.123368,-0.150569
7.025620,0.198812,-0.252797,0.198784,-0.252280
7.042287,0.256838,-0.321008,0.255999,-0.322114
7.058953,0.279937,-0.379336,0.280360,-0.378265
7.075620,0.289838,-0.384653,0.289575,-0.384411
7.092287,0.275308,-0.350168,0.275010,-0.349547
7.108953,0.237708,-0.272520,0.238193,-0.271927
7.125620,0.193898,-0.159978,0.193067,-0.161250
7.142287,0.124705,-0.054992,0.124834,-0.054194
7.158953,0.052957,0.069948,0.053241,0.070417
7.175620,-0.012356,0.198689,-0.012344,0.198248
7.192287,-0.070427,0.303632,-0.070469,0.303289
7.208953,-0.117677,0.376274,-0.117369,0.375635
7.225620,-0.144405,0.405108,-0.144341,0.404802
7.242287,-0.153052,0.393803,-0.152704,0.394391
7.258953,-0.138754,0.358408,-0.138617,0.357632
7.275620,-0.107526,0.277721,-0.107613,0.276145
7.292287,-0.067150,0.144953,-0.066895,0.146433
7.308953,-0.016449,0.026028,-0.016411,0.025344
7.325620,0.035338,-0.104898,0.034856,-0.104728
7.342287,0.073721,-0.221201,0.074142,-0.220234
7.358953,0.110117,-0.299900,0.109841,-0.300160
7.375620,0.128394,-0.356374,0.127898,-0.356708
7.392287,0.122378,-0.387052,0.122610,-0.386398
7.408953,0.104608,-0.370776,0.104330,-0.370225
7.425620,0.067017,-0.309906,0.067084,-0.308588
7.442287,0.018217,-0.197585,0.017467,-0.198332
7.458953,-0.052061,-0.082252,-0.051575,-0.082421
7.475620,-0.116264,0.034570,-0.115946,0.033845
7.492287,-0.172056,0.133512,-0.172544,0.134453
7.508953,-0.229002,0.236211,-0.228907,0.236142
7.525620,-0.272112,0.316606,-0.271706,0.315443
7.542287,-0.291786,0.348501,-0.291670,0.348730
7.558953,-0.290745,0.352736,-0.290743,0.352904
7.575620,-0.270719,0.327686,-0.270193,0.326193
7.592287,-0.223726,0.246461,-0.224215,0.247183
7.608953,-0.170230,0.153949,-0.169960,0.154096
7.625620,-0.100193,0.047934,-0.099425,0.046147
7.642287,-0.009650,-0.095146,-0.010519,-0.094183
7.658953,0.066485,-0.212668,0.066608,-0.212511
7.675620,0.140276,-0.306035,0.140671,-0.304651
7.692287,0.211650,-0.345800,0.211020,-0.345585
7.708953,0.258189,-0.351750,0.258197,-0.352279
7.725620,0.288798,-0.338285,0.288230,-0.339376
7.742287,0.293386,-0.315733,0.293574,-0.313603
7.758953,0.287474,-0.228246,0.287780,-0.227543
7.775620,0.275804,-0.108013,0.275229,-0.109100
7.792287,0.245854,0.001931,0.245811,0.001985
7.808953,0.210862,0.110455,0.211494,0.110624
7.825620,0.186638,0.210281,0.186309,0.209724
7.842287,0.158738,0.280202,0.159098,0.280983
7.858953,0.140535,0.336722,0.140684,0.335212
7.875620,0.128661,0.334646,0.127896,0.334230
7.892287,0.107283,0.293560,0.108087,0.294258
7.908953,0.104470,0.237380,0.104692,0.236351
7.925620,0.108754,0.142560,0.108326,0.142235
7.942287,0.105620,0.030769,0.106391,0.032076
7.958953,0.112606,-0.059055,0.111577,-0.060039
7.975620,0.094415,-0.158397,0.094688,-0.158134
7.992287,0.072104,-0.236426,0.072418,-0.235987
8.008953,0.045343,-0.281692,0.044416,-0.282218
8.025620,-0.008015,-0.305198,-0.007393,-0.302989
8.042287,-0.059480,-0.257246,-0.059790,-0.257494
8.058953,-0.123721,-0.186440,-0.124031,-0.187183
8.075620,-0.197483,-0.109242,-0.197579,-0.108943
8.092287,-0.272412,-0.014744,-0.272062,-0.014320
8.108953,-0.334976,0.091522,-0.335461,0.091621
8.125620,-0.394399,0.194574,-0.393890,0.194095
8.142287,-0.428296,0.273885,-0.427751,0.274406
8.158953,-0.433140,0.338173,-0.433745,0.336717
8.175620,-0.428289,0.345904,-0.427816,0.346312
8.192287,-0.394752,0.328316,-0.394428,0.327346
8.208953,-0.336885,0.263202,-0.336952,0.263418
8.225620,-0.265164,0.177157,-0.265022,0.177399
8.242287,-0.180947,0.077712,-0.180886,0.076884
8.258953,-0.091512,-0.045905,-0.091569,-0.045421
8.275620,-0.005014,-0.160769,-0.005195,-0.161127
8.292287,0.070456,-0.271114,0.070684,-0.271164
8.308953,0.137402,-0.360092,0.136433,-0.359688
8.325620,0.171399,-0.410428,0.172047,-0.408685
8.342287,0.199882,-0.393896,0.199572,-0.394806
8.358953,0.205474,-0.358845,0.205227,-0.358412
8.375620,0.190235,-0.285864,0.190005,-0.285369
8.392287,0.157225,-0.180670,0.157147,-0.180579
8.408953,0.113887,-0.059450,0.113956,-0.059620
8.425620,0.068810,0.062444,0.068531,0.062503
8.442287,0.022111,0.178612,0.022698,0.178113
8.458953,-0.005250,0.269576,-0.005101,0.270118
8.475620,-0.017484,0.345696,-0.017458,0.344767
8.492287,-0.014971,0.374467,-0.015112,0.374354
8.508953,-0.000239,0.367362,0.000397,0.366906
8.525620,0.039613,0.318948,0.039610,0.318828
8.542287,0.090337,0.239480,0.090256,0.239156
