frame_idx,timestamp_s,x_w,y_w,z_w,qx,qy,qz,qw,reproj_err
5,0.083880803,-0.00137736,-0.01749271,1.78352891,-0.1327245,0.00361379,-0.06363646,0.98910138,0.365786
6,0.100144406,-0.00164826,-0.01944372,1.78382449,-0.10192902,0.00291843,-0.07334456,0.9920799,0.145776
7,0.116753355,-0.00175402,-0.02012413,1.78337999,-0.05245,0.00609227,-0.07777765,0.99557145,0.129378
8,0.133142332,-0.00165276,-0.01921532,1.76508777,-0.000946,0.0724804,-0.07471668,0.9945668,0.278314
9,0.149978779,-0.00137516,-0.01684563,1.73615411,2.041e-05,0.11535779,-0.0650878,0.99118926,0.366824
10,0.166470179,-0.00102289,-0.01339245,1.71275792,-0.00132924,0.14076176,-0.04949717,0.98880453,0.45799
14,0.233577045,-0.00137504,0.00421963,1.71150945,-0.0078774,0.14252723,0.03499842,0.98914056,0.463771
15,0.250428896,-0.00182642,0.00754952,1.73245961,-0.0081115,0.1204697,0.04961219,0.99144334,0.252931
16,0.26692434,-0.00217053,0.00976334,1.7607153,-0.00636349,0.08161037,0.0581149,0.9949482,0.194953
17,0.283651001,-0.00226332,0.01060224,1.78477696,-0.04655144,0.0017602,0.06010005,0.99710473,0.066123
18,0.300369574,-0.00210443,0.00989721,1.78432493,-0.10465358,-0.00181679,0.05496724,0.99298687,0.190033
19,0.318367067,-0.00175052,0.00791866,1.78413184,-0.13551692,-0.00211932,0.04452086,0.98977198,0.349928
20,0.333492707,-0.00131814,0.00491055,1.78400964,-0.15600838,-0.00264196,0.02988531,0.98729999,0.545444
25,0.417411783,-0.00121519,-0.01437823,1.78302411,-0.14215476,0.00077413,-0.05853061,0.98811214,0.332102
26,0.434078217,-0.00151332,-0.01681948,1.7831184,-0.11862609,0.00265026,-0.06996567,0.99046738,0.239103
27,0.451177488,-0.00168463,-0.01810272,1.7833399,-0.082571,0.00343398,-0.07655096,0.99363484,0.063734
28,0.467112258,-0.00167101,-0.01798759,1.77831867,-0.00605686,0.03856496,-0.07630961,0.99631968,0.244208
29,0.483785716,-0.00144901,-0.01627516,1.74886012,0.00012579,0.09871178,-0.06878004,0.99273626,0.384477
30,0.500483841,-0.00112109,-0.01340621,1.72425118,0.00149743,0.1287111,-0.05513503,0.99014713,0.491646
34,0.567924212,-0.00121984,0.00298967,1.71129788,-0.00738397,0.143041,0.02868424,0.98927345,0.580663
35,0.583971511,-0.00167035,0.00637207,1.7291027,-0.00937324,0.12438741,0.04496303,0.99117014,0.419753
36,0.600872674,-0.00206439,0.0087541,1.755113,-0.00902698,0.09080246,0.05571624,0.99426814,0.242146
37,0.617760778,-0.00225994,0.00988622,1.78401457,-0.02116897,0.01231855,0.06005976,0.99789426,0.113833
38,0.634381529,-0.00217853,0.00948197,1.78428425,-0.09500631,-0.00077321,0.05713951,0.99383514,0.10736
39,0.650863215,-0.00188165,0.00780235,1.78386306,-0.12910133,-0.00066093,0.04857343,0.99044083,0.273202
45,0.751287068,-0.00112497,-0.01426359,1.78339568,-0.14709768,0.00192388,-0.05335326,0.98768011,0.511917
46,0.768424096,-0.00142305,-0.01698159,1.78360516,-0.12615642,0.00352489,-0.0662848,0.98978708,0.323215
47,0.785123464,-0.00165884,-0.01861221,1.7832962,-0.09327893,0.00439189,-0.07465821,0.99282723,0.108872
48,0.80182107,-0.00170917,-0.01899191,1.78331067,-0.03245943,0.00884053,-0.07716265,0.99645078,0.160048
49,0.817783888,-0.00156534,-0.01777574,1.75927174,0.00016872,0.08286713,-0.07213548,0.99394642,0.308508
50,0.834062465,-0.00125794,-0.01527822,1.73342318,0.00139365,0.11850895,-0.0609315,0.99108074,0.426011
51,0.850795696,-0.00094275,-0.01177426,1.70985888,-0.00072593,0.14352192,-0.04415117,0.98866152,0.542288
56,0.934868439,-0.00190329,0.00764813,1.74341836,-0.00857628,0.10707162,0.05150781,0.99287918,0.286668
57,0.951588432,-0.00218815,0.00934383,1.77114416,-0.00792749,0.06078308,0.05832195,0.99641413,0.15636
58,0.968320927,-0.00221004,0.00963566,1.78445589,-0.07013666,0.00088887,0.05822777,0.99583612,0.079351
59,0.984419161,-0.00199065,0.00854604,1.78410609,-0.11500055,-0.00115639,0.05165008,0.99202107,0.195225
66,1.101063018,-0.00129437,-0.01539855,1.78376099,-0.13325718,0.00188168,-0.06157388,0.98916512,0.362432
67,1.117702627,-0.00155963,-0.01741935,1.78336684,-0.10618368,0.0024834,-0.07144958,0.99177307,0.216443
68,1.134429536,-0.00167707,-0.01825468,1.78331188,-0.06401524,0.00507343,-0.0762608,0.99501789,0.070004
69,1.151403626,-0.00160229,-0.01766553,1.77083641,-0.00092712,0.05970633,-0.07415992,0.99545698,0.278712
70,1.16798133,-0.00135279,-0.01565431,1.74346099,0.0011483,0.10606826,-0.06506818,0.99222696,0.396862
74,1.234465743,-0.00093828,-0.00033093,1.70509886,-0.00589294,0.14843815,0.01323209,0.9888156,0.679398
75,1.251421496,-0.00132229,0.00346879,1.71853085,-0.00677422,0.13572338,0.03274119,0.99018245,0.462294
76,1.26782822,-0.0017509,0.00648842,1.7383443,-0.00897528,0.11396421,0.04743063,0.99231141,0.382168
77,1.284616723,-0.00209988,0.00844106,1.76444729,-0.01087458,0.07483077,0.05648082,0.99553605,0.194164
78,1.30155388,-0.00221712,0.00908992,1.78443337,-0.05303841,0.00287295,0.05915244,0.99683482,0.094277
79,1.318281943,-0.00208971,0.00832677,1.78436619,-0.10471175,0.00099181,0.05469665,0.99299685,0.204082
80,1.33501146,-0.00175822,0.0063771,1.78425844,-0.13410604,-0.0009067,0.04483702,0.98995171,0.307647
85,1.417837254,-0.0009149,-0.01200596,1.78320723,-0.1535353,0.00165455,-0.04112265,0.98728572,0.62941
86,1.434558111,-0.00119771,-0.0151691,1.78297763,-0.13861458,0.00153601,-0.05644983,0.98873508,0.344805
87,1.451881363,-0.00148483,-0.01746793,1.78326749,-0.11514567,0.00356141,-0.06805846,0.99100799,0.282366
88,1.469483574,-0.00166896,-0.01862434,1.78358869,-0.07689635,0.00543669,-0.07507605,0.99419363,0.093707
89,1.484750365,-0.00165799,-0.0184382,1.77738034,-0.00741489,0.04255272,-0.07553135,0.99620746,0.21698
90,1.501332908,-0.00145869,-0.01671755,1.74941828,0.00088008,0.09814193,-0.06898916,0.99277786,0.342378
91,1.517948808,-0.00113971,-0.01383669,1.7246113,0.00035043,0.1283201,-0.05631411,0.99013259,0.449148
92,1.535030282,-0.00085035,-0.01007158,1.70499506,-0.00203798,0.14812809,-0.03834963,0.98822225,0.551439
93,1.551457417,-0.00072328,-0.0057886,1.69826188,-0.00591095,0.15473176,-0.01720155,0.98778907,0.744066
96,1.601478685,-0.00159842,0.00630585,1.72845218,-0.00865613,0.12522409,0.04242945,0.991183,0.389377
97,1.619014535,-0.00199174,0.00878508,1.75263426,-0.00999662,0.09484729,0.05388248,0.99398226,0.217525
98,1.635571404,-0.00221357,0.01004419,1.78151672,-0.01070045,0.02881619,0.05873322,0.99780035,0.187869
99,1.6520835,-0.00216407,0.0098027,1.78435176,-0.0893709,0.00043132,0.05693442,0.99436971,0.139118
100,1.668212933,-0.00189916,0.00826643,1.78401912,-0.12633877,-0.0015517,0.04872165,0.99078873,0.295509
