t_s,x_w_mm,y_w_mm,z_w_mm,qx,qy,qz,qw,x_w_mean_m,y_w_mean_m,z_w_mean_m
0.015019713,-0.003389,0.503217,-1.283401,0.028162828,0.031327202,-0.009239396,0.999069615,0.005604968,-0.005529569,1.395920222
0.03168638,0.00311,0.589545,-0.482981,0.036985219,0.035886258,-0.009151012,0.998629325,0.005604968,-0.005529569,1.395920222
0.048353046,0.005679,0.619299,-0.436531,0.038919488,0.035359984,-0.009071981,0.998575307,0.005604968,-0.005529569,1.395920222
0.065019713,0.007046,0.615063,-0.073065,0.040375353,0.033612918,-0.009066045,0.998577894,0.005604968,-0.005529569,1.395920222
0.08168638,0.009252,0.58523,0.694105,0.038735371,0.029906113,-0.00926854,0.998758875,0.005604968,-0.005529569,1.395920222
0.098353046,0.013964,0.524365,0.314524,-0.032485031,-0.020148167,-0.009397028,0.999224935,0.005604968,-0.005529569,1.395920222
0.115019713,0.00937,0.455292,1.03531,0.034832801,0.021040167,-0.009730081,0.999124273,0.005604968,-0.005529569,1.395920222
0.13168638,0.006641,0.352197,0.589245,0.046250616,0.028644956,-0.009806761,0.998470918,0.005604968,-0.005529569,1.395920222
0.148353046,0.007238,0.221927,0.686184,0.047747832,0.026961682,-0.010159901,0.998443783,0.005604968,-0.005529569,1.395920222
0.165019713,0.011139,0.075408,1.039245,0.047628514,0.025514136,-0.010468176,0.998484337,0.005604968,-0.005529569,1.395920222
0.18168638,0.009534,-0.065783,0.989517,0.046062248,0.026009701,-0.010651471,0.998543094,0.005604968,-0.005529569,1.395920222
0.198353046,0.003989,-0.184892,0.788795,0.044678634,0.027585392,-0.010790014,0.998562187,0.005604968,-0.005529569,1.395920222
0.215019713,-0.00235,-0.268684,0.180467,0.044208353,0.031076177,-0.010901064,0.998479374,0.005604968,-0.005529569,1.395920222
0.23168638,0.001425,-0.333051,0.368345,-0.030549605,-0.021362359,-0.010981843,0.9992446,0.005604968,-0.005529569,1.395920222
0.248353046,-0.006008,-0.359997,0.201697,0.032713189,0.025868844,-0.010934083,0.999070116,0.005604968,-0.005529569,1.395920222
0.265019713,-0.00763,-0.379173,0.043316,0.040405837,0.031728775,-0.01077347,0.998621342,0.005604968,-0.005529569,1.395920222
0.28168638,-0.008151,-0.379081,-0.219798,0.040574042,0.033919352,-0.010651744,0.998543822,0.005604968,-0.005529569,1.395920222
0.298353046,0.00051,-0.352988,-0.590527,-0.027877988,-0.026358203,-0.010314682,0.999210523,0.005604968,-0.005529569,1.395920222
0.315019713,-0.010498,-0.277063,-0.57637,0.027491608,0.027909116,-0.010064338,0.999181666,0.005604968,-0.005529569,1.395920222
0.33168638,-0.017858,-0.178935,-0.906774,0.03614354,0.036840965,-0.009758405,0.998619628,0.005604968,-0.005529569,1.395920222
0.348353046,-0.018048,-0.093791,-0.445085,0.036278056,0.034143508,-0.009615181,0.998712006,0.005604968,-0.005529569,1.395920222
0.365019713,-0.006316,-0.049998,-0.019913,-0.024690048,-0.02093999,-0.009488338,0.999430783,0.005604968,-0.005529569,1.395920222
0.38168638,-0.003419,-0.013519,-0.369402,-0.036251054,-0.03164167,-0.009212909,0.998799173,0.005604968,-0.005529569,1.395920222
0.398353046,0.000845,0.004948,-0.126179,-0.035606083,-0.02982908,-0.009154581,0.998878685,0.005604968,-0.005529569,1.395920222
0.415019713,-0.004848,0.029654,-0.197723,0.032157835,0.027265775,-0.009137353,0.999069047,0.005604968,-0.005529569,1.395920222
0.43168638,0.001385,0.032158,-0.131664,-0.028872829,-0.022498655,-0.009072707,0.999288675,0.005604968,-0.005529569,1.395920222
0.448353046,-0.000456,0.024333,0.011795,-0.037654837,-0.027899904,-0.009297029,0.998857985,0.005604968,-0.005529569,1.395920222
0.465019713,-0.007039,-0.013655,0.537072,0.033157937,0.020930577,-0.009673425,0.999184111,0.005604968,-0.005529569,1.395920222
0.48168638,-0.004066,-0.091111,0.850304,0.042064582,0.02683888,-0.010041804,0.998703864,0.005604968,-0.005529569,1.395920222
0.498353046,0.002864,-0.187344,0.511477,-0.030670236,-0.018919702,-0.010160025,0.999298832,0.005604968,-0.005529569,1.395920222
0.515019713,0.001214,-0.250099,0.515635,0.033722754,0.022974754,-0.010501451,0.999111934,0.005604968,-0.005529569,1.395920222
0.53168638,0.006398,-0.294861,0.049488,-0.029921554,-0.021377002,-0.010655011,0.999266829,0.005604968,-0.005529569,1.395920222
0.548353046,0.00602,-0.311083,0.263653,-0.036366427,-0.027059894,-0.010822649,0.998913467,0.005604968,-0.005529569,1.395920222
0.565019713,-0.003407,-0.303789,0.145738,0.029672602,0.023791238,-0.010956122,0.999216432,0.005604968,-0.005529569,1.395920222
0.58168638,-0.004956,-0.300394,0.076461,0.040027306,0.032748518,-0.01103037,0.998600861,0.005604968,-0.005529569,1.395920222
0.598353046,0.002183,-0.29298,-0.240663,-0.025056499,-0.022797633,-0.010943101,0.999366143,0.005604968,-0.005529569,1.395920222
0.615019713,0.00576,-0.247519,-0.39281,-0.033541184,-0.030512982,-0.010875687,0.998912242,0.005604968,-0.005529569,1.395920222
0.63168638,-0.002558,-0.155657,-0.682105,0.023170421,0.025906082,-0.010668966,0.999338871,0.005604968,-0.005529569,1.395920222
0.648353046,-0.005449,-0.038877,-0.77962,0.03507583,0.036718408,-0.010356935,0.998656186,0.005604968,-0.005529569,1.395920222
0.665019713,-0.006348,0.06919,-0.803673,0.034832082,0.037424113,-0.010105517,0.998641097,0.005604968,-0.005529569,1.395920222
0.68168638,-0.001269,0.172552,-0.316576,0.035380518,0.034951233,-0.009855754,0.99871392,0.005604968,-0.005529569,1.395920222
0.698353046,-0.001752,0.23274,-0.469011,0.035849355,0.035333916,-0.009583425,0.998686385,0.005604968,-0.005529569,1.395920222
0.715019713,-0.001165,0.296761,-0.242279,0.037145492,0.034660614,-0.00930172,0.998665275,0.005604968,-0.005529569,1.395920222
0.73168638,0.007217,0.337491,-0.569566,-0.025634527,-0.022402432,-0.009070384,0.999379172,0.005604968,-0.005529569,1.395920222
0.748353046,0.007716,0.365237,-0.285262,-0.035701687,-0.03159359,-0.008944119,0.998822926,0.005604968,-0.005529569,1.395920222
0.765019713,0.005966,0.373021,-0.510985,-0.038008816,-0.031319609,-0.008930642,0.998746542,0.005604968,-0.005529569,1.395920222
0.78168638,0.008599,0.349944,-0.193508,-0.040503926,-0.029287061,-0.008997656,0.998709538,0.005604968,-0.005529569,1.395920222
0.798353046,0.006392,0.290669,0.682077,0.031162042,0.019979499,-0.009310662,0.999271264,0.005604968,-0.005529569,1.395920222
0.815019713,0.0082,0.209998,0.902748,0.043990272,0.027546877,-0.009658039,0.998605401,0.005604968,-0.005529569,1.395920222
0.83168638,0.005655,0.103756,0.746297,0.044626521,0.028874777,-0.009977496,0.998536514,0.005604968,-0.005529569,1.395920222
0.848353046,0.00838,9.2e-05,0.507461,-0.028163335,-0.016685978,-0.010183908,0.999412174,0.005604968,-0.005529569,1.395920222
0.865019713,0.008651,-0.076506,0.675626,-0.039087926,-0.023535084,-0.010493247,0.998903462,0.005604968,-0.005529569,1.395920222
0.88168638,0.001241,-0.131836,0.531729,0.028780291,0.020260538,-0.010803138,0.999322019,0.005604968,-0.005529569,1.395920222
0.898353046,0.000412,-0.183395,0.476141,0.041280667,0.029937471,-0.010934764,0.998639117,0.005604968,-0.005529569,1.395920222
0.915019713,0.003604,-0.213952,0.379501,0.040184248,0.030584403,-0.01106645,0.998662783,0.005604968,-0.005529569,1.395920222
0.93168638,0.003896,-0.220802,0.362125,0.039188682,0.030971468,-0.011068178,0.998690398,0.005604968,-0.005529569,1.395920222
0.948353046,0.007699,-0.202566,-0.350252,-0.023836651,-0.022969997,-0.010841339,0.999393145,0.005604968,-0.005529569,1.395920222
0.965019713,-0.001178,-0.134444,-0.625219,0.025457885,0.024809712,-0.010800487,0.999309624,0.005604968,-0.005529569,1.395920222
0.98168638,-0.003498,-0.056764,-0.40193,0.035260915,0.035197106,-0.010538681,0.998702542,0.005604968,-0.005529569,1.395920222
0.998353046,-0.006096,0.02614,-0.715346,0.036830014,0.03695589,-0.010176741,0.998586124,0.005604968,-0.005529569,1.395920222
1.015019713,-0.007383,0.103495,-0.743546,0.037182221,0.036866763,-0.009917945,0.99857897,0.005604968,-0.005529569,1.395920222
1.03168638,-0.003261,0.167094,-0.275701,0.036911882,0.033981913,-0.00966601,0.998693802,0.005604968,-0.005529569,1.395920222
1.048353046,0.005465,0.201255,0.155087,-0.02313149,-0.017028175,-0.009400246,0.999543201,0.005604968,-0.005529569,1.395920222
1.065019713,-0.001183,0.226039,0.112716,0.028187581,0.0222468,-0.009068734,0.999313914,0.005604968,-0.005529569,1.395920222
1.08168638,-0.002426,0.222203,0.334025,0.040139939,0.031211011,-0.009038095,0.998665595,0.005604968,-0.005529569,1.395920222
1.098353046,0.002163,0.174279,0.512456,-0.02756797,-0.017210469,-0.008923062,0.999431932,0.005604968,-0.005529569,1.395920222
1.115019713,-0.005017,0.114058,0.368791,0.032395382,0.022076875,-0.008983924,0.999190893,0.005604968,-0.005529569,1.395920222
1.13168638,-0.005608,0.013444,0.662507,0.044301116,0.028425985,-0.009193466,0.998571407,0.005604968,-0.005529569,1.395920222
1.148353046,-0.005781,-0.099876,0.896987,0.045420238,0.026271487,-0.009396809,0.998578245,0.005604968,-0.005529569,1.395920222
1.165019713,-0.00521,-0.224281,0.907998,0.045616496,0.026605673,-0.009796183,0.998556612,0.005604968,-0.005529569,1.395920222
1.18168638,-0.005189,-0.352417,0.808186,0.045793309,0.027151755,-0.010181271,0.998529968,0.005604968,-0.005529569,1.395920222
1.198353046,-0.000749,-0.482161,0.600098,-0.027169574,-0.01548617,-0.010448785,0.99945626,0.005604968,-0.005529569,1.395920222
1.215019713,-0.008468,-0.558605,0.475891,0.029035111,0.020509999,-0.010738273,0.999310258,0.005604968,-0.005529569,1.395920222
1.23168638,-0.011264,-0.60327,0.024112,0.041997878,0.03075872,-0.010996893,0.998583571,0.005604968,-0.005529569,1.395920222
1.248353046,-0.01214,-0.615603,-0.132545,0.040575811,0.031839926,-0.011187251,0.998606363,0.005604968,-0.005529569,1.395920222
1.265019713,-0.014817,-0.592612,-0.488739,0.038878932,0.034128762,-0.011161323,0.998598559,0.005604968,-0.005529569,1.395920222
1.28168638,-0.006338,-0.528153,-0.806889,-0.021627554,-0.02252815,-0.011124044,0.999450342,0.005604968,-0.005529569,1.395920222
1.298353046,-0.010857,-0.412518,-0.844126,0.023659165,0.026689788,-0.011017559,0.999303013,0.005604968,-0.005529569,1.395920222
1.315019713,-0.01478,-0.269537,-1.629105,0.034884705,0.040766456,-0.010587081,0.998503414,0.005604968,-0.005529569,1.395920222
1.33168638,-0.002273,-0.111322,-1.527052,-0.018079732,-0.024568956,-0.010391002,0.999480624,0.005604968,-0.005529569,1.395920222
1.348353046,-0.008022,0.068817,-1.572582,0.02337592,0.028720865,-0.009985006,0.999264218,0.005604968,-0.005529569,1.395920222
1.365019713,-0.007922,0.230499,-1.447042,0.033694859,0.039511549,-0.00971613,0.99860357,0.005604968,-0.005529569,1.395920222
1.38168638,0.003455,0.380648,-1.090135,-0.018061494,-0.022127377,-0.009330301,0.999548452,0.005604968,-0.005529569,1.395920222
1.398353046,0.007187,0.507471,-0.954344,-0.031551618,-0.034265899,-0.009139841,0.998872768,0.005604968,-0.005529569,1.395920222
1.415019713,0.002404,0.612052,-0.627181,0.025056131,0.025530057,-0.009041779,0.999319095,0.005604968,-0.005529569,1.395920222
1.43168638,0.011475,0.654926,-0.562627,-0.017647514,-0.015908239,-0.008924201,0.999677874,0.005604968,-0.005529569,1.395920222
1.448353046,0.016451,0.659575,-0.204539,-0.035924079,-0.0307137,-0.008917253,0.998842636,0.005604968,-0.005529569,1.395920222
1.465019713,0.013801,0.640888,0.17633,0.006575772,0.00346481,-0.009023438,0.999931664,0.005604968,-0.005529569,1.395920222
1.48168638,0.013624,0.591177,0.531595,0.010424281,0.009929508,-0.009191386,0.999854118,0.005604968,-0.005529569,1.395920222
1.498353046,0.013713,0.474491,0.82653,0.014514652,0.009070665,-0.009495391,0.999808424,0.005604968,-0.005529569,1.395920222
1.515019713,0.015572,0.326919,1.076382,-0.024504956,-0.011982404,-0.009826237,0.999579599,0.005604968,-0.005529569,1.395920222
1.53168638,0.015214,0.183046,0.999894,-0.043251967,-0.022205033,-0.010235594,0.998764956,0.005604968,-0.005529569,1.395920222
1.548353046,0.008938,0.055088,0.80257,0.029629954,0.017311148,-0.010664945,0.999354116,0.005604968,-0.005529569,1.395920222
1.565019713,0.008325,-0.070107,0.885581,0.045117858,0.027066375,-0.010879575,0.99855567,0.005604968,-0.005529569,1.395920222
1.58168638,0.005682,-0.178835,0.731299,0.045096993,0.028640494,-0.011012333,0.998511248,0.005604968,-0.005529569,1.395920222
1.598353046,0.001554,-0.259435,0.389938,0.044277319,0.030532737,-0.011119028,0.99849068,0.005604968,-0.005529569,1.395920222
1.615019713,0.004406,-0.309338,0.055122,-0.023968069,-0.01932466,-0.01105482,0.999464797,0.005604968,-0.005529569,1.395920222
1.63168638,-0.00269,-0.313221,0.096777,0.026081422,0.020850779,-0.011040562,0.999381364,0.005604968,-0.005529569,1.395920222
1.648353046,-0.007629,-0.298241,-0.202358,0.040284153,0.034267508,-0.010824193,0.998541818,0.005604968,-0.005529569,1.395920222
1.665019713,-0.008117,-0.262085,-0.172204,0.037654206,0.034513705,-0.010633688,0.998638017,0.005604968,-0.005529569,1.395920222
1.68168638,4.6e-05,-0.20346,-0.448139,-0.01941549,-0.019625605,-0.010380623,0.999564964,0.005604968,-0.005529569,1.395920222
1.698353046,0.000791,-0.120316,-0.578561,-0.032727969,-0.032166902,-0.010022048,0.998896255,0.005604968,-0.005529569,1.395920222
1.715019713,-0.007238,-0.031519,-0.506559,0.023493034,0.023514492,-0.009752141,0.999399841,0.005604968,-0.005529569,1.395920222
1.73168638,-0.009387,0.040389,-0.462383,0.036891497,0.036652503,-0.009446634,0.998602209,0.005604968,-0.005529569,1.395920222
1.748353046,-0.011225,0.09053,-0.544721,0.039393403,0.036543207,-0.009267041,0.998512331,0.005604968,-0.005529569,1.395920222
1.765019713,-0.01003,0.11234,-0.624358,0.041542807,0.036415597,-0.009117062,0.998431259,0.005604968,-0.005529569,1.395920222
1.78168638,-0.006996,0.113685,-0.080135,0.041259996,0.0345447,-0.009010925,0.99851043,0.005604968,-0.005529569,1.395920222
