frame_idx,timestamp_s,x_w,y_w,z_w,qx,qy,qz,qw,reproj_err
0,0.0,-0.0005803,0.00218355,1.73911831,-0.04763777,-0.0665503,-0.00935222,0.99660134,0.205677
1,0.01623534,-0.00051597,0.00220785,1.73718871,-0.05574949,-0.06625131,-0.00846949,0.99620832,0.106605
2,0.032369878,-0.00045574,0.00221858,1.73839833,-0.05269991,-0.06455778,-0.00744208,0.99649367,0.275553
3,0.049406696,-0.0004089,0.00220175,1.73764377,-0.05603025,-0.06685549,-0.00607644,0.99616968,0.471946
4,0.066246162,-0.00037851,0.00218277,1.73722161,-0.0590392,-0.06584128,-0.00533828,0.99606767,0.199273
5,0.082621401,-0.00036833,0.00216169,1.74138619,-0.04789027,-0.05458846,-0.00603347,0.99734158,0.076814
6,0.099236707,-0.00037274,0.00212258,1.74397344,-0.03739368,-0.04803869,-0.00679885,0.99812212,0.103928
7,0.115841464,-0.00040478,0.00208628,1.74176962,-0.04471778,-0.0571713,-0.00703433,0.9973376,0.496124
8,0.132437156,-0.00044923,0.00205521,1.74165228,-0.04741424,-0.05861195,-0.00743097,0.99712653,0.368438
9,0.149231954,-0.00052105,0.00202671,1.74231038,0.04388839,0.05369509,-0.00871145,0.99755439,0.241347
10,0.16588493,-0.00058427,0.00197535,1.74168109,-0.04759625,-0.06012122,-0.00903352,0.99701476,0.171287
11,0.182746483,-0.000647,0.00193424,1.74116603,-0.05123895,-0.05718144,-0.00956,0.99700224,0.105543
12,0.199704948,-0.00070199,0.00186717,1.74096983,-0.05329549,-0.05528109,-0.01079352,0.99698901,0.205396
13,0.21605953,-0.00075178,0.00179438,1.74072788,-0.05360947,-0.06060734,-0.01149465,0.99665473,0.334632
14,0.232702364,-0.00077901,0.00173014,1.74278385,-0.04572183,-0.05579197,-0.01232856,0.99731879,0.202242
15,0.249432593,-0.00079223,0.00167099,1.74263623,-0.04818976,-0.0556688,-0.01248986,0.99720747,0.037266
16,0.267084138,-0.00078916,0.00160871,1.74184916,-0.0478024,-0.05839399,-0.01224143,0.99707333,0.10189
17,0.282730511,-0.00076616,0.00155694,1.74139786,-0.05060891,-0.05882775,-0.01198553,0.99691242,0.271788
18,0.299416065,-0.00073035,0.00149511,1.73866052,-0.05776449,-0.06517733,-0.01101768,0.99613944,0.381818
19,0.316170043,-0.00066911,0.0014389,1.7410977,-0.05197556,-0.05549862,-0.01055069,0.99704921,0.137571
20,0.333149399,-0.00061065,0.00136601,1.74141613,-0.04957547,-0.06026362,-0.00924344,0.99690778,0.210301
21,0.349377129,-0.00055287,0.00127877,1.74216498,-0.05209527,-0.05774059,-0.00930619,0.99692803,0.059466
22,0.365985714,-0.00048635,0.00119137,1.74102719,-0.05175748,-0.05650713,-0.00820925,0.99702594,0.127048
23,0.382721312,-0.00044928,0.00111912,1.73825074,-0.05922421,-0.06550933,-0.00634644,0.99607266,0.335658
24,0.399619263,-0.0004271,0.00108141,1.74230543,-0.04637942,-0.05756321,-0.00687715,0.99724026,0.508329
25,0.416076009,-0.00042745,0.00107321,1.74232988,-0.043961,-0.05736035,-0.00706602,0.99736016,0.473951
26,0.43303571,-0.00044466,0.0010848,1.74082447,-0.04665103,-0.06120714,-0.00706436,0.99700926,0.433937
27,0.449512698,-0.0004755,0.00113025,1.73813022,-0.05306655,-0.06524855,-0.00714161,0.99643142,0.061806
28,0.466279733,-0.00054782,0.0012073,1.74063249,0.04483631,0.05949778,-0.008371,0.99718586,0.168637
29,0.483123187,-0.00058654,0.00125187,1.74179575,-0.03865851,-0.06021772,-0.00942491,0.99739186,0.145204
30,0.500074069,-0.00064015,0.00130975,1.74281063,-0.03740644,-0.05457604,-0.00976848,0.99776089,0.192148
31,0.516368227,-0.00068876,0.00134348,1.74005757,-0.0492248,-0.05852078,-0.01020369,0.99701962,0.112746
32,0.5336583,-0.0007232,0.00137333,1.73969623,-0.05024589,-0.06179418,-0.01113094,0.99676122,0.284361
33,0.549919917,-0.00075424,0.0013975,1.74107445,-0.04669553,-0.05989235,-0.01168072,0.99704363,0.311197
34,0.566554588,-0.00076935,0.00141526,1.741181,-0.04676943,-0.06123735,-0.01198689,0.99695482,0.262008
35,0.583121238,-0.00076677,0.0014246,1.74111991,-0.04761992,-0.06030923,-0.01194565,0.99697164,0.262307
36,0.599841905,-0.00075771,0.00143332,1.74088372,-0.04752406,-0.06112738,-0.01184726,0.99692755,0.361459
37,0.616734864,-0.00071932,0.00144708,1.74030131,-0.04951644,-0.06013674,-0.01134223,0.99689671,0.342392
38,0.633144454,-0.00067399,0.00146365,1.73996777,-0.04997864,-0.05792963,-0.01018222,0.99701686,0.131859
39,0.64961143,-0.00061111,0.00148508,1.73954589,-0.05115727,-0.06399634,-0.00922597,0.99659535,0.232062
40,0.666513094,-0.00055045,0.00150882,1.73933571,-0.05147509,-0.06529621,-0.00899106,0.9964968,0.139352
41,0.683022438,-0.00050649,0.00155154,1.73865183,0.05199966,0.06171473,-0.00804468,0.99670588,0.06525
42,0.699645455,-0.00043704,0.00160344,1.73867033,-0.04922769,-0.06583508,-0.00674262,0.99659265,0.495844
43,0.716830904,-0.00041588,0.00168299,1.74047156,-0.04064023,-0.06108209,-0.00715066,0.99727941,0.61575
44,0.733156823,-0.00040748,0.00179342,1.74025394,-0.04249075,-0.06079104,-0.00696616,0.99722137,0.494327
45,0.750200041,-0.00040309,0.00189655,1.73701589,-0.05347209,-0.06761545,-0.00584149,0.99626039,0.490907
