t_s,x_w,y_w,z_w,qx,qy,qz,qw
0.003189472,-0.00073018,-0.00172103,1.7834874,-0.04537689,0.00661226,-0.00526245,0.998934193
0.019856139,-0.000733605,-0.001702462,1.783469091,-0.051301682,0.005466677,-0.004966206,0.998655892
0.036522805,-0.000734901,-0.001765472,1.783354457,-0.056980702,0.006127378,-0.004984875,0.998344032
0.053189472,-0.000734273,-0.001904307,1.783470179,-0.060070294,0.006260223,-0.005323086,0.998160325
0.069856139,-0.00073251,-0.002111445,1.783206462,-0.063737968,0.007497172,-0.005843033,0.997921401
0.086522805,-0.000726532,-0.00236539,1.78315789,-0.064503138,0.007431143,-0.006863599,0.997866231
0.103189472,-0.000726007,-0.002575046,1.783454782,-0.064889653,0.007557701,-0.007578246,0.997835049
0.119856139,-0.000724129,-0.002923817,1.783194094,-0.065965903,0.007397631,-0.008714093,0.997756403
0.136522805,-0.000721998,-0.003168806,1.783239979,-0.064317999,0.008793616,-0.009426871,0.997846181
0.153189472,-0.000722654,-0.003418702,1.783068732,-0.06297364,0.008015774,-0.010117103,0.997931717
0.169856139,-0.000720287,-0.003562042,1.783183929,-0.059867914,0.008123064,-0.010369986,0.998119388
0.186522805,-0.000722648,-0.00369795,1.78329417,-0.055741846,0.007444497,-0.010560662,0.998361607
0.203189472,-0.000722832,-0.003733364,1.783376113,-0.050895912,0.008766472,-0.010705623,0.998608104
0.219856139,-0.00072592,-0.003703139,1.783528738,-0.044763683,0.007459486,-0.010366054,0.998915969
0.236522805,-0.00073038,-0.003613104,1.7832993,-0.043544885,0.008194709,-0.00993746,0.998968436
0.253189472,-0.000729795,-0.003479297,1.783342398,-0.041935158,0.007071518,-0.009073685,0.999054105
0.269856139,-0.000739665,-0.003321449,1.783267507,-0.039762676,0.007238792,-0.008228266,0.999149051
0.286522805,-0.000740365,-0.003182455,1.783330357,-0.039968933,0.007431869,-0.007386108,0.999145984
0.303189472,-0.000743147,-0.003037259,1.783364538,-0.043602442,0.006971558,-0.006406976,0.999004092
0.319856139,-0.000749656,-0.002939246,1.783487613,-0.045977151,0.001399478,-0.0056328,0.99892563
0.336522805,-0.000750123,-0.002899788,1.783463063,-0.050030325,0.005878866,-0.00554302,0.998715015
0.353189472,-0.00075144,-0.002905409,1.783415704,-0.052190012,0.006042221,-0.005459982,0.998603967
0.369856139,-0.000750644,-0.002959804,1.783329027,-0.054589315,0.005599242,-0.005580715,0.998477597
0.386522805,-0.000745748,-0.003049284,1.783309616,-0.056497271,0.007839828,-0.006075239,0.998353488
0.403189472,-0.000743647,-0.003165782,1.783354728,-0.057704134,0.00783929,-0.00666956,0.99828067
0.419856139,-0.000738989,-0.00328085,1.783385238,-0.058352019,0.007439652,-0.007480384,0.99824032
