t_s,x_w_mm,y_w_mm,z_w_mm,qx,qy,qz,qw,x_w_mean_m,y_w_mean_m,z_w_mean_m
0.009552167,0.001003,-0.014754,0.078016,-0.04885968,0.00634769,-0.00807629,0.998752828,-0.000729283,-0.002652286,1.783570974
0.026218834,0.000394,0.012335,-0.031051,-0.047762004,0.006073742,-0.008096199,0.998807465,-0.000729283,-0.002652286,1.783570974
0.0428855,0.003258,0.020236,0.108273,-0.049283976,0.005289524,-0.00804263,0.998738418,-0.000729283,-0.002652286,1.783570974
0.059552167,0.003525,0.014473,-0.132077,-0.050658482,0.008192588,-0.008042565,0.998650047,-0.000729283,-0.002652286,1.783570974
0.076218834,0.000259,-0.01238,0.205786,-0.050412872,0.006030107,-0.008050969,0.998677807,-0.000729283,-0.002652286,1.783570974
0.0928855,0.00053,-0.025015,-0.16687,-0.050949595,0.004873793,-0.007943246,0.998657744,-0.000729283,-0.002652286,1.783570974
0.109552167,0.001804,-0.020741,-0.076275,-0.049224413,0.005228757,-0.007950621,0.998742412,-0.000729283,-0.002652286,1.783570974
0.126218834,0.000874,0.006986,-0.103199,-0.048140406,0.005745278,-0.008045101,0.998791655,-0.000729283,-0.002652286,1.783570974
0.1428855,0.000697,0.024663,0.052276,-0.049813355,0.00760209,-0.008120028,0.998696602,-0.000729283,-0.002652286,1.783570974
0.159552167,-0.000112,0.025457,-0.002242,-0.05034381,0.007702709,-0.008189071,0.998668668,-0.000729283,-0.002652286,1.783570974
0.176218834,-0.000513,0.003587,0.238437,-0.050033936,0.006798182,-0.008058792,0.998691867,-0.000729283,-0.002652286,1.783570974
0.1928855,-0.001667,-0.013909,-0.164921,-0.050660329,0.006663987,-0.008039861,0.998661345,-0.000729283,-0.002652286,1.783570974
0.209552167,0.001735,-0.015107,-0.16355,-0.050280417,0.006208353,-0.008038213,0.998683495,-0.000729283,-0.002652286,1.783570974
0.226218834,0.000324,0.002114,0.060885,-0.048001205,0.005269114,-0.00810691,0.99880048,-0.000729283,-0.002652286,1.783570974
0.2428855,-0.000575,0.024128,0.12586,-0.046919896,0.007646319,-0.008094869,0.998836588,-0.000729283,-0.002652286,1.783570974
0.259552167,-0.001587,0.026964,-0.038071,-0.05056032,0.00882554,-0.008134864,0.998648881,-0.000729283,-0.002652286,1.783570974
0.276218834,-9.7e-05,0.015935,-0.06369,-0.050863633,0.009347178,-0.008118358,0.998628867,-0.000729283,-0.002652286,1.783570974
0.2928855,0.000375,-0.006535,0.279714,-0.050724135,0.007007743,-0.008124536,0.998655068,-0.000729283,-0.002652286,1.783570974
0.309552167,0.000724,-0.012737,0.053392,-0.049629014,0.007398147,-0.008050069,0.998707878,-0.000729283,-0.002652286,1.783570974
0.326218834,0.001398,-0.008735,0.174934,-0.048465161,0.006770221,-0.00808988,0.998769166,-0.000729283,-0.002652286,1.783570974
0.3428855,-0.001614,0.00609,-0.123773,-0.048721273,0.008360604,-0.008089594,0.99874466,-0.000729283,-0.002652286,1.783570974
0.359552167,-0.002444,0.01862,-0.002557,-0.049702414,0.007646567,-0.007979997,0.998702919,-0.000729283,-0.002652286,1.783570974
0.376218834,-0.000915,0.016538,0.125277,-0.050077781,0.007727283,-0.00805786,0.998682921,-0.000729283,-0.002652286,1.783570974
0.3928855,0.000989,0.009045,0.128733,-0.04997587,0.006241906,-0.008028227,0.998698653,-0.000729283,-0.002652286,1.783570974
0.409552167,0.001153,-0.009486,0.021263,-0.050657341,0.00728525,-0.008141275,0.998656337,-0.000729283,-0.002652286,1.783570974
0.426218834,0.001788,-0.011294,0.171678,-0.049226865,0.00617478,-0.008131194,0.998735436,-0.000729283,-0.002652286,1.783570974
0.4428855,0.000138,0.000804,0.153201,-0.048245892,0.004635373,-0.008113564,0.998791779,-0.000729283,-0.002652286,1.783570974
0.459552167,-0.00296,0.014445,-0.008649,-0.048358412,0.008011599,-0.00810684,0.998765016,-0.000729283,-0.002652286,1.783570974
0.476218834,-0.001742,0.017571,-0.060376,-0.050251471,0.007988039,-0.008072041,0.99867203,-0.000729283,-0.002652286,1.783570974
0.4928855,0.000821,0.010215,-0.133464,-0.050839566,0.005354196,-0.008075827,0.998659828,-0.000729283,-0.002652286,1.783570974
