t_s,x_w,y_w,z_w,qx,qy,qz,qw
0.011890628,0.005542773,-0.005758309,1.386299887,0.019515177,0.068156344,-0.010404986,0.9974295
0.028557295,0.005537021,-0.005017079,1.386786059,0.016747638,0.067368607,-0.007580937,0.997558779
0.045223961,0.005536641,-0.004336974,1.388051916,0.019089151,0.063358874,-0.004953784,0.99779593
0.061890628,0.005539823,-0.003787125,1.390432699,0.022373721,0.056039165,-0.003074284,0.99817312
0.078557295,0.005550111,-0.003441716,1.393836688,0.029716026,0.042485998,-0.001980316,0.998653081
0.095223961,0.005569082,-0.003330536,1.3962095,-0.022924145,-0.013775125,-0.00155106,0.999641097
0.111890628,0.005577884,-0.003445996,1.397373009,-0.047179995,-0.019374398,-0.001729497,0.998696996
0.128557295,0.00558635,-0.003789364,1.397598888,-0.05814345,-0.017183238,-0.002951627,0.998155982
0.145223961,0.005598489,-0.00431083,1.397655827,-0.065115823,-0.016368141,-0.005280106,0.997729489
0.161890628,0.005605363,-0.00492492,1.397525656,-0.069116927,-0.016375623,-0.007728039,0.997444217
0.178557295,0.005608742,-0.005636207,1.397641316,-0.069995507,-0.01537863,-0.010586686,0.997372573
0.195223961,0.005610975,-0.006323273,1.397512395,-0.067884444,-0.016144486,-0.013498937,0.997471221
0.211890628,0.005607704,-0.00685586,1.39732202,0.028140326,0.010642042,-0.015699692,0.999424028
0.228557295,0.005604836,-0.007373091,1.397301928,-0.028369614,-0.009935915,-0.017644235,0.999392377
0.245223961,0.005600169,-0.007643139,1.396909656,-0.042591958,-0.021275532,-0.018656827,0.998691744
0.261890628,0.005585418,-0.007653551,1.395198757,0.022055304,0.026423936,-0.018846309,0.999229781
0.278557295,0.005573291,-0.007437059,1.392675534,0.028943928,0.047096685,-0.018038725,0.998307946
0.295223961,0.005562034,-0.007009984,1.390249167,0.024471076,0.055544895,-0.016349899,0.99802235
0.311890628,0.005556608,-0.006427689,1.388160702,0.020062802,0.062703165,-0.013913444,0.997733538
0.328557295,0.005554251,-0.005751161,1.387318095,0.017969508,0.065289728,-0.011108543,0.997642696
0.345223961,0.005552276,-0.005049866,1.387425089,0.017710785,0.065427865,-0.008327735,0.99766536
0.361890628,0.005563029,-0.004414356,1.388695754,-0.010535699,-0.032356949,-0.005638763,0.999404939
0.378557295,0.005563232,-0.003893711,1.390693406,-0.02188397,-0.051399515,-0.003439332,0.998432448
0.395223961,0.005548022,-0.003527108,1.39222821,0.018369851,0.028084294,-0.001840793,0.999435057
0.411890628,0.005552309,-0.003410968,1.394718158,0.033286402,0.037732696,-0.001549045,0.998732126
0.428557295,0.005561098,-0.00340446,1.396861012,0.040532466,0.026146876,-0.001600244,0.998834771
0.445223961,0.005568844,-0.003608165,1.397210307,0.024299075,0.012466115,-0.001973946,0.999625057
0.461890628,0.005584768,-0.004056667,1.397302675,-0.061800767,-0.017356529,-0.003482227,0.997931506
0.478557295,0.005593541,-0.004436482,1.397443945,-0.067259668,-0.015791291,-0.005095955,0.997597516
0.495223961,0.00560282,-0.005362256,1.397592302,0.074571568,0.01967945,-0.008848608,0.996982198
0.511890628,0.005599806,-0.006185026,1.397317918,0.074246255,0.01899309,-0.01213447,0.996985211
0.528557295,0.005597758,-0.00684785,1.397224165,0.002072735,0.001108248,-0.014685588,0.999889398
0.545223961,0.005596252,-0.007388331,1.397280233,-0.059120952,-0.017690615,-0.016700537,0.997954331
0.561890628,0.00558805,-0.007734542,1.396962099,-0.002943255,0.00450085,-0.018167031,0.999820503
