frame_idx,timestamp_s,x_w,y_w,z_w,qx,qy,qz,qw,reproj_err
0,0.010008572,-0.00073108,-0.00268672,1.78354245,-0.05036311,0.00476479,-0.00797688,0.99868775,0.135507
1,0.031100625,-0.00072994,-0.00268769,1.78356272,-0.05043625,0.00529799,-0.00803925,0.99868087,0.120874
2,0.043283696,-0.00073026,-0.00269336,1.78345221,-0.0514047,0.0053318,-0.00809661,0.99863085,0.108454
3,0.060334692,-0.00072948,-0.00270325,1.78336582,-0.05069995,0.00513194,-0.00801644,0.99866857,0.103149
4,0.076059836,-0.00072963,-0.00271297,1.78370738,-0.05042814,0.0038302,-0.00805805,0.99868784,0.103712
5,0.092756647,-0.00072944,-0.00271499,1.78371162,-0.0509194,0.00401122,-0.00804148,0.99866233,0.079166
6,0.109529066,-0.00073045,-0.00271224,1.78366401,-0.05064302,0.00444535,-0.00806124,0.99867439,0.058065
7,0.126229923,-0.00073313,-0.00270515,1.78342955,-0.05026976,0.00468526,-0.00800124,0.99869264,0.101619
8,0.143026269,-0.00073296,-0.00270049,1.78369778,-0.04944896,0.00387141,-0.00800074,0.9987371,0.096995
9,0.160481995,-0.00073321,-0.00269646,1.78383692,-0.04981675,0.0052262,-0.00798832,0.99871275,0.093968
10,0.176606232,-0.00073315,-0.00269579,1.7834998,-0.05070017,0.0047252,-0.00796338,0.99867099,0.119755
11,0.192907262,-0.00073113,-0.00269863,1.78340493,-0.05161315,0.00451561,-0.008012,0.9986248,0.155885
12,0.209500832,-0.00073038,-0.00269834,1.78361665,-0.05056903,0.00565506,-0.00795019,0.99867291,0.087422
13,0.226099271,-0.00073306,-0.00268824,1.78354215,-0.04952809,0.00632961,-0.00795605,0.99872098,0.081339
14,0.242890109,-0.00073293,-0.00267624,1.78350537,-0.04884775,0.00638241,-0.00801217,0.99875371,0.06692
15,0.260002444,-0.00073308,-0.00266756,1.78336718,-0.05037504,0.00615,-0.00799718,0.99867942,0.11581
