frame_idx,tag_id,cx,cy,c0x,c0y,c1x,c1y,c2x,c2y,c3x,c3y,decision_margin,hamming,area_px2,quality_score,corner_sharpness
0,0,948.910407,508.004961,806.506592,654.431335,1095.49292,650.242371,1091.163574,361.73349,802.732239,366.159912,34.4405,0,83278.2379,9938.8288,42.062
1,0,948.817685,509.207295,806.49292,655.294617,1095.509644,651.51355,1091.203735,363.057068,802.797913,367.553131,33.6667,0,83193.9806,9710.6098,41.8802
2,0,948.875607,509.572977,806.433594,655.68457,1095.465698,651.714111,1091.277832,363.502197,802.818237,367.948395,34.4231,0,83167.7294,9927.2144,42.2479
3,0,948.864157,509.512685,806.439026,655.583557,1095.428467,651.590637,1091.309204,363.421387,802.810242,367.929504,34.2488,0,83149.2865,9875.8531,41.1777
4,0,948.862227,509.06737,806.503479,655.078979,1095.459229,651.092102,1091.230591,363.045898,802.76355,367.525421,34.6864,0,83107.9715,9999.5526,40.6116
5,0,948.869754,508.384739,806.502502,654.46814,1095.421265,650.246948,1091.227051,362.311554,802.70459,366.896515,33.6967,0,83097.9643,9713.6525,40.281
6,0,948.896901,507.242989,806.562134,653.506653,1095.567993,649.010986,1091.112061,361.102234,802.718079,365.950806,33.8607,0,83087.6813,9760.3244,37.7107
7,0,948.911641,505.727479,806.624573,652.039062,1095.647827,647.338074,1091.061035,359.557465,802.644409,364.569458,34.2014,0,83063.9062,9857.1203,44.5496
8,0,948.954453,503.767874,806.759705,650.130066,1095.713989,645.149719,1091.040283,357.517792,802.591675,362.76825,34.1944,0,83023.377,9852.6983,41.0413
9,0,948.98328,501.570774,806.869385,647.904907,1095.791016,642.891907,1091.018555,355.317596,802.561829,360.62149,34.2344,0,83001.022,9862.8957,40.8719
10,0,948.985243,499.458423,806.840942,645.980469,1095.885742,640.779175,1090.911621,353.161011,802.471436,358.509674,34.0737,0,83050.9534,9819.5505,39.9669
11,0,948.899369,497.79413,806.981567,644.327942,1095.970459,639.15625,1090.741333,351.338623,802.333862,356.917969,34.4904,0,83060.1276,9940.1864,41.9545
12,0,948.893161,496.648667,807.00177,643.243958,1095.932739,638.020508,1090.756226,350.082642,802.297607,355.703735,33.933,0,83095.552,9781.6281,43.2107
13,0,948.884015,495.928274,806.988403,642.586426,1095.940186,637.306824,1090.708862,349.343262,802.263855,354.968903,34.5327,0,83111.8105,9955.4732,43.2107
14,0,948.8405,495.393967,806.968384,642.056702,1095.876099,636.849854,1090.712646,348.731201,802.305908,354.420074,34.0253,0,83124.7264,9809.9564,40.7107
15,0,948.849625,495.115664,806.916077,641.747192,1095.805908,636.60376,1090.776855,348.490662,802.325684,354.043823,34.1854,0,83136.3378,9856.8038,45.3017
16,0,948.853752,495.058703,806.774231,641.781311,1095.811768,636.684509,1090.766724,348.508087,802.439636,353.957062,34.2628,0,83165.3317,9880.8433,42.9339
17,0,948.851774,495.590125,806.794922,642.22583,1095.675903,637.382141,1090.872925,348.991272,802.417236,354.174347,33.5875,0,83223.3401,9689.4751,41.9215
18,0,948.847606,496.623994,806.63446,643.287598,1095.597656,638.45575,1090.884033,350.142639,802.464844,355.147217,34.3552,0,83230.3678,9911.3631,39.3926
19,0,948.69661,498.05231,806.494324,644.572021,1095.455688,640.109497,1090.952393,351.477478,802.50354,356.542999,32.8028,0,83262.7272,9465.3403,41.6818
20,0,948.670434,499.298226,806.440918,645.738708,1095.377686,641.346863,1090.9104,352.846985,802.494629,357.76416,34.2336,0,83226.8239,9876.0717,41.2645
21,0,948.795712,500.123701,806.380737,646.456787,1095.288086,642.190796,1091.025024,353.981384,802.54895,358.2948,34.4032,0,83214.1851,9924.246,43.7066
22,0,948.769549,500.516737,806.270996,646.760315,1095.286011,642.6651,1091.062622,354.484039,802.63562,358.739502,33.973,0,83197.1996,9799.1466,37.0744
23,0,948.799158,500.776406,806.344299,646.933838,1095.299805,642.87854,1091.086304,354.791046,802.648071,359.013336,34.405,0,83162.221,9921.666,38.7314
24,0,948.824331,501.012786,806.357483,647.20636,1095.314453,643.122437,1091.125854,354.988861,802.670532,359.229401,33.836,0,83179.716,9758.6049,38.6777
25,0,948.781205,501.243325,806.344238,647.455627,1095.299072,643.317139,1091.157837,355.092957,802.69342,359.586548,34.8581,0,83178.6502,10053.3232,45.1157
26,0,948.834955,501.133117,806.351746,647.424316,1095.378784,643.099426,1091.083618,355.082733,802.647095,359.511658,33.6642,0,83162.0607,9708.0257,42.6983
27,0,948.828306,500.421094,806.436462,646.669678,1095.516968,642.218079,1090.991089,354.407776,802.56604,359.036285,34.322,0,83099.5426,9893.9999,39.0785
28,0,948.83173,499.2503,806.532898,645.694946,1095.506592,640.767517,1090.948242,352.993286,802.512207,358.075928,33.6577,0,83080.8842,9701.4129,42.062
