frame_idx,tag_id,cx,cy,c0x,c0y,c1x,c1y,c2x,c2y,c3x,c3y,decision_margin,hamming,area_px2,quality_score,corner_sharpness
0,0,1048.033578,499.087766,902.717712,643.653564,1193.431519,645.237305,1193.394531,354.477112,902.758057,353.061279,37.3834,0,84492.3591,10866.4457,35.0372
1,0,1047.889316,502.2433,902.384033,645.716553,1193.153687,648.208862,1193.595337,358.572113,902.949463,356.603821,36.5247,0,84124.6068,10593.7125,40.595
2,0,1048.034645,500.521141,902.425781,643.621765,1193.132813,645.506042,1193.595703,357.467499,902.937439,355.537201,36.3016,0,83735.4245,10504.6208,38.7769
3,0,1048.25493,493.7148,902.774353,636.965271,1193.633301,637.66156,1193.354858,350.839142,902.817749,349.709808,36.3458,0,83441.5468,10498.9388,36.124
4,0,1048.413546,482.912115,903.90863,625.989868,1194.769897,625.877136,1192.709717,340.041046,902.123352,340.011719,36.524,0,83120.089,10530.0718,38.8595
5,0,1048.719463,469.116444,905.149719,612.959351,1195.851807,610.566833,1191.952148,325.611237,901.203491,327.297241,36.3202,0,82954.5225,10460.8811,37.4215
6,0,1048.796464,453.538114,906.33551,598.372925,1197.0625,593.822632,1190.977051,308.988342,900.280273,313.016907,35.5846,0,82906.5876,10246.0532,35.2603
7,0,1048.806385,437.688272,907.475281,583.823792,1198.182739,576.752502,1189.853638,291.846252,899.221985,298.430359,34.0597,0,82940.9875,9809.0155,38.3926
8,0,1048.762418,423.076363,908.421631,570.513062,1199.035522,561.2005,1188.650146,276.115631,898.147217,284.637787,33.8144,0,83040.7512,9744.2254,38.8678
9,0,1048.482005,411.009132,909.199341,559.598572,1199.710449,548.755859,1187.464233,262.740204,897.114502,273.135742,34.5585,0,83261.7705,9971.8952,38.6074
10,0,1048.267233,402.661484,909.679504,552.247437,1200.108398,540.28186,1186.713013,253.228745,896.352966,264.974854,33.6992,0,83548.9089,9740.6958,42.9091
11,0,1048.124521,398.747697,909.7547,549.170654,1200.265869,536.784607,1186.366699,248.463501,895.997803,260.72406,34.4493,0,83928.6218,9980.1127,40.0785
12,0,1048.048148,399.759041,909.689575,550.702698,1200.218018,538.563416,1186.340942,248.887146,896.123962,261.178772,33.7675,0,84259.5782,9801.8612,39.8388
13,0,1048.090733,405.591953,909.317017,556.557678,1199.860718,545.3797,1186.947632,254.535736,896.580872,266.043793,34.4216,0,84574.6839,10010.3957,43.3554
14,0,1048.198559,415.492728,908.55426,566.046143,1199.135986,556.718567,1187.975342,264.796478,897.562622,274.548981,33.4959,0,84846.503,9756.8275,40.4008
15,0,1048.24882,428.367563,907.664307,578.248352,1198.176025,570.867188,1188.993164,278.316376,898.655457,286.185242,33.3409,0,84962.5211,9718.316,36.6983
16,0,1048.235416,442.983679,906.501099,591.830383,1197.036865,586.703674,1190.37085,293.715729,899.762085,299.580597,33.2885,0,85063.7623,9708.8216,39.0661
17,0,1048.22104,457.637935,905.173157,605.121033,1195.840698,602.615112,1191.388794,310.03125,900.779785,312.835968,34.9139,0,85004.3915,10179.3265,37.7479
18,0,1047.932095,470.809617,903.756592,617.131958,1194.495728,616.410889,1192.342896,324.248474,901.709167,325.546814,35.3741,0,84845.8682,10303.879,37.2934
19,0,1047.786458,481.128302,902.744751,626.184082,1193.281616,627.103638,1193.035889,335.864777,902.225769,335.087219,36.6371,0,84634.4549,10658.4657,38.5868
20,0,1047.456426,487.388777,902.083984,631.315308,1192.840942,633.631165,1193.165649,343.128815,902.472534,341.549377,36.502,0,84349.9532,10601.299,41.938
21,0,1047.645374,489.132933,901.880493,632.678955,1192.825439,634.747437,1193.151367,345.841858,902.652771,343.706451,36.541,0,84002.024,10590.7155,38.0702
22,0,1047.745654,486.193363,902.119751,629.402405,1192.922363,630.875977,1193.293579,343.061005,902.506531,341.448547,35.8523,0,83715.8843,10373.396,39.9628
23,0,1048.073312,478.837542,902.981934,622.154907,1193.773926,622.490784,1192.783447,335.896759,902.195923,335.01001,35.9259,0,83389.4712,10374.4066,42.7025
24,0,1048.2819,468.257334,904.170898,611.930115,1194.963745,610.670044,1192.170044,324.806732,901.503662,325.751038,35.2711,0,83157.8411,10171.1628,42.0041
25,0,1048.652038,455.310911,905.49292,600.041809,1196.116577,596.256409,1191.424194,310.971222,900.707642,313.906769,35.6607,0,83063.3133,10277.6657,39.5537
26,0,1048.728617,441.376092,906.77655,587.127136,1197.43689,581.259338,1190.255615,296.061493,899.700439,301.191925,33.8998,0,83027.05,9768.029,39.219
27,0,1048.636173,428.111778,907.889404,574.913879,1198.330688,566.985657,1189.241577,281.457123,898.691833,289.006134,33.6068,0,83070.5946,9686.1418,39.5826
28,0,1048.614658,416.538738,908.836609,564.671021,1199.368408,554.746216,1188.035767,268.784729,897.573975,278.068207,34.2863,0,83272.5514,9893.992,38.843
29,0,1048.389136,408.079448,909.438293,557.450256,1199.969604,545.935364,1187.064941,259.004303,896.719788,270.1427,33.4582,0,83535.5366,9670.2612,39.719
30,0,1048.240409,403.650051,909.847717,553.889709,1200.25647,541.607544,1186.536377,253.515396,896.213562,265.68277,35.2973,0,83835.9678,10220.1361,41.7893
31,0,1048.250676,403.813147,909.973145,554.708801,1200.458618,542.25177,1186.444824,253.008484,896.141602,265.464447,33.5932,0,84168.1981,9745.9772,39.3678
32,0,1048.274253,408.642947,909.726562,559.757019,1200.211792,547.977234,1186.804321,257.548096,896.496643,269.455322,34.4832,0,84478.8276,10022.6254,38.1694
33,0,1048.382204,417.808062,909.270264,568.799011,1199.770996,558.288391,1187.666138,266.630432,897.239075,277.555695,34.3066,0,84785.2325,9989.3628,39.9917
34,0,1048.513143,430.463497,908.46991,580.894104,1199.031616,572.288513,1188.725098,279.851654,898.302429,288.928467,34.0995,0,84972.6871,9940.0298,43.0248
35,0,1048.623566,445.139515,907.440125,594.637817,1198.008789,588.267944,1189.988525,295.449005,899.454895,302.218567,34.1739,0,85073.3893,9967.6186,39.5248
36,0,1048.447056,460.500554,906.188049,608.673706,1196.816772,605.03064,1191.169678,311.844513,900.576233,316.456451,35.0983,0,85085.5913,10237.9757,35.1405
37,0,1048.411994,474.845546,904.845703,621.957886,1195.51416,620.131958,1192.187256,327.519073,901.626892,329.872284,36.1421,0,84967.7419,10535.1427,35.2769
38,0,1048.210101,486.679082,903.560852,632.303833,1194.242554,632.659058,1192.96106,340.951935,902.356323,340.877716,36.7553,0,84741.5942,10699.6183,37.5248
39,0,1047.791864,494.854749,902.716125,639.222168,1193.318848,641.044128,1193.358765,349.998566,902.571777,348.973663,36.4268,0,84489.5231,10588.2077,41.2107
40,0,1047.835815,498.454713,902.321472,641.984375,1193.035767,644.413086,1193.475342,354.801575,902.828064,352.689545,36.9345,0,84139.5493,10713.5232,40.5661
41,0,1047.978315,497.21421,902.309326,640.492615,1193.061401,642.270874,1193.432861,354.146729,902.823914,352.086243,37.2425,0,83793.943,10780.6548,41.0083
42,0,1048.013543,491.222344,902.689758,634.112915,1193.27832,635.17804,1193.329834,348.339142,902.674194,347.192749,36.4817,0,83373.5522,10533.9007,40.9835
43,0,1048.333607,480.880399,903.636902,624.264282,1194.469604,623.745178,1192.727051,337.797028,902.137024,337.95639,36.1795,0,83181.2174,10434.5854,40.4008
44,0,1048.482613,467.667373,904.875,611.52063,1195.598389,609.201904,1191.991699,323.912811,901.253784,326.024078,35.9173,0,82980.4463,10346.4548,41.9256
45,0,1048.699519,452.421277,906.091919,597.172607,1196.857544,592.784058,1190.983398,307.998535,900.34436,311.871735,34.4574,0,82886.726,9920.3044,41.781
46,0,1048.773718,436.941224,907.182617,582.955688,1197.921143,576.211853,1189.841675,291.466248,899.37085,297.432068,34.9609,0,82911.9446,10066.7934,39.5496
47,0,1048.687951,422.659502,908.317627,569.977112,1198.831421,560.904907,1188.68811,275.730377,898.18811,284.085968,34.6264,0,83037.5861,9978.0276,38.7727
48,0,1048.429233,410.789351,908.936646,559.301941,1199.556519,548.70575,1187.583008,262.637482,897.217346,272.795746,33.64,0,83287.303,9708.3491,40.124
49,0,1048.313568,402.576693,909.561584,552.172913,1200.053833,540.25415,1186.761841,253.307922,896.444275,264.782166,34.5376,0,83549.5863,9983.0744,41.1116
50,0,1048.092153,398.726942,909.697754,549.034851,1200.266113,536.899109,1186.382935,248.53157,896.127319,260.744659,34.9159,0,83901.2747,10113.6407,38.2231
51,0,1048.034373,399.704297,909.668274,550.536499,1200.112305,538.506958,1186.434692,248.834793,896.149475,261.07782,34.4123,0,84244.5866,9988.1419,39.1405
52,0,1048.069696,405.486212,909.367737,556.328613,1199.896851,545.356079,1186.999146,254.396408,896.608643,265.953613,34.3013,0,84571.6889,9975.2338,43.1653
53,0,1048.342567,415.346015,908.657349,566.12854,1199.225586,556.319336,1187.914429,264.685852,897.555725,274.462555,34.0256,0,84823.3377,9909.7676,40.7231
54,0,1048.228797,428.411757,907.680908,578.350281,1198.242432,570.885864,1188.986938,278.248932,898.576111,286.280457,33.5362,0,84995.7422,9777.1536,35.9835
55,0,1048.293,443.243925,906.621155,592.168518,1197.172363,586.95813,1190.286133,293.981598,899.709045,299.81488,34.0963,0,85076.0772,9945.1418,39.2521
56,0,1048.345805,458.130691,905.34436,605.907166,1195.932495,602.838257,1191.455688,310.242157,900.740723,313.40509,34.7513,0,85043.9929,10134.2795,40.814
57,0,1048.116931,471.598657,903.982666,618.146179,1194.712769,617.212097,1192.316406,324.984833,901.691101,326.154083,36.113,0,84912.2362,10523.2214,38.9752
58,0,1047.855953,482.222378,902.877563,627.294312,1193.480713,628.278381,1192.997192,336.987488,902.251587,336.186829,36.3282,0,84643.6477,10569.1744,40.5579
59,0,1047.813437,488.769961,902.113464,633.099487,1193.15918,634.978821,1193.034546,344.914795,902.622986,342.717316,36.9784,0,84376.5584,10741.3537,40.4752
60,0,1047.65557,490.930231,902.046753,634.426758,1192.957764,636.712158,1193.142212,347.554108,902.629089,345.424927,36.4818,0,84039.8733,10575.9394,40.4298
61,0,1047.551674,488.492721,902.16272,631.375977,1192.756714,633.420471,1193.093872,345.458862,902.593201,343.811066,36.8338,0,83609.5562,10650.6101,39.1446
62,0,1048.097671,481.509163,902.923462,624.904602,1193.676636,625.177429,1192.882202,338.498627,902.261902,337.587463,35.9647,0,83426.0726,10387.89,37.5289
63,0,1048.334612,470.826882,904.069885,614.572815,1194.813599,613.270142,1192.347412,327.33197,901.653381,328.186951,35.4541,0,83195.333,10226.2392,39.9091
64,0,1048.592689,457.761881,905.439636,602.150879,1196.023804,598.860046,1191.488281,313.632568,900.792969,316.310944,35.2826,0,83001.1448,10164.8886,39.5124
65,0,1048.677762,443.514947,906.62262,589.020081,1197.252075,583.431946,1190.49585,298.252625,899.814758,303.32608,34.4712,0,82999.8245,9931.0459,38.5455
66,0,1048.734552,429.56276,907.817871,576.327332,1198.441406,568.527466,1189.144287,283.326172,898.769714,290.358582,33.8064,0,83030.2043,9741.3014,40.7645
67,0,1048.470286,417.422283,908.647156,565.367615,1199.260132,555.68103,1188.057739,269.726318,897.658081,279.143036,33.4655,0,83216.8318,9653.9025,37.9091
68,0,1048.394073,408.265777,909.352722,557.418396,1199.900879,546.116394,1187.14502,259.424683,896.729492,270.271606,34.7365,0,83485.3624,10036.7065,43.0868
69,0,1048.203724,403.090248,909.730286,553.173706,1200.159302,540.981384,1186.570801,253.12207,896.211304,265.16568,34.5325,0,83778.5278,9995.2666,40.8678
70,0,1048.123702,402.375378,909.792725,553.125122,1200.294434,540.862427,1186.424683,251.658325,896.120911,264.041168,34.8141,0,84137.9123,10098.3644,39.9215
71,0,1048.258861,406.486105,909.694702,557.588257,1200.182129,545.755066,1186.733521,255.481552,896.43512,267.30838,34.6445,0,84452.2745,10067.925,41.6653
72,0,1048.358005,415.033164,909.270142,566.009399,1199.830933,555.461548,1187.519653,263.976837,897.144653,274.845428,33.6342,0,84751.2054,9791.6086,39.9008
73,0,1048.410289,427.180125,908.482361,577.70636,1199.047607,568.867371,1188.554321,276.421417,898.118103,285.817505,33.6286,0,84969.9296,9802.6031,36.5413
74,0,1048.488207,441.686526,907.40863,591.258789,1198.024658,584.771484,1189.804688,291.863098,899.296997,298.931915,33.9397,0,85078.871,9899.6276,37.5413
75,0,1048.441498,457.143208,906.178162,605.426331,1196.783325,601.561096,1191.010132,308.54187,900.396484,313.014282,34.4142,0,85090.0025,10038.6878,36.3595
76,0,1048.329006,471.763693,904.819092,618.93158,1195.586914,617.140015,1191.967163,324.464294,901.414063,326.725952,35.1111,0,85008.0595,10237.042,37.3926
77,0,1048.058683,484.091981,903.608215,629.852539,1194.29187,630.253723,1192.862061,337.975311,902.212402,338.316956,36.7512,0,84847.5891,10705.1135,39.3017
78,0,1047.921306,492.947345,902.602722,637.65448,1193.300293,638.952393,1193.189819,348.29007,902.702026,347.102692,36.9626,0,84448.2767,10741.3263,39.1322
79,0,1047.73825,497.29321,902.247375,641.045227,1192.968018,643.161804,1193.35498,353.41684,902.842529,351.760132,37.1302,0,84138.7846,10770.2406,40.9008
80,0,1047.896562,496.855273,902.201538,640.218994,1192.934326,641.970886,1193.430908,353.649658,902.855835,351.736694,37.2148,0,83826.1607,10774.7072,38.4876
81,0,1048.007543,491.415603,902.51355,634.440063,1193.353149,635.622681,1193.14502,348.741608,902.71521,347.261383,36.6373,0,83420.839,10581.829,38.6653
82,0,1048.225921,481.996186,903.489563,625.240234,1194.301025,625.217163,1192.796631,338.916077,902.172791,338.796753,36.655,0,83253.4097,10576.3116,38.8678
83,0,1048.521749,469.150745,904.775269,612.934753,1195.522339,610.914734,1191.984497,325.650543,901.282043,327.156158,35.4923,0,83014.3363,10226.1155,41.2645
84,0,1048.827278,454.375041,906.042236,599.292664,1196.765137,594.777161,1191.087646,309.989929,900.494141,313.597778,35.7468,0,82930.451,10294.2375,38.438
85,0,1048.733097,439.105263,907.233643,585.115051,1197.937012,578.455627,1189.89917,293.439484,899.387451,299.622528,34.8201,0,82948.0587,10028.4342,39.0331
86,0,1048.730778,424.782038,908.294006,572.044128,1198.879517,563.138184,1188.778198,277.928223,898.303589,286.169312,34.3523,0,83044.7757,9899.4708,36.0992
87,0,1048.51683,412.854736,909.065796,561.282715,1199.636841,550.716187,1187.672974,264.740631,897.277161,274.884125,34.6329,0,83255.581,9992.9919,38.7479
88,0,1048.26596,404.386,909.513062,553.874878,1200.026367,542.088623,1186.812134,255.119843,896.513123,266.690247,35.0867,0,83521.912,10140.1117,41.7314
89,0,1048.118855,400.181681,909.728149,550.510864,1200.166016,538.177429,1186.39209,249.980103,896.096252,262.208221,34.4761,0,83866.5231,9984.1811,41.0661
90,0,1048.072022,400.761976,909.7854,551.554993,1200.19397,539.467957,1186.383911,249.941406,896.089478,262.183105,33.9711,0,84209.3119,9858.0194,39.6157
91,0,1048.056176,406.028958,909.387817,556.963074,1199.876343,545.710754,1186.881104,254.924423,896.604431,266.686127,35.2971,0,84513.65,10261.3017,44.8182
92,0,1048.207695,415.491347,908.696716,566.112732,1199.251465,556.543884,1187.82959,264.750214,897.480591,274.734528,33.6002,0,84802.343,9784.6611,39.4628
93,0,1048.358451,428.226266,907.779114,578.232666,1198.314331,570.490784,1189.109375,278.036774,898.648987,286.195526,33.8729,0,84969.5822,9873.7953,36.1074
94,0,1048.338352,442.671913,906.709534,591.688782,1197.321167,586.270813,1190.217407,293.391754,899.693542,299.398804,33.8511,0,85055.9545,9872.4546,36.343
95,0,1048.331145,457.396619,905.414001,605.15271,1196.120728,602.236633,1191.285889,309.601654,900.737122,312.74826,35.3319,0,85028.7622,10302.6731,37.4545
96,0,1048.052606,470.786764,904.093079,617.305298,1194.757812,616.214294,1192.303955,323.971222,901.609558,325.61911,36.244,0,84871.5324,10558.8627,38.5496
97,0,1047.954915,481.409375,902.986877,626.858154,1193.644897,627.130371,1192.905518,335.978088,902.193542,335.616974,36.7478,0,84646.2786,10691.4172,42.1983
98,0,1047.808707,488.37242,902.299438,632.666687,1192.876343,634.259949,1193.375122,344.021484,902.489807,342.232208,37.3143,0,84410.4275,10841.1,37.7645
99,0,1047.662902,490.4766,902.139954,634.086853,1193.05249,636.12207,1193.089722,346.961212,902.542725,345.101013,37.0106,0,84042.6558,10729.4142,39.0289
100,0,1047.74226,488.208378,902.21283,631.180298,1193.011475,632.958679,1193.316895,345.192047,902.528564,343.513397,36.3083,0,83666.6989,10502.2471,41.2562
101,0,1047.933133,481.356887,902.815308,624.628296,1193.596802,625.20105,1192.883667,338.250641,902.277039,337.520203,36.4513,0,83437.2909,10529.1453,40.6074
102,0,1048.239898,470.752165,904.039062,614.416199,1194.75293,613.30603,1192.261963,327.266235,901.624023,328.098236,35.4278,0,83187.6864,10218.1837,38.5165
103,0,1048.556258,457.576887,905.320068,601.898376,1195.92041,598.793213,1191.517822,313.532104,900.892151,316.07312,35.3169,0,82995.0274,10174.3954,37.938
104,0,1048.576968,443.15036,906.434204,588.483948,1197.061768,583.201721,1190.496948,298.044556,899.885193,302.903778,33.8739,0,82966.9933,9757.0353,38.4421
105,0,1048.644898,428.828196,907.53302,575.391479,1198.392334,567.997192,1189.291992,282.74765,898.923218,289.683136,34.4342,0,83027.6355,9922.0482,37.8512
106,0,1048.471556,416.284602,908.509644,564.021912,1199.129272,554.646118,1188.171753,268.823547,897.67804,277.79837,34.3513,0,83205.8679,9908.7793,39.562
107,0,1048.358254,406.408037,909.153809,555.41095,1199.78125,544.282043,1187.156738,257.839661,896.775818,268.388855,34.4763,0,83432.4157,9958.3655,39.314
108,0,1048.166179,400.443111,909.543701,550.458862,1200.059204,538.325439,1186.523315,250.714508,896.243713,262.534058,34.6332,0,83727.7842,10021.3774,43.7355
109,0,1048.032093,398.854732,909.691528,549.487366,1200.231079,537.227051,1186.291748,248.310196,896.04657,260.676483,35.1964,0,84053.6888,10204.1453,41.4504
110,0,1048.060898,402.038117,909.607178,553.017334,1200.032227,541.126465,1186.560181,251.009216,896.233582,263.081573,33.7477,0,84377.5124,9802.967,40.8554
111,0,1048.217384,409.698987,909.246216,560.618164,1199.643433,549.882874,1187.290527,258.669067,896.903259,269.618713,34.4349,0,84668.9889,10019.8452,41.5083
112,0,1048.294961,421.040553,908.442932,571.483948,1198.920166,562.478455,1188.355835,270.372498,897.856445,279.777954,33.0185,0,84892.6257,9620.3821,39.0165
113,0,1048.294443,434.981035,907.409119,584.618225,1197.956543,577.86731,1189.551025,284.949524,898.979126,292.425842,33.7324,0,85064.587,9838.3358,39.2025
114,0,1048.290574,450.036209,906.2453,598.533325,1196.794189,594.173157,1190.729614,301.127441,900.103394,306.20639,33.9321,0,85079.8082,9897.4653,35.0289
115,0,1048.212681,464.651812,904.942566,611.950684,1195.614136,609.839966,1191.722046,317.106964,901.124023,319.771759,34.8648,0,85007.085,10165.1722,36.6818
116,0,1047.900199,477.194223,903.680237,622.959167,1194.374878,623.162537,1192.601685,330.942596,901.938477,331.737091,36.209,0,84797.6684,10544.075,40.1612
117,0,1047.731731,486.769682,902.738098,631.447815,1193.342651,632.835815,1193.081787,341.735901,902.411743,340.995392,36.1012,0,84510.0876,10494.8422,41.1653
118,0,1047.873938,491.96573,902.316711,636.027161,1193.211914,637.979553,1193.100098,348.231964,902.649597,346.066071,36.5513,0,84253.0151,10609.5156,43.624
