t_s,x_w_mm,y_w_mm,z_w_mm,qx,qy,qz,qw,x_w_mean_m,y_w_mean_m,z_w_mean_m
0.013147211,0.224208,0.196836,-3.64403,-0.06217047,-0.07163471,-0.00719315,0.995465499,-0.000588668,0.001661894,1.74058655
0.029813878,0.563064,0.100486,-0.95699,0.053093713,0.064028767,-0.002880168,0.996530521,-0.000588668,0.001661894,1.74058655
0.046480544,0.842477,0.001465,-0.273611,-0.052608161,-0.068104808,0.002167714,0.996287819,-0.000588668,0.001661894,1.74058655
0.063147211,0.999124,-0.076093,-0.084516,0.045306379,0.064196859,0.004365523,0.99689871,-0.000588668,0.001661894,1.74058655
0.079813878,1.154457,-0.186023,0.57561,-0.052090652,-0.051047178,0.006765389,0.997313882,-0.000588668,0.001661894,1.74058655
0.096480544,1.103208,-0.237428,1.156642,0.047337369,0.050905486,0.006844706,0.997557495,-0.000588668,0.001661894,1.74058655
0.113147211,0.982988,-0.286606,4.218392,-0.036756714,-0.049944409,0.00516562,0.99806203,-0.000588668,0.001661894,1.74058655
0.129813878,0.735054,-0.303051,-0.954362,-0.049989416,-0.04563079,0.002859256,0.997702718,-0.000588668,0.001661894,1.74058655
0.146480544,0.434415,-0.273146,3.659825,-0.026002873,-0.057023999,-0.00200274,0.998032115,-0.000588668,0.001661894,1.74058655
0.163147211,0.076482,-0.250874,2.614874,-0.035308451,-0.055612548,-0.007106188,0.997802616,-0.000588668,0.001661894,1.74058655
0.179813878,-0.281784,-0.168479,2.688238,-0.031393925,-0.053501038,-0.012328328,0.997998032,-0.000588668,0.001661894,1.74058655
0.196480544,-0.619368,-0.058337,2.109173,-0.03307915,-0.054766605,-0.017508507,0.997797495,-0.000588668,0.001661894,1.74058655
0.213147211,-0.887852,0.056051,1.3252,-0.037169912,-0.055741367,-0.021235817,0.997527111,-0.000588668,0.001661894,1.74058655
0.229813878,-1.059536,0.17548,-0.263103,-0.042336552,-0.060320675,-0.024470275,0.996980561,-0.000588668,0.001661894,1.74058655
0.246480544,-1.128044,0.291232,-1.664346,-0.04625321,-0.064629559,-0.025581913,0.996508518,-0.000588668,0.001661894,1.74058655
0.263147211,-1.08045,0.387555,-2.147547,-0.048878413,-0.066030951,-0.025575902,0.996291467,-0.000588668,0.001661894,1.74058655
0.279813878,-0.915535,0.449487,-2.383374,-0.052166712,-0.066489147,-0.023574333,0.996143603,-0.000588668,0.001661894,1.74058655
0.296480544,-0.665476,0.476894,-3.338679,-0.055349295,-0.06859557,-0.019969375,0.995907791,-0.000588668,0.001661894,1.74058655
0.313147211,-0.363235,0.493535,-2.831422,0.053824268,0.065597237,-0.015601849,0.996271315,-0.000588668,0.001661894,1.74058655
0.329813878,0.017152,0.462105,-3.781796,-0.058196121,-0.069714587,-0.010349939,0.995814223,-0.000588668,0.001661894,1.74058655
0.346480544,0.374845,0.402519,-2.416829,-0.059161205,-0.06673232,-0.005486673,0.996000324,-0.000588668,0.001661894,1.74058655
