frame_idx,timestamp_s,x_w,y_w,z_w,qx,qy,qz,qw,reproj_err
0,0.000682677,-0.00072251,-0.00638647,1.78306956,-0.03581957,0.01064376,-0.02309218,0.99903474,0.160768
1,0.016741477,-0.00071903,-0.00596088,1.7797857,-0.00994776,0.03225777,-0.02144893,0.99919989,0.187411
2,0.033995693,-0.00071328,-0.00519045,1.77352161,-0.00825974,0.05399103,-0.01838481,0.99833799,0.179048
3,0.05025119,-0.00071451,-0.00416974,1.76867776,-0.00499025,0.0649501,-0.0141917,0.99777511,0.158533
4,0.066690232,-0.00072294,-0.00300757,1.76696503,-0.00498806,0.06882428,-0.00942653,0.99757179,0.238187
5,0.083406786,-0.00075016,-0.00183365,1.76722793,-0.00916941,0.06743138,-0.00446301,0.9976718,0.17535
6,0.100431466,-0.00078752,-0.00076181,1.77013483,-0.00741508,0.06166708,0.00032225,0.99806918,0.154546
7,0.116771704,-0.00082471,9.01e-05,1.77634674,-0.00767276,0.04588067,0.00387598,0.99890994,0.115253
8,0.133664991,-0.00085379,0.00063296,1.78242444,-0.02303374,0.01951368,0.00638645,0.99952382,0.088095
9,0.150539087,-0.00086919,0.00080268,1.78322811,-0.0530093,0.003781,0.00743295,0.9985592,0.081927
10,0.166995867,-0.00085937,0.00057601,1.7835739,-0.07113455,0.00403657,0.00679554,0.99743541,0.029117
11,0.183553212,-0.000833,-9.49e-06,1.78367076,-0.08445551,0.00485911,0.00447179,0.99640537,0.028542
12,0.200658126,-0.00079877,-0.00090334,1.78373465,-0.09236756,0.00305258,0.00134713,0.99571939,0.048793
13,0.219255853,-0.00076338,-0.00200322,1.78375889,-0.09758757,0.00186669,-0.00303278,0.99522057,0.056996
14,0.233494762,-0.00073411,-0.00320983,1.78348064,-0.1001269,0.00272694,-0.00771098,0.99494106,0.113464
15,0.250498198,-0.00072018,-0.00441345,1.78318972,-0.0982084,0.00296023,-0.01235788,0.99508474,0.092034
16,0.266972706,-0.00071694,-0.00548437,1.78358505,-0.09094512,0.0050749,-0.01652406,0.99570587,0.104471
17,0.283699601,-0.00072093,-0.00631577,1.78341888,-0.0812416,0.00277847,-0.02011737,0.99648752,0.085306
18,0.300563247,-0.00072478,-0.00682556,1.78315127,-0.06708346,0.0045946,-0.02226392,0.99748835,0.098545
19,0.31810029,-0.00072941,-0.00696111,1.78355071,-0.04631131,0.00534232,-0.0230433,0.99864695,0.150569
20,0.334474123,-0.00072705,-0.00669139,1.78205486,-0.0162012,0.02055786,-0.02244838,0.99940531,0.250628
21,0.350496902,-0.00072027,-0.00602603,1.77516584,-0.0085263,0.04828022,-0.02019866,0.99859318,0.162331
22,0.367056472,-0.00071683,-0.00504601,1.7691809,-0.00912698,0.06389329,-0.01684582,0.9977728,0.191325
23,0.384558861,-0.00072203,-0.00384926,1.76525052,-0.00494008,0.07213279,-0.01229212,0.99730705,0.223637
24,0.400774405,-0.00073291,-0.00255372,1.76437049,-0.00512689,0.07312233,-0.00718176,0.99728394,0.159165
25,0.416992552,-0.00076085,-0.00128749,1.76599311,-0.00473572,0.06999518,-0.00230673,0.99753342,0.202214
26,0.433996919,-0.00079887,-0.00018491,1.77004889,-0.00885249,0.06179771,0.00184497,0.99804773,0.147544
27,0.450511485,-0.00083214,0.00066564,1.77706307,-0.00814144,0.0425294,0.00495626,0.99904975,0.116108
28,0.470057813,-0.00085638,0.00116312,1.78287633,-0.02930046,0.01458137,0.00686926,0.99944068,0.098815
29,0.483863917,-0.0008585,0.00125732,1.7836358,-0.05549489,0.0048288,0.00714337,0.99842174,0.010121
30,0.500800412,-0.00084292,0.00096013,1.78380938,-0.07328554,0.0025546,0.00587507,0.99729042,0.029221
31,0.518096354,-0.00081092,0.00030444,1.78376259,-0.08676086,0.0044952,0.00311503,0.99621416,0.040845
32,0.534448661,-0.00077529,-0.00063816,1.78253057,-0.09651189,0.00287225,-0.00065765,0.99532747,0.069692
33,0.550559114,-0.00073643,-0.00176666,1.78378527,-0.09841404,0.00146122,-0.00501937,0.99513182,0.050086
34,0.567232063,-0.00071407,-0.00297951,1.78376094,-0.0989886,0.00186308,-0.00976666,0.99503889,0.088449
35,0.584193767,-0.00070384,-0.00414638,1.78373812,-0.09580428,0.00451724,-0.01449873,0.99528434,0.036219
36,0.60081522,-0.00070472,-0.00515279,1.78362667,-0.08865677,0.00359586,-0.01838144,0.99588612,0.012704
37,0.617391829,-0.00071108,-0.00590668,1.78322522,-0.07785173,0.0052704,-0.02142867,0.99672069,0.051204
38,0.634281005,-0.0007188,-0.00633076,1.78324766,-0.06408643,0.00498429,-0.02326961,0.99766057,0.11308
39,0.651777125,-0.00071836,-0.00638531,1.78317896,-0.04315368,0.00888007,-0.02339851,0.99875493,0.15028
40,0.675562924,-0.00071808,-0.00605536,1.78120318,-0.0137107,0.02508945,-0.02197972,0.9993495,0.184127
41,0.687483426,-0.00071214,-0.00536975,1.77495023,-0.00795378,0.04982796,-0.01897227,0.99854593,0.223491
42,0.703670474,-0.00071276,-0.00442463,1.77030856,-0.00722627,0.061682,-0.01516805,0.99795443,0.199451
43,0.72154607,-0.00072639,-0.00332092,1.76792987,-0.0082937,0.06642958,-0.01036523,0.99770281,0.24299
44,0.737199736,-0.00074967,-0.00217978,1.76860921,-0.00833648,0.06499216,-0.00524288,0.99783718,0.234193
45,0.753952514,-0.00078732,-0.00112097,1.7719472,-0.00812348,0.05817573,-0.00057597,0.99827314,0.207737
46,0.770677278,-0.00082772,-0.00027691,1.77690771,-0.00897869,0.04362866,0.00342483,0.9990016,0.279248
47,0.78711301,-0.00086147,0.00027024,1.78298328,-0.01910559,0.01404917,0.00615419,0.99969982,0.249096
48,0.803998713,-0.00087353,0.00044453,1.78313971,-0.05238522,0.00821088,0.00725774,0.99856682,0.16187
49,0.820549744,-0.00086811,0.00023337,1.78367589,-0.07077186,0.00553509,0.00691095,0.99745323,0.034301
50,0.836973835,-0.00084906,-0.00034543,1.78367594,-0.08421588,0.00136268,0.00523933,0.99643283,0.022789
51,0.854042143,-0.00081143,-0.00123515,1.7838425,-0.09261236,0.00435773,0.00170149,0.99569125,0.033227
52,0.870633412,-0.00077397,-0.00233391,1.78345716,-0.09780346,0.00189668,-0.00237126,0.99520112,0.120725
53,0.886916214,-0.00074665,-0.00355098,1.78349951,-0.10016189,0.0016597,-0.00702694,0.99494495,0.053598
54,0.903570209,-0.00073041,-0.00475771,1.78343547,-0.09815146,0.00300672,-0.01203248,0.9950942,0.008612
55,0.920385051,-0.00072212,-0.0058343,1.78349178,-0.09156798,0.00536694,-0.01632725,0.9956505,0.087321
56,0.936884953,-0.00072698,-0.00667588,1.78379135,-0.08100812,0.0033381,-0.02003951,0.99650638,0.049987
57,0.953603456,-0.00073551,-0.00719507,1.78365525,-0.06561189,0.00409691,-0.02252895,0.99758245,0.088863
