t_s,x_w_mm,y_w_mm,z_w_mm,qx,qy,qz,qw,x_w_mean_m,y_w_mean_m,z_w_mean_m
0.011470087,-0.0411,-0.576268,-6.407286,-0.03794635,-0.07582475,-0.00931493,0.996355315,-0.0005495,0.002031348,1.740782076
0.028136754,-0.028262,-0.062954,-6.422337,-0.037966209,-0.076434655,-0.009601551,0.996305235,-0.0005495,0.002031348,1.740782076
0.04480342,-0.015225,0.392912,-6.967733,-0.040161964,-0.077267279,-0.009676724,0.996154177,-0.0005495,0.002031348,1.740782076
0.061470087,0.007196,0.992356,-6.903884,-0.042458052,-0.075786991,-0.009908359,0.996170402,-0.0005495,0.002031348,1.740782076
0.078136754,0.028538,1.47737,-7.201352,-0.042585719,-0.074718943,-0.01000461,0.996244671,-0.0005495,0.002031348,1.740782076
0.09480342,0.043843,1.913586,-6.245785,-0.042439159,-0.071092653,-0.009819621,0.996518102,-0.0005495,0.002031348,1.740782076
0.111470087,0.042825,2.273115,-5.302328,0.0216453,0.036530546,-0.009850776,0.99904953,-0.0005495,0.002031348,1.740782076
0.128136754,0.0725,2.714073,-4.881307,-0.043281266,-0.065592173,-0.009562646,0.996861552,-0.0005495,0.002031348,1.740782076
0.14480342,0.081743,2.945476,-3.716486,-0.040658204,-0.064037827,-0.009612281,0.997072551,-0.0005495,0.002031348,1.740782076
0.161470087,0.091683,3.253452,-3.829558,-0.046879176,-0.064475235,-0.009295299,0.996774239,-0.0005495,0.002031348,1.740782076
0.178136754,0.097329,3.407699,-0.282905,-0.039795128,-0.057079505,-0.009925479,0.997526823,-0.0005495,0.002031348,1.740782076
0.19480342,0.106573,3.47324,-0.900888,-0.050338277,-0.059486335,-0.009150782,0.996917096,-0.0005495,0.002031348,1.740782076
0.211470087,0.111064,3.474551,-0.449138,-0.05186959,-0.059011164,-0.009179566,0.996866573,-0.0005495,0.002031348,1.740782076
0.228136754,0.10791,3.406452,3.58519,-0.047800298,-0.048477891,-0.009753561,0.997632143,-0.0005495,0.002031348,1.740782076
0.24480342,0.102511,3.23692,2.430461,-0.055424374,-0.050903449,-0.00904394,0.997123455,-0.0005495,0.002031348,1.740782076
0.261470087,0.094613,2.992174,3.565665,-0.054873081,-0.046643351,-0.009336149,0.997359604,-0.0005495,0.002031348,1.740782076
0.278136754,0.0819,2.696568,4.46764,-0.057658342,-0.042123438,-0.009523973,0.997401838,-0.0005495,0.002031348,1.740782076
0.29480342,0.06514,2.333642,3.738394,-0.06457488,-0.04351973,-0.00934921,0.996919611,-0.0005495,0.002031348,1.740782076
0.311470087,0.06514,2.333642,3.738394,-0.06457488,-0.04351973,-0.00934921,0.996919611,-0.0005495,0.002031348,1.740782076
0.328136754,0.054016,1.91646,4.305866,-0.06559836,-0.042793173,-0.009520022,0.996882625,-0.0005495,0.002031348,1.740782076
0.34480342,0.036294,1.446137,4.410872,-0.066117355,-0.044188787,-0.009650294,0.996786195,-0.0005495,0.002031348,1.740782076
0.361470087,0.020565,0.968372,4.093526,-0.067975579,-0.047237345,-0.009372991,0.996524009,-0.0005495,0.002031348,1.740782076
0.378136754,0.000562,0.457324,5.460109,-0.067632086,-0.046281968,-0.009499457,0.99659101,-0.0005495,0.002031348,1.740782076
0.39480342,-0.018456,-0.082666,6.486634,-0.064963631,-0.04467897,-0.00953269,0.996841333,-0.0005495,0.002031348,1.740782076
0.411470087,-0.036646,-0.607095,6.527967,-0.06422768,-0.045839686,-0.009280934,0.996838699,-0.0005495,0.002031348,1.740782076
0.428136754,-0.049198,-1.112085,7.476874,-0.061866406,-0.041525864,-0.009494439,0.997175013,-0.0005495,0.002031348,1.740782076
0.44480342,-0.060391,-1.598661,6.854745,-0.06006342,-0.044036136,-0.009370533,0.997178719,-0.0005495,0.002031348,1.740782076
0.461470087,-0.072411,-2.049477,6.177129,-0.059447058,-0.044960183,-0.009053715,0.997177346,-0.0005495,0.002031348,1.740782076
0.478136754,-0.078109,-2.447492,4.700869,-0.060677166,-0.048640943,-0.008960792,0.996931314,-0.0005495,0.002031348,1.740782076
