frame_idx,timestamp_s,x_w,y_w,z_w,qx,qy,qz,qw,reproj_err
0,0.010681323,-0.0004475,0.00516814,1.74147596,-0.04807278,-0.05559909,-0.00923809,0.99725243,0.175262
1,0.027131465,-0.00045054,0.00508173,1.74385888,-0.04701029,-0.04839369,-0.00952042,0.99767602,0.213445
2,0.043660868,-0.0004517,0.00491348,1.74307056,-0.05574681,-0.05104783,-0.00905402,0.99709801,0.216974
3,0.05989686,-0.00045684,0.00467948,1.74480892,-0.05611584,-0.04520553,-0.0093265,0.99735675,0.187107
4,0.076705892,-0.00046847,0.00437581,1.74518598,-0.05893811,-0.04343758,-0.00925786,0.99727317,0.172123
5,0.094150898,-0.00048257,0.0040292,1.74364935,-0.06488024,-0.04684477,-0.00915809,0.99675085,0.055244
6,0.110607108,-0.00050074,0.00364454,1.7445416,-0.0629002,-0.045111,-0.00940971,0.99695538,0.203776
7,0.127051685,-0.00052599,0.0032275,1.7464231,-0.0636255,-0.04240971,-0.00992094,0.99702296,0.08006
8,0.143704018,-0.00055292,0.0027704,1.74705671,-0.06322101,-0.04401273,-0.00999707,0.99697846,0.117608
9,0.160471702,-0.0005703,0.00229096,1.74738237,-0.06030924,-0.0449349,-0.00980814,0.99711958,0.268347
10,0.176522068,-0.00058628,0.00182292,1.74717848,-0.06183167,-0.04605919,-0.00959455,0.9969771,0.107044
11,0.193503188,-0.00060387,0.00135962,1.74800618,-0.05981279,-0.04339916,-0.00973977,0.99721817,0.145129
12,0.210375342,-0.00061301,0.00090162,1.74798794,-0.05882422,-0.04273909,-0.00979043,0.99730498,0.19664
13,0.226769032,-0.00061868,0.00047864,1.74649833,-0.0580499,-0.04616295,-0.00952561,0.99720031,0.272182
14,0.243724467,-0.00063201,0.00010254,1.7464259,-0.05637098,-0.0449625,-0.0095696,0.99735105,0.176716
15,0.261054138,-0.00063901,-0.00023112,1.74602718,-0.05627232,-0.0456668,-0.00956889,0.99732462,0.177736
16,0.276771163,-0.00064106,-0.00052031,1.74479818,-0.05641295,-0.04850003,-0.00957899,0.99718282,0.192562
17,0.29352669,-0.00064113,-0.00075623,1.74331291,-0.05230725,-0.0529227,-0.00945314,0.99718292,0.243276
18,0.309775955,-0.00063736,-0.00090889,1.74273549,-0.04799719,-0.05467381,-0.00952101,0.99730456,0.174794
19,0.326884024,-0.00063543,-0.0009814,1.74286293,-0.04639535,-0.05469819,-0.00938943,0.99738028,0.216535
20,0.343642767,-0.00063159,-0.00100039,1.74270181,-0.04169596,-0.05538967,-0.00960339,0.9975476,0.20902
21,0.360157239,-0.00062548,-0.0009533,1.74053252,-0.04383347,-0.06059187,-0.00913508,0.99715786,0.25806
22,0.376864896,-0.00062102,-0.00082792,1.73902694,-0.04013139,-0.06490863,-0.00919637,0.99704151,0.299493
23,0.393493462,-0.00061736,-0.00064147,1.73893889,-0.04135393,-0.06523069,-0.00907349,0.99697165,0.308154
24,0.410846881,-0.00061499,-0.00039516,1.73715589,-0.0408331,-0.06917221,-0.00892134,0.99672879,0.257409
25,0.427070817,-0.00061358,-8.365e-05,1.73679353,-0.03736701,-0.06987508,-0.00922521,0.99681296,0.321426
26,0.443483141,-0.00062495,0.00027495,1.73703514,0.03545276,0.06939888,-0.00939587,0.99691455,0.341865
27,0.460504859,-0.00060242,0.00066915,1.73512659,-0.03725932,-0.0739172,-0.00919978,0.99652564,0.249683
28,0.476965307,-0.00060024,0.00110003,1.73551988,-0.03920173,-0.0731607,-0.00924345,0.99650655,0.207654
29,0.493892658,-0.00059504,0.00154611,1.73554058,-0.0380191,-0.07326739,-0.00954201,0.99654171,0.182563
30,0.51050154,-0.00058422,0.0020036,1.73499923,-0.03774709,-0.07473236,-0.0097846,0.99644091,0.181633
