frame_idx,tag_id,cx,cy,c0x,c0y,c1x,c1y,c2x,c2y,c3x,c3y,decision_margin,hamming,area_px2,quality_score,corner_sharpness
0,0,948.629899,490.782826,806.479309,638.230469,1095.435547,633.364563,1090.671021,343.44873,802.246582,348.611267,33.9751,0,83675.6398,9827.8895,41.595
1,0,948.724681,498.339995,806.559204,645.825317,1095.568237,641.026672,1090.768311,350.981079,802.404236,356.161621,33.003,0,83699.4791,9548.0525,39.2355
2,0,948.922187,505.932504,806.744385,653.426514,1095.713013,648.572021,1090.937622,358.606934,802.587952,363.736664,34.3587,0,83683.6447,9939.3279,42.1777
3,0,949.101102,513.436282,806.93988,660.941406,1095.913086,656.040344,1091.141357,366.056671,802.790955,371.319672,33.7783,0,83677.6387,9771.0784,41.1198
4,0,949.259415,520.665506,807.054688,668.016174,1096.049561,663.328247,1091.341553,373.441864,802.948486,378.468506,34.5583,0,83660.9648,9995.7136,43.314
5,0,949.37806,527.37041,807.317383,674.646057,1096.220337,669.950134,1091.431885,380.101868,803.039001,385.279297,35.1088,0,83616.986,10152.2719,41.5702
6,0,949.605257,533.451694,807.420044,680.734192,1096.484131,675.821228,1091.560913,386.406982,803.158875,391.501373,34.6921,0,83560.2474,10028.3723,42.4256
7,0,949.657749,538.706683,807.542114,685.823853,1096.60791,681.138611,1091.693115,391.672607,803.345764,396.893311,34.6945,0,83516.0061,10026.4107,41.7562
8,0,949.941771,543.280271,807.763,690.379456,1096.793579,685.429504,1091.934204,396.373871,803.512085,401.539642,35.5382,0,83449.8606,10266.1649,42.3926
9,0,950.064391,546.71322,807.889038,693.530334,1096.910645,688.930237,1092.109375,400.030731,803.696045,404.959045,36.1955,0,83384.3783,10451.9405,40.4545
10,0,950.201047,549.143823,808.080261,695.9021,1097.00061,691.11261,1092.252075,402.457581,803.792664,407.553345,35.5203,0,83309.9077,10252.3861,43.2314
11,0,950.211849,550.576333,808.118958,697.114807,1097.067139,692.401367,1092.3479,403.993347,803.815247,409.194275,36.3974,0,83227.0374,10500.3211,43.7934
12,0,950.269867,550.748242,808.118225,697.219604,1097.115112,692.509766,1092.357056,404.343292,803.898682,409.444366,35.84,0,83167.1625,10335.7963,40.7769
13,0,950.227897,549.896615,808.012512,696.257202,1097.063232,691.493286,1092.256958,403.727783,803.828064,408.71991,35.7259,0,83078.3375,10297.388,41.3595
14,0,950.0778,547.925135,807.871948,694.171631,1096.927734,689.380249,1092.195923,401.76886,803.712097,406.936462,35.9533,0,83021.3025,10359.3744,42.124
15,0,950.013094,544.833546,807.782104,690.963379,1096.810059,686.216064,1092.036377,398.917114,803.627441,403.847168,35.1094,0,82943.7269,10111.4906,44.7686
16,0,949.84494,540.848579,807.615906,686.782349,1096.690674,682.055847,1091.979614,395.011627,803.468506,400.09259,34.8209,0,82866.8805,10023.756,37.3058
17,0,949.665877,535.887383,807.477966,681.64856,1096.480957,677.046143,1091.870117,390.109467,803.354248,395.212677,35.3746,0,82804.5602,10179.3176,41.2769
18,0,949.627677,530.19449,807.341858,675.940674,1096.269653,671.143738,1091.833862,384.529877,803.242493,389.492065,34.5121,0,82759.4636,9928.4218,41.5331
