t_s,x_w_mm,y_w_mm,z_w_mm,qx,qy,qz,qw,x_w_mean_m,y_w_mean_m,z_w_mean_m
0.011890628,-0.032007,-0.189251,-7.488335,0.019515177,0.068156344,-0.010404986,0.9974295,0.00557478,-0.005569058,1.393788222
0.028557295,-0.037759,0.551979,-7.002163,0.016747638,0.067368607,-0.007580937,0.997558779,0.00557478,-0.005569058,1.393788222
0.045223961,-0.038139,1.232084,-5.736306,0.019089151,0.063358874,-0.004953784,0.99779593,0.00557478,-0.005569058,1.393788222
0.061890628,-0.034957,1.781933,-3.355523,0.022373721,0.056039165,-0.003074284,0.99817312,0.00557478,-0.005569058,1.393788222
0.078557295,-0.024669,2.127342,0.048466,0.029716026,0.042485998,-0.001980316,0.998653081,0.00557478,-0.005569058,1.393788222
0.095223961,-0.005698,2.238522,2.421278,-0.022924145,-0.013775125,-0.00155106,0.999641097,0.00557478,-0.005569058,1.393788222
0.111890628,0.003104,2.123062,3.584787,-0.047179995,-0.019374398,-0.001729497,0.998696996,0.00557478,-0.005569058,1.393788222
0.128557295,0.01157,1.779694,3.810666,-0.05814345,-0.017183238,-0.002951627,0.998155982,0.00557478,-0.005569058,1.393788222
0.145223961,0.023709,1.258228,3.867605,-0.065115823,-0.016368141,-0.005280106,0.997729489,0.00557478,-0.005569058,1.393788222
0.161890628,0.030583,0.644138,3.737434,-0.069116927,-0.016375623,-0.007728039,0.997444217,0.00557478,-0.005569058,1.393788222
0.178557295,0.033962,-0.067149,3.853094,-0.069995507,-0.01537863,-0.010586686,0.997372573,0.00557478,-0.005569058,1.393788222
0.195223961,0.036195,-0.754215,3.724173,-0.067884444,-0.016144486,-0.013498937,0.997471221,0.00557478,-0.005569058,1.393788222
0.211890628,0.032924,-1.286802,3.533798,0.028140326,0.010642042,-0.015699692,0.999424028,0.00557478,-0.005569058,1.393788222
0.228557295,0.030056,-1.804033,3.513706,-0.028369614,-0.009935915,-0.017644235,0.999392377,0.00557478,-0.005569058,1.393788222
0.245223961,0.025389,-2.074081,3.121434,-0.042591958,-0.021275532,-0.018656827,0.998691744,0.00557478,-0.005569058,1.393788222
0.261890628,0.010638,-2.084493,1.410535,0.022055304,0.026423936,-0.018846309,0.999229781,0.00557478,-0.005569058,1.393788222
0.278557295,-0.001489,-1.868001,-1.112688,0.028943928,0.047096685,-0.018038725,0.998307946,0.00557478,-0.005569058,1.393788222
0.295223961,-0.012746,-1.440926,-3.539055,0.024471076,0.055544895,-0.016349899,0.99802235,0.00557478,-0.005569058,1.393788222
0.311890628,-0.018172,-0.858631,-5.62752,0.020062802,0.062703165,-0.013913444,0.997733538,0.00557478,-0.005569058,1.393788222
0.328557295,-0.020529,-0.182103,-6.470127,0.017969508,0.065289728,-0.011108543,0.997642696,0.00557478,-0.005569058,1.393788222
