t_s,x_w,y_w,z_w,qx,qy,qz,qw
0.007803969,-0.00071146,-0.00115019,1.78310189,-0.06097203,0.00378808,-0.00579436,0.998115468
0.024470636,-0.000708183,-0.001356745,1.78333537,-0.062849269,0.008754032,-0.007027357,0.997959895
0.041137302,-0.000698186,-0.001574813,1.783076467,-0.063444617,0.004909773,-0.00823982,0.997939267
0.057803969,-0.000694051,-0.001784869,1.783148164,-0.061748392,0.008110461,-0.009285168,0.998015602
0.074470636,-0.00068643,-0.001973488,1.783154769,-0.059806231,0.008888926,-0.010412662,0.998116115
0.091137302,-0.0006864,-0.002104087,1.783009277,-0.057661036,0.009217238,-0.011041353,0.998232606
0.107803969,-0.000683034,-0.00219935,1.783107909,-0.055695348,0.006810876,-0.011515495,0.998358169
0.124470636,-0.00068638,-0.002258484,1.782942116,-0.054111239,0.007638501,-0.011505591,0.998439407
0.141137302,-0.000690546,-0.002285313,1.783093948,-0.051828939,0.002815018,-0.011200664,0.998589196
0.157803969,-0.000693974,-0.002284302,1.783076573,-0.050466461,0.007757715,-0.010565235,0.99863974
0.174470636,-0.000704839,-0.002256803,1.783478689,-0.046596614,0.003112069,-0.009461406,0.998864131
0.191137302,-0.000711213,-0.002224693,1.78330746,-0.04755207,0.005688148,-0.008119219,0.998819565
0.207803969,-0.000719683,-0.002212526,1.783318724,-0.049817604,0.005940758,-0.007329489,0.998713769
0.224470636,-0.000729111,-0.002247462,1.783514212,-0.053805552,0.0039357,-0.006346573,0.998523507
0.241137302,-0.000740004,-0.00235696,1.783245053,-0.057793681,0.006184292,-0.005648426,0.998293414
0.257803969,-0.000745447,-0.002557145,1.78347424,-0.062955135,0.006378379,-0.005194387,0.997982458
0.274470636,-0.000751386,-0.00283526,1.783479729,-0.067804048,0.002611191,-0.004858051,0.997683413
0.291137302,-0.000754442,-0.003178953,1.783383995,-0.06981865,0.004534602,-0.004979549,0.997536966
0.307803969,-0.000756429,-0.003628417,1.783346709,-0.072770223,0.005554043,-0.005449861,0.997318378
0.324470636,-0.000749104,-0.004095357,1.783375663,-0.073782569,0.005075975,-0.006150938,0.997242465
0.341137302,-0.000752681,-0.004574401,1.783171664,-0.07502454,0.005831824,-0.007460047,0.997136729
0.357803969,-0.000741201,-0.005059573,1.783261731,-0.073110778,0.005618303,-0.00861974,0.99727075
0.374470636,-0.000742303,-0.005508861,1.782995451,-0.071624543,0.006399998,-0.009749183,0.997363484
0.391137302,-0.00073521,-0.005873373,1.783212637,-0.067776696,0.006782504,-0.010683558,0.997620258
0.407803969,-0.00074261,-0.006167815,1.783273508,-0.062960279,0.007989653,-0.011420016,0.99791871
0.424470636,-0.000736878,-0.006314212,1.78322386,-0.057763862,0.00826043,-0.01172958,0.998227188
0.441137302,-0.000741158,-0.006381647,1.78314242,-0.049708299,0.008516091,-0.011820303,0.99865752
0.457803969,-0.000735791,-0.006305081,1.78336255,-0.041656986,0.009907687,-0.01137653,0.999018072
0.474470636,-0.000745027,-0.006103751,1.78297354,-0.033323956,0.011180433,-0.010803417,0.99932367
0.491137302,-0.000742706,-0.005800457,1.782925777,-0.023029155,0.012494928,-0.009613762,0.999610479
0.507803969,-0.000755971,-0.005416074,1.78273571,-0.016174391,0.016375249,-0.008504998,0.999698907
0.524470636,-0.000756561,-0.004962591,1.781593237,-0.018283958,0.023821155,-0.007345231,0.999522034
0.541137302,-0.000772307,-0.004484998,1.781369676,-0.015618813,0.026521642,-0.006027182,0.999508043
0.557803969,-0.000764416,-0.003990578,1.781453485,-0.013453921,0.025095936,-0.00493354,0.999582336
0.574470636,-0.000775396,-0.003491501,1.781843002,-0.011468009,0.021600159,-0.004070619,0.999692627
0.591137302,-0.000768976,-0.003010165,1.782809729,-0.003555852,0.0173098,-0.003615701,0.999837313
0.607803969,-0.000766565,-0.002543903,1.781682651,-0.013164546,0.023080759,-0.003810008,0.999639664
0.624470636,-0.000746898,-0.002131053,1.783393259,-0.016536907,0.012774824,-0.003822496,0.999774336
0.641137302,-0.000743534,-0.001761491,1.782348763,-0.02751014,0.020593554,-0.004737594,0.999398145
0.657803969,-0.000714247,-0.001418584,1.783634977,-0.024062469,0.001690894,-0.005403291,0.999694425
0.674470636,-0.000705571,-0.001116071,1.783086188,-0.031042665,0.012487602,-0.006345971,0.999419902
0.691137302,-0.000680947,-0.000857898,1.783413416,-0.031208752,0.00887314,-0.007698003,0.999443856
0.707803969,-0.000673878,-0.000621687,1.783295555,-0.035636859,0.008107401,-0.008319624,0.999297287
0.724470636,-0.000647549,-0.000425604,1.783170854,-0.039577048,0.004506506,-0.009401743,0.999162127
0.741137302,-0.00064524,-0.000255906,1.783165449,-0.041614116,0.009225241,-0.009795408,0.999043147
0.757803969,-0.000634411,-0.00014487,1.783311654,-0.041503449,0.008371957,-0.010160028,0.999051624
0.774470636,-0.000628209,2.692e-06,1.783331996,-0.041078075,0.008289819,-0.010402074,0.999067399
0.791137302,-0.000623295,0.000200201,1.783078311,-0.042879766,0.011198832,-0.010245991,0.99896493
0.807803969,-0.000629761,0.000324565,1.783200686,-0.044454912,0.007711548,-0.0097242,0.998934299
0.824470636,-0.000627075,0.000403818,1.783257754,-0.048144363,0.004193023,-0.008853647,0.998792347
0.841137302,-0.00064108,0.000436973,1.783043972,-0.050701137,0.00277147,-0.007634059,0.998680847
0.857803969,-0.000643726,0.00041982,1.783389798,-0.053754046,0.001377153,-0.006757615,0.99853039
0.874470636,-0.000668032,0.000354825,1.782803677,-0.057276726,0.00913473,-0.005878637,0.998299241
0.891137302,-0.000676583,0.000226292,1.783061605,-0.060871104,0.006369618,-0.005037042,0.998112601
0.907803969,-0.000701618,2.9892e-05,1.783107106,-0.065213964,0.005521095,-0.004115476,0.997847543
0.924470636,-0.000707003,-0.000154722,1.783252621,-0.067314801,0.004727448,-0.003909336,0.997712928
0.941137302,-0.00071588,-0.000389148,1.783208191,-0.068919597,0.004760043,-0.003803638,0.99760361
