t_s,x_w_mm,y_w_mm,z_w_mm,qx,qy,qz,qw,x_w_mean_m,y_w_mean_m,z_w_mean_m
0.004372342,-0.053696,3.599162,2.049105,-0.02597812,0.02009793,0.00336383,0.999454799,-0.000757374,-0.002929272,1.779977175
0.021039009,-0.05907,3.7883,3.616491,-0.049623127,0.003913168,0.004416365,0.998750584,-0.000757374,-0.002929272,1.779977175
0.037705675,-0.056746,3.608751,3.454342,-0.067157325,0.005458734,0.003917191,0.997719776,-0.000757374,-0.002929272,1.779977175
0.054372342,-0.041803,3.137681,3.997994,-0.079896638,0.006006305,0.00221245,0.996782602,-0.000757374,-0.002929272,1.779977175
0.071039009,-0.017376,2.477278,3.576878,-0.088650061,0.002367787,4.7117e-05,0.996060017,-0.000757374,-0.002929272,1.779977175
0.087705675,0.009022,1.393596,3.668259,-0.094354279,0.002883895,-0.003776978,0.995527341,-0.000757374,-0.002929272,1.779977175
0.104372342,0.029684,0.328861,3.57956,-0.095527965,0.002430109,-0.007583478,0.995394893,-0.000757374,-0.002929272,1.779977175
0.121039009,0.042039,-0.763756,3.891701,-0.094196322,0.002948786,-0.011535968,0.995482435,-0.000757374,-0.002929272,1.779977175
0.137705675,0.045931,-1.765589,3.46589,-0.089926626,0.002766033,-0.015183243,0.995828811,-0.000757374,-0.002929272,1.779977175
0.154372342,0.041292,-2.568388,3.42905,-0.081028937,0.003522898,-0.018125073,0.996540708,-0.000757374,-0.002929272,1.779977175
0.171039009,0.038004,-3.095507,3.286962,-0.070073506,0.005894727,-0.020079504,0.9973223,-0.000757374,-0.002929272,1.779977175
0.187705675,0.032029,-3.325548,3.250713,-0.054095594,0.008321546,-0.020791252,0.9982846,-0.000757374,-0.002929272,1.779977175
0.204372342,0.033256,-3.20733,2.848525,-0.031633269,0.013491627,-0.020318173,0.999201924,-0.000757374,-0.002929272,1.779977175
0.221039009,0.03343,-2.752591,-0.527925,-0.011603417,0.033633483,-0.018420924,0.999197087,-0.000757374,-0.002929272,1.779977175
0.237705675,0.03584,-2.068886,-4.440528,-0.009843575,0.04681268,-0.015527377,0.998734488,-0.000757374,-0.002929272,1.779977175
0.254372342,0.030596,-1.143374,-8.562869,-0.007928423,0.058383374,-0.011829986,0.998192653,-0.000757374,-0.002929272,1.779977175
0.271039009,0.014961,-0.13564,-9.787204,-0.005943038,0.061508026,-0.007764875,0.998058691,-0.000757374,-0.002929272,1.779977175
0.287705675,-0.004752,0.857211,-7.654906,-0.008846097,0.055810745,-0.003700242,0.99839532,-0.000757374,-0.002929272,1.779977175
0.304372342,-0.032471,1.699573,-5.845874,-0.008272375,0.052084099,-0.000303973,0.998608393,-0.000757374,-0.002929272,1.779977175
0.321039009,-0.060148,2.40229,0.288126,-0.016883775,0.030589048,0.002477196,0.999386368,-0.000757374,-0.002929272,1.779977175
0.337705675,-0.075026,2.79764,3.294404,-0.034360411,0.009956279,0.004115476,0.999351438,-0.000757374,-0.002929272,1.779977175
0.354372342,-0.07738,2.876173,3.397254,-0.054168432,0.005089697,0.004332438,0.998509442,-0.000757374,-0.002929272,1.779977175
0.371039009,-0.068129,2.645486,3.690658,-0.070392608,0.005075969,0.003485753,0.997500358,-0.000757374,-0.002929272,1.779977175
0.387705675,-0.048449,2.195158,3.903667,-0.080031452,0.004371285,0.001645995,0.996781395,-0.000757374,-0.002929272,1.779977175
0.404372342,-0.018683,1.337722,3.104154,-0.088382699,0.00213486,-0.001781471,0.996082711,-0.000757374,-0.002929272,1.779977175
0.421039009,0.012194,0.441695,3.620997,-0.090248309,0.004655455,-0.00559165,0.995892717,-0.000757374,-0.002929272,1.779977175
0.437705675,0.027943,-0.456096,3.523703,-0.091105291,0.004134326,-0.00928784,0.99578937,-0.000757374,-0.002929272,1.779977175
0.454372342,0.040043,-1.377471,3.238411,-0.087803951,0.002349652,-0.012978781,0.996050449,-0.000757374,-0.002929272,1.779977175
0.471039009,0.040141,-2.176599,2.688812,-0.08186772,0.004203928,-0.016621029,0.996495732,-0.000757374,-0.002929272,1.779977175
0.487705675,0.041696,-2.71831,3.529821,-0.07098268,0.004789579,-0.019030549,0.997284492,-0.000757374,-0.002929272,1.779977175
0.504372342,0.041767,-2.996121,2.99921,-0.057379973,0.005916516,-0.020378644,0.998126868,-0.000757374,-0.002929272,1.779977175
0.521039009,0.04215,-2.94867,3.196893,-0.036892582,0.009657285,-0.020682544,0.99905851,-0.000757374,-0.002929272,1.779977175
0.537705675,0.043015,-2.593285,1.163201,-0.013603062,0.024661308,-0.019573933,0.999411646,-0.000757374,-0.002929272,1.779977175
0.554372342,0.047449,-1.894901,-4.376305,-0.010491587,0.047643053,-0.017139603,0.998662255,-0.000757374,-0.002929272,1.779977175
0.571039009,0.044193,-0.996204,-8.247808,-0.006693442,0.057842756,-0.01373474,0.998208781,-0.000757374,-0.002929272,1.779977175
0.587705675,0.037007,0.008396,-10.109893,-0.00670754,0.062359528,-0.010029714,0.997980813,-0.000757374,-0.002929272,1.779977175
0.604372342,0.021808,0.998311,-9.638724,-0.00554826,0.061127885,-0.006141577,0.998095626,-0.000757374,-0.002929272,1.779977175
0.621039009,-0.003007,1.987896,-7.767655,-0.006124297,0.057183039,-0.002104636,0.998342708,-0.000757374,-0.002929272,1.779977175
0.637705675,-0.031283,2.793616,-3.372249,-0.010374953,0.044519783,0.000986705,0.998954141,-0.000757374,-0.002929272,1.779977175
