t_s,x_w,y_w,z_w,qx,qy,qz,qw
0.010681323,-0.000648303,0.000413511,1.783563152,-0.054605406,0.00301534,-0.007888169,0.9984723
0.02734799,-0.000653015,0.000316773,1.783389082,-0.058876603,0.004342418,-0.007975774,0.998223961
0.044014656,-0.000656947,0.00012059,1.7831256,-0.064009334,0.005255038,-0.007800718,0.997904975
0.060681323,-0.000663614,-0.00015207,1.783232899,-0.067248852,0.005724346,-0.007740536,0.997689785
0.07734799,-0.000672285,-0.000479619,1.783114046,-0.069345087,0.005279856,-0.007789036,0.997548351
0.094014656,-0.000683093,-0.000845911,1.78336332,-0.070410485,0.006337122,-0.007859986,0.997467005
0.110681323,-0.000696129,-0.001255949,1.783399357,-0.072615491,0.00644036,-0.007900275,0.997307925
0.12734799,-0.000709052,-0.00171161,1.783194017,-0.074239154,0.006219039,-0.007922059,0.997189607
0.144014656,-0.000718462,-0.002186651,1.783255427,-0.074464555,0.005836148,-0.00804959,0.997174094
0.160681323,-0.00072494,-0.002683125,1.783301693,-0.074909459,0.004746611,-0.008033586,0.997146681
0.17734799,-0.000732045,-0.003184268,1.783233944,-0.074849021,0.005078874,-0.008112342,0.997148945
0.194014656,-0.000736216,-0.003647105,1.783332816,-0.073339067,0.006246885,-0.00829217,0.997253026
0.210681323,-0.000738403,-0.004084879,1.783622049,-0.070051016,0.005228579,-0.008255835,0.997495543
0.22734799,-0.000744973,-0.004480056,1.783431082,-0.069426686,0.005733548,-0.008314027,0.997535934
0.244014656,-0.000750245,-0.004823493,1.783277838,-0.068203359,0.0071249,-0.008304226,0.997611436
0.260681323,-0.000752991,-0.005132248,1.783371924,-0.065575669,0.006252912,-0.008238998,0.997793993
0.27734799,-0.000755086,-0.005391178,1.78326073,-0.062730308,0.006916143,-0.008293536,0.99797209
0.294014656,-0.000754549,-0.005574975,1.783299669,-0.058002562,0.006479414,-0.008249251,0.998261323
0.310681323,-0.00075246,-0.005678775,1.783320954,-0.053598325,0.006512378,-0.008188777,0.998507763
0.32734799,-0.000750744,-0.005713401,1.783206344,-0.050105373,0.007868234,-0.008222774,0.998679092
0.344014656,-0.000750994,-0.005680549,1.783392864,-0.045801362,0.007316614,-0.008138067,0.998890622
0.360681323,-0.000752285,-0.005587781,1.783617991,-0.041700076,0.007452073,-0.008081654,0.999069696
0.37734799,-0.000752569,-0.0054346,1.783359274,-0.038460948,0.008154467,-0.007966748,0.999195072
0.394014656,-0.000753448,-0.005220202,1.783440155,-0.033972283,0.007399191,-0.00793971,0.999363846
0.410681323,-0.000753815,-0.004950473,1.783204813,-0.028695801,0.012761944,-0.008045392,0.99947434
0.42734799,-0.000751637,-0.00462601,1.782870953,-0.025648223,0.016969248,-0.008062496,0.999494477
0.444014656,-0.000749018,-0.004263064,1.782182886,-0.021702377,0.021661685,-0.008160888,0.999496462
0.460681323,-0.000743594,-0.003865725,1.782202275,-0.017750179,0.019664726,-0.008128256,0.999616007
0.47734799,-0.000739255,-0.003443936,1.782456313,-0.016702543,0.018124317,-0.008205815,0.999662542
0.494014656,-0.000735303,-0.003009897,1.781857207,-0.019504794,0.022535468,-0.008345196,0.999520922
0.510681323,-0.00072932,-0.002568908,1.781242951,-0.018894728,0.025506165,-0.008396869,0.999460813
0.52734799,-0.000719403,-0.002125715,1.78162876,-0.017681765,0.024006779,-0.008379407,0.999520293
0.544014656,-0.000706925,-0.001679349,1.781973137,-0.019210687,0.02162961,-0.008381485,0.999546327
0.560681323,-0.000696205,-0.001256668,1.782505398,-0.018393631,0.016667272,-0.00832496,0.999657227
0.57734799,-0.000686373,-0.000870917,1.782854837,-0.020223943,0.015462082,-0.008422571,0.999640424
0.594014656,-0.000677698,-0.00055964,1.782848342,-0.026762688,0.015559573,-0.008340359,0.999485916
0.610681323,-0.000670168,-0.00025281,1.782859385,-0.032644551,0.013698764,-0.008151007,0.999339901
0.62734799,-0.000663183,1.5588e-05,1.783070171,-0.037398832,0.010725165,-0.008084965,0.999210154
0.644014656,-0.000657008,0.000193783,1.783062517,-0.043022841,0.009415299,-0.008015565,0.998997567
0.660681323,-0.000653571,0.000303551,1.783221364,-0.0476601,0.008467679,-0.008032056,0.998795424
0.67734799,-0.00065157,0.000347812,1.783449664,-0.050546524,0.007307398,-0.00795039,0.998663328
0.694014656,-0.000650996,0.000311292,1.783313587,-0.055426812,0.006255136,-0.007832427,0.998412437
0.710681323,-0.000654311,0.000197592,1.783394902,-0.060423246,0.006653439,-0.007820548,0.998120034
0.72734799,-0.000660791,2.237e-06,1.783100978,-0.064353045,0.006465463,-0.007776847,0.997875946
0.744014656,-0.000669448,-0.000253148,1.783270398,-0.066848992,0.006411679,-0.007925278,0.997711027
0.760681323,-0.000678456,-0.000568776,1.783313261,-0.068568377,0.005924181,-0.007982062,0.997596897
0.77734799,-0.000689298,-0.0009368,1.783188092,-0.07133414,0.004929225,-0.007922198,0.997408834
0.794014656,-0.000697521,-0.001341041,1.783259127,-0.072679084,0.005041991,-0.007967978,0.997310804
0.810681323,-0.000706032,-0.001781404,1.783474056,-0.073153765,0.006014045,-0.008093171,0.997269702
0.82734799,-0.000715181,-0.002240824,1.783619022,-0.073089039,0.00607945,-0.008110402,0.997273911
0.844014656,-0.000723662,-0.002705925,1.78352207,-0.073484766,0.005154426,-0.008172245,0.997249535
0.860681323,-0.000730192,-0.003110471,1.783418109,-0.073578715,0.004974027,-0.008254781,0.997242844
0.87734799,-0.000737245,-0.003553201,1.783413222,-0.072210567,0.005553626,-0.008285616,0.997339531
0.894014656,-0.000743055,-0.004020535,1.783381598,-0.069923546,0.006792749,-0.008314472,0.997494574
0.910681323,-0.000746206,-0.004406089,1.783375463,-0.069160827,0.00610592,-0.008253702,0.997552692
0.92734799,-0.000747746,-0.004721111,1.783438368,-0.067533202,0.005999421,-0.008219799,0.997665128
0.944014656,-0.000749076,-0.005028558,1.783546862,-0.064452159,0.006706423,-0.008186685,0.997864681
0.960681323,-0.000749803,-0.00526696,1.783561922,-0.061472761,0.005728253,-0.00809277,0.998059514
0.97734799,-0.000752038,-0.005445243,1.783556543,-0.057125366,0.006291142,-0.008109603,0.998314253
0.994014656,-0.000754065,-0.005558974,1.783668411,-0.052483989,0.007261927,-0.008075845,0.998562705
1.010681323,-0.000754917,-0.005597446,1.783552218,-0.050019684,0.007692179,-0.008017723,0.998686426
1.02734799,-0.000754748,-0.005573767,1.783505056,-0.046202501,0.007889656,-0.007935165,0.998869419
1.044014656,-0.000753937,-0.005486051,1.783378549,-0.042959739,0.009188218,-0.008014265,0.999002407
1.060681323,-0.000751683,-0.005346429,1.783255157,-0.040219327,0.009930585,-0.008084768,0.999108816
1.07734799,-0.000750776,-0.005143591,1.783459208,-0.035418659,0.01007882,-0.008094932,0.999288951
1.094014656,-0.000751228,-0.004870396,1.783364647,-0.02950988,0.013055701,-0.008165558,0.999445866
1.110681323,-0.000750356,-0.004563604,1.78289113,-0.02680435,0.015873181,-0.0081876,0.999481131
1.12734799,-0.000747287,-0.004194286,1.782186304,-0.022795685,0.019311366,-0.008282578,0.999519298
1.144014656,-0.000743801,-0.003788482,1.782063365,-0.021257102,0.020379839,-0.00834861,0.999531439
1.160681323,-0.000739775,-0.003365595,1.781962197,-0.020373948,0.021105969,-0.008386246,0.999534447
1.17734799,-0.000732326,-0.002920879,1.781974475,-0.016166008,0.021726391,-0.008405458,0.999597905
1.194014656,-0.000724031,-0.002535191,1.781844678,-0.014857917,0.022990929,-0.008423193,0.999589771
1.210681323,-0.000715068,-0.002089143,1.781732848,-0.016350907,0.023595962,-0.00839791,0.999552577
1.22734799,-0.000706364,-0.001604212,1.78231332,-0.016843376,0.018952636,-0.008248051,0.999644471
1.244014656,-0.000698717,-0.001201626,1.78271891,-0.019375069,0.016248695,-0.008227968,0.999646381
1.260681323,-0.00068964,-0.000814127,1.78276503,-0.023922068,0.015733685,-0.008157717,0.99955672
1.27734799,-0.000680573,-0.000477142,1.783030738,-0.029925864,0.012813934,-0.008058002,0.999437499
1.294014656,-0.000669794,-0.000203982,1.783095606,-0.035488962,0.009926643,-0.007937881,0.99928924
1.310681323,-0.00066211,1.0143e-05,1.782989765,-0.040745645,0.010735717,-0.007864287,0.999080923
1.32734799,-0.000655898,0.000158377,1.782979235,-0.045897773,0.00798309,-0.007804998,0.99888375
1.344014656,-0.000652208,0.000229598,1.783216876,-0.049972034,0.007240926,-0.007839478,0.9986936
1.360681323,-0.000652628,0.000227377,1.783307919,-0.054290996,0.00752556,-0.007894702,0.998465586
1.37734799,-0.000655688,0.000149194,1.783156624,-0.058081967,0.006773917,-0.007886103,0.998257686
1.394014656,-0.000661323,5.286e-06,1.783073987,-0.061735647,0.005031531,-0.007888717,0.998048677
1.410681323,-0.000666621,-0.000204242,1.783382517,-0.064691706,0.004921895,-0.007897759,0.997861906
1.42734799,-0.000672343,-0.000473053,1.783444228,-0.066850734,0.004854329,-0.007990219,0.997719185
1.444014656,-0.000679641,-0.000790685,1.783301793,-0.068405692,0.004838437,-0.008054553,0.997613339
1.460681323,-0.000689152,-0.001140632,1.78345103,-0.069583294,0.004749424,-0.008140604,0.997531623
1.47734799,-0.000699497,-0.001520037,1.783584554,-0.070837115,0.004829522,-0.008229178,0.997442259
1.494014656,-0.000710455,-0.001951603,1.783364167,-0.072126987,0.005383487,-0.008133611,0.997347763
1.510681323,-0.000720706,-0.002398797,1.783272355,-0.071996905,0.005888709,-0.008124662,0.99735438
1.52734799,-0.000728847,-0.002828444,1.783320168,-0.0718638,0.006293156,-0.008246921,0.997360506
1.544014656,-0.000734167,-0.003236575,1.783351652,-0.071442012,0.006202558,-0.008249773,0.997391352
1.560681323,-0.000738696,-0.003648286,1.783429887,-0.070275193,0.005912525,-0.008245787,0.997476038
1.57734799,-0.000742253,-0.004042197,1.783445199,-0.0691077,0.007421385,-0.008230712,0.997547645
1.594014656,-0.0007442,-0.004395262,1.783345655,-0.067990517,0.006907974,-0.008118465,0.997629019
1.610681323,-0.000746834,-0.004709589,1.78350143,-0.065868347,0.005552773,-0.008107043,0.997779937
1.62734799,-0.000749782,-0.004973964,1.783506854,-0.063217537,0.00538076,-0.008078949,0.997952565
1.644014656,-0.000752684,-0.005189639,1.783587497,-0.059968332,0.005348572,-0.007981407,0.998154041
1.660681323,-0.000753784,-0.005345452,1.783709624,-0.056602554,0.005469225,-0.008008794,0.998349687
1.67734799,-0.00075564,-0.005444546,1.783604472,-0.053557161,0.007637681,-0.008077872,0.998502901
1.694014656,-0.000754417,-0.005487363,1.783400167,-0.050265573,0.008176492,-0.008077251,0.998669753
1.710681323,-0.000752718,-0.005471146,1.783370322,-0.046274671,0.009437734,-0.008065844,0.998851604
1.72734799,-0.000753305,-0.005391358,1.783595881,-0.041833199,0.010061304,-0.008138885,0.999040796
1.744014656,-0.000752434,-0.005245715,1.783298419,-0.03910117,0.011224939,-0.008164484,0.999138849
1.760681323,-0.000752135,-0.005042871,1.783133841,-0.036041057,0.012212974,-0.008243388,0.999241678
1.77734799,-0.000752138,-0.004772679,1.782956528,-0.031296201,0.014698899,-0.008322312,0.999367415
1.794014656,-0.000749833,-0.00445461,1.782948391,-0.026272675,0.0154418,-0.008347161,0.999500686
1.810681323,-0.00074653,-0.004103253,1.782541716,-0.02269336,0.017618882,-0.008405473,0.999551867
1.82734799,-0.000741272,-0.003716987,1.782351553,-0.021164771,0.019544746,-0.008356533,0.999550011
1.844014656,-0.000734364,-0.003298648,1.781983705,-0.020181551,0.021766398,-0.008305852,0.999524858
1.860681323,-0.000728479,-0.002859478,1.781728775,-0.017102868,0.022798362,-0.008259789,0.999559654
1.87734799,-0.000724363,-0.002411161,1.781879414,-0.015164085,0.021567311,-0.008188244,0.999618855
1.894014656,-0.000718583,-0.00197297,1.782078585,-0.018875538,0.020551073,-0.008171499,0.999577208
1.910681323,-0.000711165,-0.001557072,1.782298568,-0.021111464,0.019207641,-0.008108595,0.999559715
1.92734799,-0.000701166,-0.001164256,1.782572463,-0.022216335,0.017532541,-0.008054618,0.99956699
1.944014656,-0.000689545,-0.000802669,1.783110743,-0.022889344,0.01421221,-0.008033412,0.9996047
1.960681323,-0.000677048,-0.000485105,1.783299251,-0.0290105,0.010372968,-0.008016227,0.999493138
1.97734799,-0.000668628,-0.000231551,1.78326528,-0.036689056,0.010017347,-0.00793428,0.999245022
1.994014656,-0.000664312,-4.7894e-05,1.783497893,-0.040662847,0.009380695,-0.007875475,0.999097849
2.010681323,-0.000661496,7.2736e-05,1.783493108,-0.044682562,0.00850995,-0.007973899,0.998933164
2.02734799,-0.000660677,0.000137791,1.783463889,-0.049005513,0.007826829,-0.007996161,0.998735832
2.044014656,-0.000659414,0.000138552,1.783473954,-0.053534065,0.00700291,-0.00799947,0.998509425
