frame_idx,timestamp_s,x_w,y_w,z_w,qx,qy,qz,qw,reproj_err
0,0.008786946,0.0055975,-0.00566291,1.39597919,0.04087037,0.03208289,-0.01017476,0.9985974,0.097711
1,0.025695667,0.00559665,-0.00567618,1.39604238,0.04002011,0.03181867,-0.01018712,0.99864017,0.084399
2,0.042030163,0.00559545,-0.0056764,1.39587477,0.04030508,0.03324279,-0.01004729,0.99858373,0.075436
3,0.058925521,0.00559551,-0.00566662,1.39582296,0.03948888,0.03298442,-0.0100569,0.99862481,0.080953
4,0.075500116,0.0056017,-0.00565053,1.39552289,-0.03514005,-0.0304465,-0.0099204,0.99886925,0.091952
5,0.091786421,0.00560316,-0.00561378,1.39580542,-0.03373781,-0.02983061,-0.01003112,0.99893507,0.09695
6,0.108735102,0.00559609,-0.00555822,1.39573487,0.03699488,0.03342895,-0.00994807,0.99870662,0.096029
7,0.125516129,0.00560591,-0.00551855,1.39563215,-0.03315935,-0.03061613,-0.00991032,0.99893188,0.092239
8,0.142190922,0.00559728,-0.00545164,1.39565375,0.03764287,0.03461568,-0.00991723,0.99864229,0.070172
9,0.159033731,0.00559974,-0.00539643,1.3955699,0.03694725,0.03451315,-0.009944,0.99867155,0.060337
10,0.174907853,0.00559959,-0.00534533,1.39554157,0.03794743,0.03511843,-0.01000103,0.99861237,0.058106
11,0.192941216,0.00560285,-0.00530312,1.39574502,0.03869997,0.03320317,-0.00995438,0.99864947,0.067915
12,0.208384081,0.00560476,-0.0052696,1.39573267,0.03791732,0.03305977,-0.00994206,0.99868438,0.063641
13,0.225564395,0.0056065,-0.00524671,1.39584235,0.03977898,0.03287346,-0.00988834,0.99861864,0.08291
14,0.242891206,0.00560895,-0.00523617,1.39601282,0.03949761,0.0317915,-0.00995459,0.99866418,0.081052
15,0.258683758,0.00560714,-0.00523375,1.39576397,0.04121432,0.03303038,-0.010002,0.99855412,0.092172
16,0.275097272,0.0056081,-0.00524289,1.39599802,0.04048563,0.03233311,-0.01000724,0.9986067,0.078886
17,0.293354314,0.00560793,-0.00526602,1.39621016,0.04158725,0.0308462,-0.01012425,0.99860729,0.070078
18,0.309002222,0.00560791,-0.0053031,1.39646826,0.04229777,0.03035235,-0.01010847,0.99859274,0.070879
19,0.325429574,0.0056074,-0.00534389,1.3965104,0.04283157,0.02956856,-0.0101559,0.99859302,0.113276
20,0.341838469,0.00561498,-0.00540344,1.39621972,-0.03877697,-0.02759994,-0.01004893,0.9988161,0.107718
21,0.358623987,0.00560366,-0.0054415,1.39621741,0.04358462,0.03077451,-0.01015671,0.99852399,0.098598
22,0.375867734,0.00561099,-0.00550321,1.39620486,-0.03944336,-0.0265628,-0.01012347,0.99881738,0.080826
23,0.392613505,0.00561047,-0.00554365,1.39605472,-0.03947685,-0.02742542,-0.01011849,0.99879279,0.094402
24,0.408852733,0.00560976,-0.0055797,1.39630586,-0.03797964,-0.02640613,-0.01006677,0.99887883,0.10553
25,0.425661593,0.00560813,-0.00560716,1.39629782,-0.03667429,-0.02644078,-0.0101881,0.99892546,0.080587
26,0.44212204,0.00560805,-0.0056214,1.39628227,-0.03562913,-0.02695999,-0.01020212,0.99894927,0.070574
27,0.458816525,0.00560685,-0.00562539,1.3960745,-0.03588888,-0.02812537,-0.01014782,0.99890839,0.065437
28,0.475702873,0.00560549,-0.0056193,1.39586291,-0.03661693,-0.02847349,-0.01010354,0.99887255,0.069408
29,0.492065641,0.00560482,-0.00560008,1.39564166,-0.03387276,-0.02936267,-0.01009014,0.99894377,0.078099
30,0.509042925,0.00560548,-0.00556493,1.39570645,-0.03488135,-0.02956978,-0.01004061,0.99890345,0.095541
31,0.525805997,0.00559521,-0.00551389,1.39550069,0.0391125,0.03518596,-0.01005828,0.99856447,0.101385
32,0.542371646,0.00559807,-0.0054696,1.39559652,0.03792964,0.03441775,-0.00998324,0.99863762,0.088591
33,0.559340633,0.0055981,-0.00541924,1.39539856,0.03893525,0.03548611,-0.00985913,0.99856276,0.079271
34,0.575787009,0.00559968,-0.00537252,1.39561477,0.03803181,0.03458827,-0.00984499,0.99862922,0.100809
