frame_idx,tag_id,cx,cy,c0x,c0y,c1x,c1y,c2x,c2y,c3x,c3y,decision_margin,hamming,area_px2,quality_score,corner_sharpness
0,0,950.514468,578.476905,807.684631,726.402222,1100.096924,722.629639,1093.005249,430.90274,800.631287,434.034363,54.9627,0,85417.0616,16063.5072,33.4959
1,0,950.694786,576.89753,807.946777,724.550903,1100.253174,721.127625,1093.634644,429.045715,800.87085,432.411346,54.4851,0,85475.8839,15929.4049,34.1405
2,0,950.82269,574.963392,807.9729,722.748291,1100.385864,719.283752,1093.762329,427.085541,800.996643,430.389374,56.1266,0,85540.5999,16415.5289,35.1116
3,0,950.786694,572.931901,807.95166,720.670532,1100.358032,717.386047,1093.874023,424.932312,801.044312,428.312561,55.5292,0,85585.5405,16245.0711,35.7231
4,0,950.971423,570.999857,808.008301,718.578064,1100.293701,715.430115,1093.842651,423.51651,801.046875,425.987061,55.8525,0,85514.5004,16332.8697,33.0
5,0,950.74586,568.799594,807.940063,716.336609,1100.201294,712.999573,1093.805786,421.000031,801.011414,424.330414,54.625,0,85441.1666,15967.0628,34.5537
6,0,950.763585,566.512538,807.721497,714.020813,1099.942871,710.744995,1093.615112,419.200775,800.824463,421.545441,55.6482,0,85433.2032,16265.3894,33.7851
7,0,950.228735,563.945542,807.564575,711.688171,1099.766479,708.139282,1093.129028,415.958374,800.606995,419.670807,55.8036,0,85423.3579,16309.8714,34.2521
8,0,949.952796,561.375516,807.221985,709.214294,1099.619263,705.90863,1092.428833,413.800629,800.420105,416.971588,56.3509,0,85397.1714,16467.3077,34.657
9,0,949.539451,559.43747,806.747559,707.573608,1099.379639,704.006348,1091.905273,411.743347,800.213318,415.364563,55.9953,0,85405.4412,16364.1837,33.7769
10,0,949.353232,558.299519,806.282349,707.080688,1099.041748,702.516418,1091.439819,410.541931,799.884216,414.294098,56.0211,0,85450.2751,16376.0202,34.938
11,0,948.77269,557.482402,805.847473,706.368164,1098.786133,701.647827,1091.118164,409.200562,799.30072,413.837341,56.5312,0,85550.6291,16534.8328,39.0041
12,0,948.590885,557.070718,805.778198,705.755615,1098.598511,701.24884,1090.967041,408.840302,798.714661,413.01889,56.2507,0,85620.0366,16459.462,34.0041
13,0,948.509609,556.713266,805.760803,705.19342,1098.534546,700.949463,1090.861938,408.645508,798.488525,412.480774,55.8567,0,85610.3858,16343.2529,30.8099
14,0,948.496355,556.334003,805.767761,704.855774,1098.50708,700.469421,1090.863525,408.188324,798.404663,412.120789,56.5958,0,85618.7962,16560.3214,33.7562
15,0,948.526991,555.85261,805.758362,704.482178,1098.587646,700.008789,1090.900513,407.634369,798.570068,411.796082,56.2214,0,85620.576,16450.9404,37.5083
16,0,948.728028,555.701381,805.987732,704.328857,1098.736084,699.939331,1091.05896,407.500153,798.911682,411.647766,55.6163,0,85590.0596,16270.9817,35.3058
17,0,948.928763,555.687878,806.107605,704.333191,1098.849854,700.091614,1091.219482,407.594635,799.327271,411.59198,55.7736,0,85567.2855,16314.8301,35.3264
18,0,949.267194,555.929254,806.285767,704.484131,1099.060669,700.592224,1091.491089,408.161438,799.894958,411.673096,55.4846,0,85525.431,16226.3222,31.5579
19,0,949.583824,556.198397,806.693237,704.621399,1099.365356,700.968689,1091.775757,408.501099,800.175964,411.789276,55.0351,0,85518.0242,16094.1702,32.3554
20,0,949.829375,556.36693,806.987671,704.657837,1099.550049,701.079163,1092.115112,408.653198,800.322388,411.861237,56.5588,0,85518.3715,16539.7864,33.0207
21,0,950.016398,556.605646,807.295593,704.624207,1099.588989,701.295837,1092.632202,408.695984,800.472778,411.943481,56.1122,0,85539.8744,16411.2477,34.0165
22,0,950.259887,556.703494,807.496887,704.619995,1099.666382,701.251404,1093.106689,408.700165,800.631226,411.940643,55.1254,0,85560.2108,16124.5527,35.2479
23,0,950.501785,556.684319,807.690491,704.459106,1099.745117,701.185913,1093.510254,408.705505,800.765259,411.7052,55.4698,0,85581.8392,16227.3427,34.4339
24,0,950.509277,556.509848,807.654358,704.249939,1099.738037,701.052246,1093.469849,408.660492,800.705627,411.410614,55.6707,0,85587.445,16286.6481,33.6074
25,0,950.333106,556.522478,807.492615,704.48877,1099.615479,701.079468,1093.068604,408.664948,800.625244,411.553467,56.5867,0,85565.0541,16552.4613,34.2769
26,0,949.981363,556.757773,807.250732,704.924438,1099.558228,701.406006,1092.524536,408.785706,800.37561,412.081604,55.922,0,85568.1169,16358.3194,33.8264
27,0,949.728454,557.168725,806.944519,705.820435,1099.443237,701.694336,1091.965454,409.086426,800.192932,412.816162,56.7687,0,85567.035,16605.8913,35.5785
28,0,949.446939,557.934651,806.455322,706.868469,1099.266357,702.506042,1091.657104,409.814758,800.135193,413.853149,56.9963,0,85591.1709,16674.8197,34.9711
29,0,949.28451,558.834519,806.358154,707.444214,1099.15625,703.677612,1091.54834,410.913696,799.974304,414.534119,55.2711,0,85588.732,16169.8654,32.8926
30,0,949.149911,559.806518,806.32489,708.52655,1099.101562,704.595093,1091.473267,411.608856,799.858032,415.654999,55.2691,0,85620.7489,16172.3043,36.4298
31,0,949.08987,561.057975,806.296814,709.559021,1099.033081,705.879883,1091.344849,413.116516,799.609253,416.682861,55.5702,0,85598.4962,16258.2961,32.095
32,0,949.089765,562.559091,806.253906,711.559753,1098.99292,707.121826,1091.326294,414.183624,799.578735,418.374512,56.183,0,85676.2588,16445.049,33.686
33,0,949.104245,564.336743,806.365173,713.3974,1099.010742,708.780396,1091.346924,415.794464,799.568726,420.250549,55.3611,0,85670.2821,16203.9095,38.2975
34,0,949.324783,566.203428,806.459595,714.968201,1099.057007,710.945679,1091.446411,418.212921,799.767395,421.630188,56.0022,0,85633.4366,16388.0309,33.9174
35,0,949.628249,568.380554,806.727722,717.568176,1099.306274,712.892639,1091.64502,420.11557,799.982056,423.8992,55.9456,0,85686.9992,16376.5872,35.0207
36,0,949.878054,570.774369,807.048767,719.609497,1099.617432,715.675232,1091.963623,422.714233,800.229248,425.961151,55.5865,0,85715.3898,16274.1656,33.4421
37,0,950.100714,573.202634,807.421143,721.997009,1099.878052,718.03064,1092.415161,424.789032,800.38562,428.434814,55.6908,0,85772.3089,16310.1144,34.0744
38,0,950.569654,575.703728,807.816833,724.055176,1100.178833,720.497742,1093.248047,427.429626,800.719299,430.6763,55.3126,0,85775.7175,16199.6732,33.8843
39,0,951.041162,577.817983,808.120117,726.078735,1100.505371,722.598267,1093.885376,429.636932,801.280701,432.750732,55.4557,0,85765.5283,16240.6189,34.4876
40,0,951.303646,579.677932,808.132019,728.183899,1100.973145,724.762878,1094.061401,431.601257,801.921265,434.871307,54.1286,0,85791.0572,15854.3267,35.8678
41,0,951.36057,581.591214,808.090576,729.895752,1101.234619,727.072388,1094.141724,433.792694,802.392883,436.989838,54.0438,0,85733.1992,15824.1501,36.2066
