frame_idx,tag_id,cx,cy,c0x,c0y,c1x,c1y,c2x,c2y,c3x,c3y,decision_margin,hamming
0,0,948.87468,515.037265,805.82843,660.917175,1094.844116,657.760681,1091.691772,369.391052,803.273315,372.673737,34.2748,0
1,0,948.87548,515.347901,805.721191,660.989929,1094.685303,657.915039,1091.760254,369.980072,803.264099,372.974792,34.9046,0
2,0,948.819921,514.452279,805.661011,659.930481,1094.676636,656.881531,1091.746948,369.209717,803.273926,372.326447,34.7311,0
3,0,948.766296,512.416163,805.775879,657.814453,1094.763672,654.67804,1091.658203,367.118042,803.201477,370.575775,34.5243,0
4,0,948.682158,509.335161,805.900513,654.697632,1094.938354,651.411072,1091.566772,363.867859,803.099915,367.91394,33.9305,0
5,0,948.842922,505.696339,806.250793,651.427246,1095.343262,647.404907,1091.333862,360.068848,802.920654,364.546936,34.3523,0
6,0,948.837056,501.659938,806.563599,647.598328,1095.593018,643.053345,1091.034668,355.799347,802.706116,360.868713,35.0533,0
7,0,948.924262,497.59154,806.832397,643.832397,1095.894775,638.637756,1090.830688,351.541534,802.429749,357.002136,34.5625,0
8,0,948.960503,493.790485,807.094727,640.322205,1096.0979,634.633972,1090.668335,347.421906,802.270935,353.375671,34.652,0
9,0,948.954481,490.513498,807.326355,637.209839,1096.241455,631.181702,1090.525879,343.875916,801.979004,350.142792,33.8893,0
10,0,948.938867,487.965519,807.430054,634.853333,1096.412842,628.774109,1090.412231,341.114502,801.988647,347.657013,33.8946,0
11,0,948.914217,486.405305,807.476196,633.42218,1096.402588,627.264404,1090.325317,339.416412,801.863708,345.964386,33.66,0
12,0,948.881476,485.86915,807.501099,633.091492,1096.452271,626.886292,1090.248535,338.660675,801.872925,345.389282,32.8649,0
13,0,948.852027,486.405185,807.427673,633.615845,1096.291504,627.658508,1090.309692,339.159851,801.856812,345.577484,33.0902,0
14,0,948.747711,487.728951,807.163879,634.877319,1096.148682,629.231384,1090.355225,340.555969,801.94812,346.803833,34.4999,0
15,0,948.789682,489.630905,806.935303,636.588562,1095.939819,631.418091,1090.597046,342.721954,802.188354,348.372528,33.759,0
16,0,948.616314,491.894382,806.542297,638.643311,1095.56543,634.016235,1090.699585,345.135895,802.271484,350.356964,33.9228,0
17,0,948.585461,494.123922,806.27533,640.565796,1095.273438,636.518433,1090.970337,347.605133,802.527893,352.34137,34.556,0
18,0,948.665017,496.031776,805.970581,642.248169,1094.973145,638.478394,1091.196289,349.982574,802.744141,353.962189,34.4414,0
19,0,948.420335,497.444285,805.69696,643.159607,1094.733521,640.268188,1091.240845,351.629791,802.796387,355.293182,34.4761,0
20,0,948.426376,498.013905,805.632996,643.654114,1094.620728,640.654053,1091.344116,352.246857,802.882629,356.008545,34.1546,0
21,0,948.416209,497.89019,805.552002,643.490112,1094.605347,640.509766,1091.328491,352.241272,802.916748,355.943451,34.0529,0
22,0,948.505921,497.11502,805.616577,642.735291,1094.639282,639.532532,1091.333008,351.558197,802.8573,355.169922,34.5639,0
23,0,948.714132,495.815677,805.825867,641.676208,1094.791382,637.833313,1091.314209,350.249329,802.819031,353.975128,33.9515,0
24,0,948.613586,494.05999,805.995422,639.956238,1095.027466,636.017578,1091.126221,348.271698,802.720642,352.607483,33.8228,0
25,0,948.742861,492.186145,806.412537,638.314758,1095.329346,633.742798,1090.974121,346.159241,802.471252,350.933563,33.0476,0
26,0,948.778476,489.996721,806.560791,636.32074,1095.561768,631.357544,1090.86438,343.808289,802.411499,349.036835,33.5722,0
27,0,948.829051,487.899402,806.858704,634.483093,1095.878906,629.105225,1090.657471,341.46225,802.233398,347.12973,34.3471,0
28,0,948.883331,486.113909,807.157654,632.81012,1096.151855,627.255127,1090.575195,339.452698,802.135681,345.471893,33.4291,0
29,0,948.85329,484.747237,807.241211,631.703491,1096.242432,625.809143,1090.39917,337.85968,801.910339,344.112366,33.8922,0
30,0,948.877145,484.127716,807.342468,631.269897,1096.347778,625.254456,1090.332153,337.068359,801.897034,343.470398,33.484,0
31,0,948.871169,484.260099,807.394653,631.468506,1096.350952,625.427979,1090.294067,337.107483,801.891907,343.57132,34.0571,0
32,0,948.738024,485.333509,807.292297,632.483643,1096.294678,626.786987,1090.291992,338.07077,801.856995,344.52771,34.0159,0
33,0,948.828949,487.286702,807.187378,634.527344,1096.152954,628.864746,1090.412109,340.106781,801.958984,346.144989,34.1799,0
34,0,948.727678,490.037232,806.89917,637.169861,1095.934937,631.942993,1090.533447,342.928192,802.112732,348.702454,33.6632,0
35,0,948.762525,493.422971,806.71936,640.371521,1095.666626,635.590332,1090.80188,346.478363,802.364807,351.745667,34.7964,0
36,0,948.661413,497.017063,806.372498,643.634949,1095.397339,639.545166,1090.983032,350.365479,802.55011,355.095673,34.5792,0
37,0,948.642107,500.585139,806.043762,646.914062,1095.064087,643.371765,1091.135254,354.364166,802.67926,358.246246,34.4371,0
38,0,948.6615,503.894072,805.905762,650.167358,1094.894897,646.752502,1091.363892,357.675446,802.981934,361.576691,33.2752,0
39,0,948.596322,506.616482,805.679504,652.745056,1094.697998,649.389282,1091.4552,360.54715,802.983765,364.321655,34.1049,0
40,0,948.599186,508.629401,805.665588,654.390076,1094.636841,651.559326,1091.478271,362.924316,803.017761,366.145996,35.0701,0
41,0,948.592922,510.006347,805.645752,655.840271,1094.643311,652.750244,1091.510864,364.20224,803.129211,367.835846,34.6369,0
42,0,948.750623,510.632034,805.744751,656.612183,1094.742065,652.982544,1091.514038,364.899384,803.07019,368.584778,34.5506,0
43,0,948.808654,510.664055,805.946411,656.702698,1095.015625,652.9245,1091.456055,364.845032,803.038757,368.828888,33.7744,0
44,0,948.795317,510.321625,806.167908,656.410461,1095.175781,652.312683,1091.373535,364.283173,802.878052,368.779877,34.1213,0
45,0,948.859548,509.529733,806.477356,655.708008,1095.534912,651.363892,1091.237061,363.356262,802.73175,368.225067,34.5507,0
46,0,948.92186,508.547749,806.781494,654.900696,1095.851074,650.221863,1091.096558,362.159454,802.63623,367.494202,35.3518,0
47,0,949.038508,507.491287,807.047668,654.218384,1096.089111,648.844421,1090.951294,360.844849,802.491455,366.622192,34.9181,0
48,0,949.225784,506.546238,807.412781,653.42749,1096.449707,647.761963,1090.821289,359.890259,802.438782,365.749603,34.9831,0
49,0,949.266053,505.870228,807.551392,652.978699,1096.575562,646.934631,1090.719604,359.032806,802.307251,365.141663,34.6333,0
50,0,949.23874,505.598267,807.654663,652.732727,1096.664185,646.755798,1090.700684,358.590729,802.281982,364.889496,34.4407,0
51,0,949.255643,505.646214,807.678467,652.800964,1096.711304,646.878235,1090.732178,358.596069,802.331787,364.923553,33.969,0
