frame_idx,timestamp_s,x_w,y_w,z_w,qx,qy,qz,qw,reproj_err
0,0.0,-0.0007297,-0.00272716,1.7833412,-0.05171856,0.0041671,-0.00804297,0.99862062,0.117907
1,0.016415281,-0.00073122,-0.00272291,1.78355115,-0.051143,0.00456031,-0.00802831,0.99864866,0.086159
2,0.032303931,-0.00073137,-0.00271645,1.78359594,-0.05043863,0.00552113,-0.00800194,0.99867984,0.094682
3,0.048700618,-0.00073056,-0.002712,1.78356536,-0.05036276,0.00584641,-0.00796718,0.9986821,0.054993
4,0.065840876,-0.00073348,-0.00270664,1.78352767,-0.05019822,0.00724406,-0.00797603,0.99868115,0.075421
5,0.08227408,-0.00073425,-0.00270296,1.78361194,-0.05043696,0.00385881,-0.00799196,0.99868781,0.117945
6,0.099016102,-0.0007308,-0.00269646,1.78334125,-0.05072616,0.00381882,-0.00794209,0.99867372,0.099373
7,0.116091821,-0.00073021,-0.00268441,1.7833284,-0.0502736,0.00529241,-0.00802171,0.99868924,0.101338
8,0.133802275,-0.0007319,-0.00266952,1.7832547,-0.0496197,0.00770289,-0.00811482,0.99870551,0.108846
9,0.14950781,-0.00073,-0.00265706,1.78358656,-0.04925338,0.00615458,-0.00802118,0.99873514,0.098206
10,0.166103242,-0.00072831,-0.00265227,1.78355845,-0.04961826,0.00618888,-0.00808948,0.99871632,0.089422
11,0.182656047,-0.0007297,-0.00264823,1.78357519,-0.04904203,0.00632603,-0.00807047,0.99874408,0.112545
12,0.199551626,-0.00072986,-0.00264085,1.78371161,-0.04791515,0.00640651,-0.00803007,0.99879858,0.089084
13,0.216308077,-0.00072861,-0.00262895,1.78357002,-0.04827759,0.00749266,-0.0080117,0.99877372,0.132431
14,0.23253094,-0.0007291,-0.00262126,1.7835874,-0.04870104,0.00735751,-0.00804826,0.99875387,0.100951
15,0.249241891,-0.00072779,-0.00261634,1.78356973,-0.04906039,0.00812979,-0.00822135,0.99872889,0.097154
16,0.266207911,-0.0007279,-0.00261366,1.78325838,-0.05112358,0.00897828,-0.00808354,0.99861926,0.090733
17,0.283082533,-0.00072827,-0.002611,1.78309078,-0.05119146,0.0092601,-0.00815464,0.99861263,0.120323
18,0.299630188,-0.00073111,-0.00261549,1.78332648,-0.05097339,0.00904843,-0.00811319,0.99862606,0.107953
19,0.316010312,-0.00072991,-0.00261843,1.78346757,-0.04967801,0.00672582,-0.00813986,0.99870947,0.158944
20,0.332729506,-0.00072936,-0.00261745,1.78339494,-0.04975089,0.00595015,-0.00819514,0.99871031,0.137251
21,0.349284488,-0.00072983,-0.00261329,1.78348438,-0.04937054,0.00808363,-0.00822038,0.99871399,0.073213
22,0.366256939,-0.00072759,-0.002611,1.78346263,-0.04979661,0.00729102,-0.0081541,0.99869948,0.156447
23,0.382894348,-0.00072613,-0.00261252,1.78337355,-0.05071209,0.00902026,-0.00815557,0.99863928,0.099581
24,0.400125944,-0.00072949,-0.00261819,1.78343152,-0.04980016,0.00800189,-0.00826423,0.99869295,0.116189
25,0.416363467,-0.00072961,-0.00262538,1.78371814,-0.04985448,0.00761659,-0.00817627,0.99869398,0.098811
26,0.433093428,-0.00073106,-0.00262821,1.78384667,-0.04920483,0.00664207,-0.00815512,0.99873333,0.119125
27,0.4504063,-0.00072985,-0.00263242,1.78345432,-0.05031921,0.00776405,-0.00812781,0.99866993,0.081243
28,0.467209293,-0.00073118,-0.00263285,1.78351385,-0.05020862,0.00869739,-0.00811196,0.99866794,0.12076
29,0.483099544,-0.00072774,-0.00263403,1.78343637,-0.05095158,0.00788716,-0.00814565,0.99863676,0.096631
30,0.500322982,-0.00072886,-0.0026366,1.78345297,-0.04995619,0.00694573,-0.00812311,0.99869422,0.146422
31,0.51627291,-0.00072877,-0.00264377,1.78366324,-0.05049468,0.00653916,-0.00805103,0.99867047,0.121977
32,0.533077186,-0.00072961,-0.00265589,1.78350575,-0.05103555,0.00732786,-0.00812093,0.99863693,0.106593
33,0.54971903,-0.00072936,-0.00266112,1.78347722,-0.05017349,0.00744084,-0.00805285,0.99868033,0.118742
34,0.566646092,-0.00073246,-0.00266722,1.78321327,-0.05098705,0.00846983,-0.00794102,0.99863183,0.102716
35,0.58318741,-0.00073231,-0.00266903,1.78339001,-0.0497406,0.0058289,-0.0079894,0.99871321,0.097035
36,0.599958026,-0.0007322,-0.00267879,1.78346506,-0.05117953,0.00764882,-0.00798655,0.99862824,0.062444
37,0.616478084,-0.00073119,-0.00268646,1.78349533,-0.05123924,0.00632679,-0.0079793,0.99863449,0.086007
38,0.633359252,-0.00073217,-0.00269397,1.78343351,-0.05206267,0.00524754,-0.00799469,0.99859803,0.100166
39,0.649811895,-0.00073151,-0.00269842,1.78360456,-0.04994011,0.00475631,-0.00805223,0.99870843,0.125075
40,0.6663612,-0.00073231,-0.00270695,1.78354049,-0.05153796,0.00516049,-0.00797422,0.99862587,0.067174
41,0.683183099,-0.0007317,-0.00270642,1.78343265,-0.05042982,0.00286302,-0.0079705,0.9986917,0.120891
42,0.699984418,-0.00073267,-0.0027053,1.78347752,-0.05083642,0.00571394,-0.0080593,0.99865813,0.109225
43,0.717279627,-0.0007324,-0.00270575,1.78346921,-0.05061224,0.00607901,-0.00804925,0.99866744,0.110154
44,0.73309611,-0.00073015,-0.00270849,1.78346403,-0.05070201,0.00569721,-0.00812611,0.99866452,0.074985
45,0.750530173,-0.00073064,-0.00271181,1.78374883,-0.0501202,0.00634634,-0.00799403,0.99869104,0.082695
46,0.766627375,-0.00073164,-0.00271048,1.78352853,-0.05091131,0.00606339,-0.00797963,0.99865289,0.084684
47,0.783523681,-0.00073339,-0.00270629,1.78344965,-0.050484,0.00532031,-0.00795994,0.99867898,0.076812
48,0.799979977,-0.00073325,-0.00270286,1.78337142,-0.05069382,0.00637478,-0.00787783,0.99866283,0.078901
49,0.816638511,-0.0007337,-0.00269761,1.7833775,-0.05089233,0.00665121,-0.00785649,0.99865109,0.072086
50,0.833464848,-0.00073295,-0.00269139,1.78363775,-0.04990415,0.00600096,-0.00791255,0.99870464,0.088709
51,0.850321539,-0.00073258,-0.00268654,1.78334819,-0.0511439,0.00588764,-0.00797834,0.99864207,0.055182
52,0.866890299,-0.00073167,-0.00268505,1.78344356,-0.05148794,0.00514832,-0.00811089,0.99862741,0.083663
53,0.883740839,-0.0007309,-0.00268394,1.78328195,-0.051295,0.00672973,-0.00801037,0.99862874,0.089066
54,0.900152506,-0.00073186,-0.00268046,1.7834363,-0.04998577,0.00608218,-0.00806657,0.99869883,0.107134
55,0.916900748,-0.00073186,-0.0026746,1.78358251,-0.04987482,0.00545957,-0.00801328,0.99870841,0.098733
56,0.933537968,-0.00073163,-0.00266678,1.78347047,-0.04984132,0.00795587,-0.00801572,0.99869329,0.062437
57,0.950153291,-0.00073119,-0.00266315,1.78352062,-0.04995066,0.0090006,-0.00793641,0.9986796,0.077687
58,0.967002061,-0.00073006,-0.00266075,1.78315191,-0.05079576,0.00795443,-0.00811749,0.99864439,0.097373
59,0.983622928,-0.00073091,-0.00265558,1.783583,-0.04979008,0.00753062,-0.00804941,0.99869888,0.084863
60,1.00110335,-0.00072931,-0.00264873,1.78344466,-0.04951969,0.00820316,-0.00808277,0.99870675,0.114074
61,1.017039693,-0.00073018,-0.00264515,1.78344637,-0.05060595,0.00841027,-0.00805646,0.99865079,0.0805
62,1.033967236,-0.0007283,-0.0026443,1.78349082,-0.05033634,0.00604312,-0.00818888,0.99868047,0.112726
63,1.050383848,-0.00072846,-0.00263861,1.78359793,-0.04910979,0.00736424,-0.00814095,0.99873306,0.093261
64,1.067060279,-0.00072885,-0.00263467,1.78360544,-0.05003424,0.00727475,-0.00811494,0.99868804,0.109625
65,1.08513356,-0.00072783,-0.00262682,1.78347261,-0.04894809,0.00832389,-0.00803886,0.99873429,0.102216
66,1.10049529,-0.00072746,-0.00262652,1.78360956,-0.04983852,0.00746098,-0.00800752,0.99869732,0.131143
67,1.117299425,-0.00072775,-0.00262569,1.783624,-0.04979664,0.00775023,-0.00807025,0.9986967,0.126696
68,1.139705528,-0.00073007,-0.00262393,1.78360027,-0.04972666,0.00803228,-0.00801109,0.99869843,0.091249
69,1.151993698,-0.00072906,-0.00262202,1.783566,-0.05041102,0.0065695,-0.00802549,0.9986747,0.115374
70,1.167249082,-0.00073139,-0.00262398,1.78343825,-0.05082882,0.00831029,-0.00814916,0.99863956,0.124868
71,1.18426836,-0.00073001,-0.00262714,1.78364008,-0.05008134,0.00638663,-0.00804664,0.99869231,0.143593
72,1.20047507,-0.00072945,-0.00262807,1.78363334,-0.04937485,0.00617165,-0.00808513,0.99872852,0.139738
73,1.21770181,-0.0007286,-0.00263118,1.78335297,-0.05080414,0.00824691,-0.00807981,0.9986419,0.10686
74,1.233957196,-0.00072852,-0.0026366,1.78339272,-0.05121134,0.00763592,-0.00807358,0.99862601,0.102673
75,1.250581655,-0.00072862,-0.0026457,1.78346007,-0.04991398,0.00721642,-0.00805825,0.99869494,0.103682
76,1.267589318,-0.00072713,-0.00265727,1.78349353,-0.05044808,0.00754411,-0.00815838,0.99866487,0.123168
77,1.284102595,-0.00072957,-0.00266152,1.78373299,-0.04988685,0.0078618,-0.00810225,0.99869107,0.082538
78,1.300509566,-0.00072995,-0.00266294,1.78360344,-0.05008175,0.00594786,-0.00812391,0.99869437,0.077389
79,1.317931162,-0.0007295,-0.00266661,1.78343595,-0.0510544,0.00665714,-0.00799801,0.99864166,0.11661
80,1.334271795,-0.00073043,-0.00267357,1.78341802,-0.05106827,0.00698281,-0.00805778,0.99863824,0.137842
81,1.351961802,-0.00073113,-0.00268365,1.78340997,-0.05141527,0.00629832,-0.0080456,0.99862509,0.134009
82,1.373613939,-0.00073064,-0.00268717,1.78346699,-0.0515955,0.00565481,-0.00798515,0.99862013,0.089769
83,1.385506872,-0.0007328,-0.00269252,1.78345341,-0.05191295,0.00634555,-0.00796277,0.99859971,0.06435
84,1.400550043,-0.00073145,-0.00269925,1.78353636,-0.05073817,0.00482767,-0.00799973,0.99866828,0.114554
85,1.417477915,-0.00072992,-0.00270338,1.78367658,-0.05129152,0.00511165,-0.00796835,0.99863885,0.089134
86,1.433908091,-0.00073084,-0.00270337,1.78362237,-0.05081281,0.00388354,-0.0079974,0.99866862,0.096166
87,1.45038492,-0.00072995,-0.00270295,1.78349021,-0.05104608,0.00491101,-0.00797139,0.99865241,0.12256
88,1.467537213,-0.00072957,-0.00270228,1.78362084,-0.05110056,0.00556259,-0.00802812,0.99864575,0.08836
89,1.484659073,-0.00073155,-0.00270539,1.78353142,-0.05034193,0.00749158,-0.00795607,0.99867225,0.075423
90,1.501278129,-0.00072995,-0.00271356,1.7832849,-0.05184266,0.00605618,-0.0079768,0.99860504,0.074265
91,1.517678343,-0.00073046,-0.00271387,1.78329063,-0.05110073,0.00466994,-0.00783312,0.99865187,0.100937
92,1.534318534,-0.00073147,-0.00271211,1.7834726,-0.05098491,0.004297,-0.00790371,0.9986589,0.085513
93,1.550980046,-0.00073206,-0.00270546,1.78353195,-0.05035852,0.00526687,-0.00795689,0.99868562,0.070199
94,1.567788283,-0.00073114,-0.00270352,1.78344405,-0.05029393,0.00448608,-0.0080521,0.99869192,0.099971
95,1.584548675,-0.00072948,-0.00270468,1.7835033,-0.05042596,0.00520162,-0.00809715,0.99868143,0.090769
96,1.601051567,-0.00073104,-0.0027003,1.78348491,-0.05012763,0.00532824,-0.00797393,0.99869677,0.104058
97,1.61777228,-0.00073098,-0.00269544,1.78351549,-0.05031305,0.00603101,-0.00799562,0.99868328,0.090114
98,1.634384002,-0.00072995,-0.00268755,1.78338781,-0.05028901,0.00722187,-0.00804937,0.99867616,0.085817
99,1.65093741,-0.00073076,-0.00267963,1.78337924,-0.0499012,0.00538582,-0.00798779,0.99870769,0.074824
100,1.667515729,-0.00073082,-0.00267051,1.78343343,-0.04912331,0.00707843,-0.00798653,0.99873571,0.080149
101,1.684468954,-0.00073037,-0.00266328,1.78366804,-0.04869659,0.00658479,-0.00805237,0.99875945,0.08426
102,1.700956878,-0.00072963,-0.00265278,1.78345503,-0.04950252,0.00839343,-0.00802313,0.9987065,0.091345
103,1.717543278,-0.00072916,-0.00264351,1.78341213,-0.04929613,0.00534313,-0.00806231,0.99873737,0.079963
104,1.734269406,-0.00073068,-0.0026327,1.78357003,-0.04809144,0.00759062,-0.00810121,0.99878124,0.100374
105,1.75145304,-0.00073034,-0.0026215,1.78365118,-0.04847159,0.00914338,-0.00815435,0.99874942,0.0722
106,1.767708077,-0.00073,-0.00261344,1.78360615,-0.04943057,0.00818488,-0.00813367,0.9987109,0.129427
107,1.78453241,-0.00073021,-0.00260329,1.78342147,-0.05003958,0.00935463,-0.00814462,0.99867021,0.092503
108,1.800927445,-0.00073036,-0.00259851,1.78368213,-0.04909905,0.00965213,-0.00812247,0.99871425,0.132945
109,1.818754859,-0.00072922,-0.00259731,1.78332797,-0.05034775,0.00973445,-0.00810928,0.99865138,0.130956
110,1.834560586,-0.00072871,-0.00259634,1.78340163,-0.05046387,0.01043814,-0.0081162,0.99863836,0.109104
111,1.851193712,-0.00072879,-0.00259412,1.78366164,-0.05069395,0.00878186,-0.00814493,0.99864241,0.118431
112,1.868456629,-0.00073004,-0.00259099,1.78347886,-0.04988795,0.00873345,-0.00823709,0.99868267,0.115356
113,1.884765573,-0.0007325,-0.00259291,1.78339412,-0.05057851,0.01030496,-0.00809292,0.99863413,0.073439
114,1.901151661,-0.00073223,-0.00259676,1.78345885,-0.05025536,0.009155,-0.00815772,0.99866112,0.101143
115,1.917906373,-0.00073103,-0.00259994,1.78369846,-0.04984247,0.00835573,-0.00810109,0.99868928,0.153009
116,1.93468884,-0.00072987,-0.00260355,1.78310268,-0.05105323,0.00933472,-0.00818398,0.99861877,0.08165
117,1.951507608,-0.00072941,-0.00260522,1.78331538,-0.05017485,0.00952197,-0.00815861,0.99866173,0.114382
118,1.968041778,-0.00072935,-0.00261091,1.78343509,-0.05137411,0.0084412,-0.00814633,0.99861058,0.129189
119,1.985500028,-0.00072804,-0.00261447,1.78348681,-0.05105479,0.00862681,-0.00821619,0.99862479,0.092595
120,2.003233945,-0.00072757,-0.00261917,1.78339576,-0.05033048,0.00740728,-0.00812091,0.99867213,0.157067
121,2.018103049,-0.00072949,-0.00262538,1.78358567,-0.04979419,0.00880129,-0.0080576,0.99868822,0.12365
122,2.034503177,-0.0007301,-0.00263466,1.78323175,-0.05110554,0.00958945,-0.0080578,0.99861471,0.088082
123,2.052111703,-0.00073238,-0.00264235,1.78373594,-0.04945972,0.00769179,-0.0080669,0.99871392,0.085615
124,2.068385123,-0.00072956,-0.00264642,1.78358372,-0.04951717,0.0059964,-0.00800741,0.99872317,0.130104
125,2.086279303,-0.00072934,-0.00265106,1.78392435,-0.04913593,0.00651465,-0.00800651,0.99873876,0.113789
126,2.100891505,-0.00073142,-0.00266036,1.78373601,-0.05018446,0.00637997,-0.00801574,0.99868742,0.101313
127,2.117848562,-0.00073375,-0.0026756,1.7834507,-0.05114864,0.00622351,-0.00805157,0.9986392,0.083668
128,2.134485864,-0.00073364,-0.0026934,1.78380002,-0.05056976,0.00588107,-0.00793526,0.99867169,0.09879
129,2.151329862,-0.00073266,-0.00270543,1.78342499,-0.05152848,0.00687393,-0.00800029,0.99861582,0.064682
130,2.168188298,-0.00073116,-0.00271292,1.78381725,-0.05027412,0.00611271,-0.00802991,0.99868447,0.076349
131,2.184480206,-0.00073115,-0.00271926,1.78345912,-0.05140523,0.00575513,-0.00796051,0.99862957,0.075439
132,2.2013628,-0.00073254,-0.00272759,1.7835096,-0.05136198,0.00543442,-0.00801415,0.99863316,0.081789
133,2.217976581,-0.00072998,-0.0027362,1.78360771,-0.05049022,0.004788,-0.00799737,0.99868106,0.065963
134,2.235088488,-0.00073054,-0.00274511,1.78338915,-0.05119663,0.00801344,-0.00802802,0.99862417,0.056065
