frame_idx,tag_id,cx,cy,c0x,c0y,c1x,c1y,c2x,c2y,c3x,c3y,decision_margin,hamming,area_px2,quality_score,corner_sharpness
0,0,947.6594,549.656785,802.134949,693.545593,1091.120117,695.387512,1093.136353,405.814941,804.621765,404.355835,36.623,0,83562.4921,10586.6757,39.5992
1,0,947.517634,552.63085,801.825439,695.483276,1090.805298,698.242676,1093.226929,409.761658,804.774231,407.572113,36.6997,0,83213.5472,10586.6738,42.095
2,0,947.664677,550.506755,801.889771,693.063538,1090.882813,695.241211,1093.214355,408.170227,804.707581,406.036102,36.5713,0,82890.9837,10529.1678,39.5785
3,0,947.877175,543.808487,802.639404,686.252258,1091.462402,687.360779,1092.961792,401.514923,804.490784,400.454987,37.0889,0,82503.3542,10653.192,40.1364
4,0,948.299868,532.792669,803.745483,675.474243,1092.758545,675.270935,1092.561035,390.400513,804.07312,390.543152,36.1875,0,82265.2214,10379.2678,42.062
5,0,948.573132,518.832065,805.041321,662.179626,1094.048218,660.08136,1091.915771,375.673431,803.481995,377.955566,35.754,0,82091.8525,10244.1202,40.0124
6,0,948.928101,503.31272,806.459351,647.713074,1095.472046,643.335632,1091.103027,359.210175,802.679993,363.572479,33.7283,0,82052.0842,9661.3821,38.4463
7,0,949.115041,487.541274,807.787476,633.117126,1096.753296,626.438354,1090.095703,342.322754,801.830688,348.977142,33.5501,0,82045.7087,9609.9639,37.0785
8,0,949.204809,473.042041,808.905396,619.884705,1097.881226,611.067383,1089.115234,326.606506,800.820129,335.287537,33.7227,0,82198.8847,9668.4154,38.0289
9,0,949.084538,461.124492,809.733582,609.191101,1098.644897,598.715454,1088.161255,313.349274,799.911011,323.889404,34.7867,0,82448.5781,9988.6045,37.9504
10,0,949.017782,452.956165,810.264893,602.143555,1099.165527,590.408325,1087.520508,304.03775,799.327637,315.922913,34.1877,0,82743.0186,9834.1214,41.0124
11,0,948.844762,449.274517,810.396118,599.205139,1099.29834,587.139221,1087.174194,299.472992,799.04895,312.012543,34.1145,0,83071.7134,9832.5371,40.5826
12,0,948.879813,450.599661,810.399963,600.991943,1099.183105,589.13031,1087.325195,300.244812,799.104065,312.555237,34.3802,0,83419.2633,9929.8245,43.7355
13,0,948.927466,456.556809,809.908936,607.082214,1098.713623,596.122498,1087.857666,306.127045,799.580322,317.400177,34.0804,0,83748.1142,9862.6178,38.1694
14,0,948.848098,466.556156,809.001099,616.531616,1097.947632,607.466553,1088.79126,316.47757,800.483276,326.340118,33.2825,0,83955.897,9643.6523,39.2025
15,0,948.739949,479.567303,807.916077,628.817261,1096.811523,621.908142,1089.810181,330.056244,801.406799,337.93631,33.6033,0,84152.7005,9748.0098,38.6901
16,0,948.498953,494.100833,806.523071,642.302429,1095.483643,637.857117,1090.709106,345.654694,802.32959,351.141968,34.971,0,84221.9636,10148.9411,37.6777
17,0,948.221972,508.66306,805.029297,655.483704,1093.989746,653.371765,1091.748779,361.499817,803.206665,364.701355,33.8778,0,84126.4854,9826.1089,38.781
18,0,947.843363,521.750791,803.66095,667.356506,1092.46936,667.326477,1092.36438,375.803131,803.802002,376.76358,35.4715,0,84024.2237,10282.0996,44.4215
19,0,947.477361,531.808179,802.413208,676.150269,1091.315918,677.628052,1092.76123,387.247467,804.251465,386.609406,35.7824,0,83715.2065,10353.1294,43.405
20,0,947.229661,537.964585,801.691345,681.241272,1090.622192,683.841492,1092.979858,394.479309,804.469604,392.73111,36.4398,0,83427.3941,10525.1992,41.3347
21,0,947.398449,539.377103,801.534973,682.279663,1090.550537,684.637756,1092.97998,396.750763,804.490662,394.364349,36.665,0,83138.5483,10571.8966,40.4091
22,0,947.597842,536.294294,801.856323,678.928894,1090.870117,680.638489,1092.864014,394.124908,804.461609,392.087158,36.9009,0,82770.4706,10616.3364,42.1281
23,0,947.832818,528.888341,802.795105,671.542419,1091.789307,672.220764,1092.564453,386.535309,804.198547,385.87674,36.1347,0,82469.5663,10376.9879,42.6074
24,0,948.15809,518.055425,803.968262,661.188599,1093.145752,660.326721,1092.077515,375.190674,803.595093,376.200836,35.4399,0,82335.0921,10169.1575,41.7893
25,0,948.706442,505.167472,805.571045,649.338379,1094.536621,645.977478,1091.516235,361.324524,803.05896,364.533875,35.381,0,82213.5247,10144.7591,39.1653
26,0,948.935486,491.294616,806.945923,636.524109,1095.939453,630.936951,1090.585327,346.412598,802.182556,351.890747,34.0841,0,82185.3781,9771.2272,38.2934
27,0,949.148841,478.002177,808.214478,624.441101,1097.230713,616.765625,1089.648071,332.015381,801.257202,339.416992,32.4846,0,82302.7447,9319.3298,38.5041
28,0,949.10369,466.62436,809.183594,614.378235,1098.243286,604.631287,1088.669189,319.244934,800.251343,328.88324,34.5248,0,82507.4764,9916.9431,42.0207
29,0,949.141652,458.277483,809.999512,607.246582,1098.965454,595.997864,1087.803467,309.822632,799.700073,320.908447,33.7213,0,82714.8099,9698.3074,46.8099
30,0,949.089587,454.115004,810.406067,603.936707,1099.364502,591.986267,1087.455078,304.636871,799.239014,316.633057,34.5017,0,83056.9219,9943.2512,41.2066
31,0,949.033262,454.525804,810.613159,604.895264,1099.41626,592.84906,1087.337402,304.282318,799.142029,316.654877,34.0193,0,83347.9737,9821.3886,40.8843
32,0,948.983278,459.544178,810.310059,610.100769,1099.15918,598.799805,1087.695801,308.944916,799.436523,320.871948,33.3959,0,83678.2286,9660.4952,41.0455
33,0,949.019687,468.850729,809.672119,619.303528,1098.55188,609.240906,1088.436401,318.323273,800.242798,329.169678,33.8195,0,83929.4992,9797.7081,37.2603
34,0,948.962905,481.572757,808.713562,631.345093,1097.558594,623.308838,1089.400635,331.599243,801.036377,340.474945,33.3259,0,84134.5608,9666.4966,37.9091
