frame_idx,tag_id,cx,cy,c0x,c0y,c1x,c1y,c2x,c2y,c3x,c3y,decision_margin,hamming
0,0,948.788034,501.776411,806.677795,648.227417,1095.520508,643.521729,1090.929688,355.29303,802.466125,360.427704,34.7011,0
1,0,948.821519,501.790113,806.656677,648.301147,1095.629761,643.610291,1090.903442,355.364532,802.516968,360.456512,34.4773,0
2,0,948.779804,501.857699,806.633667,648.333923,1095.673828,643.740356,1090.899292,355.408936,802.546753,360.613464,33.3064,0
3,0,948.805797,501.851628,806.651367,648.358582,1095.657593,643.684814,1090.887451,355.419678,802.536743,360.581268,32.9335,0
4,0,948.828817,501.783197,806.666077,648.27533,1095.661255,643.647217,1090.892334,355.393311,802.553955,360.457886,33.9644,0
5,0,948.797654,501.726585,806.699829,648.156372,1095.635254,643.553467,1090.895996,355.296265,802.50238,360.423523,33.9887,0
6,0,948.849957,501.699567,806.719238,648.15863,1095.702759,643.486694,1090.953247,355.268768,802.46875,360.367767,35.2777,0
7,0,948.828075,501.723657,806.670654,648.281494,1095.722046,643.599976,1090.847778,355.3078,802.539673,360.43222,33.5144,0
8,0,948.801041,501.851445,806.675964,648.301147,1095.678467,643.718079,1090.882324,355.446869,802.540161,360.580322,33.7711,0
9,0,948.826902,501.943829,806.657593,648.474304,1095.653442,643.764832,1090.909302,355.50293,802.523926,360.62854,34.2805,0
10,0,948.810464,501.931286,806.653564,648.393188,1095.603394,643.712585,1090.953613,355.483551,802.492371,360.608612,34.0132,0
11,0,948.823644,501.780586,806.659851,648.261414,1095.610107,643.537903,1090.897827,355.39209,802.502258,360.472412,34.2051,0
12,0,948.780715,501.652839,806.657532,648.087646,1095.664673,643.543152,1090.868042,355.254974,802.541748,360.38559,33.1389,0
13,0,948.836782,501.723537,806.707703,648.161255,1095.630737,643.508789,1090.970947,355.280579,802.458191,360.339478,33.4339,0
14,0,948.866614,501.775723,806.703369,648.313904,1095.690674,643.578125,1090.909058,355.362061,802.547913,360.461395,33.677,0
15,0,948.840637,501.922457,806.686707,648.455017,1095.657593,643.759583,1090.888672,355.499054,802.504272,360.549622,34.0356,0
16,0,948.790512,501.972472,806.651184,648.502563,1095.569946,643.797607,1090.858643,355.515778,802.499207,360.618988,33.2064,0
17,0,948.808068,501.876362,806.658264,648.34314,1095.608521,643.73291,1090.909424,355.459503,802.503906,360.49939,33.0766,0
18,0,948.851204,501.753191,806.704895,648.236877,1095.593506,643.515747,1090.959106,355.309082,802.54834,360.415161,33.8303,0
19,0,948.841989,501.649823,806.684387,648.127197,1095.636475,643.471252,1090.917603,355.256927,802.553955,360.317688,34.2236,0
20,0,948.875298,501.712471,806.75592,648.162292,1095.605835,643.477722,1090.967651,355.290497,802.557739,360.346222,34.1374,0
21,0,948.869351,501.815787,806.734192,648.275513,1095.668335,643.599854,1090.973633,355.387878,802.521179,360.467133,32.925,0
22,0,948.839366,501.925355,806.72699,648.418152,1095.671509,643.697876,1090.883179,355.503235,802.523865,360.651672,34.418,0
23,0,948.808675,501.944207,806.677185,648.46051,1095.628906,643.702576,1090.874756,355.495331,802.456055,360.637329,34.0237,0
24,0,948.792409,501.787877,806.671875,648.249512,1095.641357,643.599548,1090.864624,355.376038,802.519104,360.532104,34.7441,0
25,0,948.787635,501.658204,806.656616,648.100098,1095.602783,643.478455,1090.881958,355.25412,802.510315,360.357483,33.4309,0
26,0,948.836627,501.633031,806.700317,648.072021,1095.623535,643.402405,1090.975464,355.191437,802.46582,360.265533,33.9925,0
27,0,948.887277,501.736045,806.746338,648.197021,1095.636719,643.465698,1090.995117,355.309174,802.44104,360.299225,34.4111,0
28,0,948.892764,501.870503,806.692505,648.467834,1095.683594,643.700195,1090.946411,355.424316,802.541748,360.465759,34.3035,0
29,0,948.861065,501.971026,806.664978,648.514465,1095.602661,643.661804,1090.948242,355.539825,802.499268,360.646973,32.7479,0
30,0,948.791542,501.861116,806.639099,648.307617,1095.613647,643.611145,1090.874878,355.485809,802.459351,360.584076,33.7713,0
31,0,948.838315,501.648493,806.650452,648.139038,1095.601074,643.385254,1090.901611,355.286285,802.508484,360.329834,34.087,0
32,0,948.840733,501.536618,806.685852,648.023071,1095.570801,643.283264,1090.913574,355.134705,802.509155,360.174927,34.915,0
33,0,948.852095,501.532491,806.649414,648.057861,1095.655396,643.375061,1090.905396,355.161041,802.557617,360.181549,35.3531,0
34,0,948.881771,501.780744,806.687927,648.292847,1095.677124,643.627075,1090.932495,355.416107,802.545471,360.377991,34.4303,0
35,0,948.877303,502.041326,806.706604,648.59906,1095.679443,643.873779,1090.929565,355.605682,802.537109,360.655182,34.3993,0
36,0,948.831565,502.023576,806.664917,648.514954,1095.652222,643.793457,1090.936523,355.595764,802.535767,360.760498,33.6923,0
37,0,948.800048,501.825495,806.711609,648.215576,1095.611694,643.63739,1090.93042,355.392212,802.495361,360.503296,33.8087,0
38,0,948.860068,501.547378,806.696777,648.042664,1095.624023,643.286316,1090.93457,355.143585,802.479858,360.179047,34.1236,0
39,0,948.840539,501.514182,806.714905,647.968811,1095.618164,643.292725,1090.924072,355.102936,802.423889,360.08432,33.9583,0
40,0,948.815676,501.654503,806.653259,648.157166,1095.636963,643.513916,1090.895752,355.236694,802.447998,360.233368,33.1078,0
41,0,948.859927,501.936905,806.67627,648.513611,1095.66748,643.736206,1090.903564,355.504547,802.496826,360.566895,34.1479,0
42,0,948.810269,502.052445,806.712891,648.529968,1095.696655,643.875854,1090.886719,355.596497,802.478333,360.764374,34.2043,0
43,0,948.829299,502.000484,806.679932,648.484497,1095.636108,643.71167,1090.912231,355.58493,802.488281,360.738922,34.3731,0
44,0,948.781148,501.713899,806.701782,648.055603,1095.626709,643.52655,1090.941284,355.289001,802.458923,360.406647,33.8206,0
45,0,948.79454,501.5338,806.675171,648.043884,1095.544189,643.280457,1090.858643,355.080688,802.469299,360.197083,34.3618,0
46,0,948.778825,501.598083,806.677917,648.079407,1095.591797,643.406677,1090.823364,355.174866,802.439392,360.246887,33.4587,0
47,0,948.85192,501.904852,806.654358,648.513916,1095.601318,643.692627,1090.872192,355.478577,802.516785,360.517334,34.0153,0
48,0,948.898179,502.064367,806.686584,648.624023,1095.677856,643.797058,1090.961426,355.657593,802.534119,360.733002,34.1791,0
49,0,948.87061,502.103545,806.680298,648.621887,1095.581543,643.824219,1090.976929,355.671753,802.524536,360.735321,33.3728,0
50,0,948.816754,501.822098,806.683655,648.322021,1095.659058,643.634277,1090.842407,355.432922,802.558167,360.573639,33.4754,0
51,0,948.835224,501.554909,806.671387,648.032898,1095.635498,643.326111,1090.892212,355.187012,802.542114,360.273499,34.3285,0
52,0,948.825797,501.558605,806.692444,648.024231,1095.572021,643.311462,1090.935303,355.117554,802.509399,360.220947,34.3764,0
53,0,948.819972,501.706923,806.703247,648.19574,1095.608032,643.51947,1090.89856,355.257416,802.471497,360.319061,33.8344,0
54,0,948.82542,501.989797,806.658936,648.511108,1095.573242,643.782959,1090.953125,355.508453,802.547241,360.650421,33.2422,0
