frame_idx,tag_id,cx,cy,c0x,c0y,c1x,c1y,c2x,c2y,c3x,c3y,decision_margin,hamming
0,0,1048.542539,450.961147,906.470703,598.02417,1197.11499,592.850525,1190.526245,303.989349,899.930664,309.034119,34.2341,0
1,0,1048.503795,451.022411,906.497437,598.039612,1197.103271,593.001465,1190.539917,303.974396,899.930359,309.068237,35.1777,0
2,0,1048.482775,451.10307,906.463135,598.144775,1197.125122,593.093506,1190.508423,304.055145,899.939758,309.20752,34.6383,0
3,0,1048.517276,451.159858,906.450623,598.212097,1197.121948,593.132751,1190.534912,304.158356,899.923706,309.197571,33.939,0
4,0,1048.482288,451.091048,906.445679,598.118408,1197.161011,593.066162,1190.513794,304.06897,899.921814,309.228851,34.8401,0
5,0,1048.483324,450.997603,906.490784,598.088623,1197.144653,592.916992,1190.478394,303.903961,899.895203,309.148102,34.6859,0
6,0,1048.487854,450.914435,906.472717,598.024109,1197.186768,592.86499,1190.43103,303.879303,899.905518,309.075165,34.7242,0
7,0,1048.506643,450.930902,906.521301,598.009583,1197.147827,592.90625,1190.471558,303.873383,899.924133,309.011597,33.8636,0
8,0,1048.520198,451.073103,906.525024,598.141663,1197.119751,592.966309,1190.51416,304.005798,899.89032,309.15094,34.3565,0
9,0,1048.51086,451.143618,906.463623,598.219543,1197.104736,593.076233,1190.485596,304.142761,899.910461,309.204773,33.7912,0
10,0,1048.464616,451.188817,906.445801,598.210388,1197.088623,593.127441,1190.473389,304.177643,899.856384,309.265259,34.752,0
11,0,1048.468495,451.101157,906.471375,598.154785,1197.068237,593.025818,1190.496216,304.015839,899.9021,309.208344,33.526,0
12,0,1048.517313,450.976819,906.51825,598.032654,1197.137939,592.884644,1190.508179,303.929474,899.920471,309.091705,34.5435,0
13,0,1048.540944,450.916583,906.498718,597.992859,1197.163208,592.852783,1190.540527,303.88446,899.942322,309.00296,34.6025,0
14,0,1048.517574,450.978033,906.469849,598.062988,1197.179321,592.927612,1190.495728,303.965118,899.9198,309.089539,34.8867,0
15,0,1048.528584,451.141702,906.527161,598.176636,1197.114014,593.059448,1190.562622,304.072998,899.885559,309.168945,33.9854,0
16,0,1048.468856,451.163253,906.450989,598.221191,1197.137451,593.129639,1190.473755,304.118744,899.843567,309.23822,34.0122,0
17,0,1048.435991,451.130671,906.425049,598.177612,1197.08728,593.126648,1190.451904,304.078583,899.885925,309.231384,34.4019,0
18,0,1048.547395,451.0334,906.502441,598.105835,1197.173218,592.941345,1190.516479,304.03952,899.919434,309.123413,34.9681,0
