t_s,x_w,y_w,z_w,qx,qy,qz,qw
0.004372342,-4.7034e-05,0.002468326,1.738076569,-0.054475678,-0.06460333,-0.00249286,0.996419889
0.021039009,0.000142276,0.002461261,1.739570325,-0.052289159,-0.062865159,0.000660107,0.996651082
0.037705675,0.000260087,0.002440989,1.740843405,-0.048647849,-0.064378244,0.002456208,0.996736071
0.054372342,0.000299442,0.002395283,1.736603374,-0.061405587,-0.055714979,0.002565055,0.996553368
0.071039009,0.000216894,0.002321034,1.740306391,-0.016137328,-0.027772879,0.002348614,0.999481234
0.087705675,7.764e-05,0.00224637,1.740697635,0.049432998,0.046903895,0.000850333,0.997675138
0.104372342,-0.000121755,0.002162011,1.744696796,0.0118745,0.014268544,-0.0026976,0.999824048
0.121039009,-0.000380683,0.002045262,1.744584543,-0.039413784,-0.053197528,-0.005939251,0.997788205
0.137705675,-0.000657031,0.001959792,1.744508789,-0.041242624,-0.05097561,-0.009645002,0.997801336
0.154372342,-0.00092838,0.001885143,1.744306847,-0.042191118,-0.050869356,-0.01335455,0.997724348
0.171039009,-0.001168949,0.001817706,1.743921565,-0.043836853,-0.05234313,-0.017045122,0.997520923
0.187705675,-0.001345158,0.001760422,1.74322981,-0.045228679,-0.053079672,-0.019802955,0.997368918
0.204372342,-0.001444231,0.001711714,1.742027509,-0.047305388,-0.056686192,-0.021570614,0.997037404
0.221039009,-0.001458798,0.001672276,1.74097945,-0.049617737,-0.058457226,-0.022039853,0.996812459
0.237705675,-0.001385824,0.001640636,1.740062439,-0.052053039,-0.061120031,-0.021208279,0.996546553
0.254372342,-0.001234261,0.001613762,1.739176111,-0.054319959,-0.062294083,-0.019306821,0.996391507
0.271039009,-0.001006935,0.001589266,1.739013634,-0.054909798,-0.064273969,-0.016335754,0.996286562
0.287705675,-0.00074235,0.001558904,1.737889804,-0.057741436,-0.068227447,-0.012612812,0.995917597
0.304372342,-0.000470843,0.001544927,1.73884376,-0.020081465,-0.024246084,-0.008793434,0.999465626
0.321039009,-0.000215715,0.001547275,1.739002851,0.054821721,0.066822297,-0.004859743,0.996245824
0.337705675,3.215e-06,0.001526141,1.736981374,0.059781392,0.068630818,-0.000892355,0.995848984
0.354372342,0.000159597,0.001504877,1.738282635,0.029990787,0.021286541,0.001699479,0.999322044
0.371039009,0.000239966,0.00149241,1.742136266,-0.044751007,-0.067616704,0.002529562,0.996704033
0.387705675,0.000244052,0.001490455,1.742464332,-0.042794138,-0.064999289,0.002740433,0.996963512
0.404372342,0.000176516,0.001493692,1.743322735,-0.038999927,-0.066255277,0.002342051,0.997037491
0.421039009,-5.359e-06,0.001508999,1.740556623,-0.047474921,-0.063193488,-5.0497e-05,0.996871462
0.437705675,-0.000240199,0.001555527,1.7432038,-0.039283564,-0.055864125,-0.003475958,0.99765922
0.454372342,-0.000507189,0.001590114,1.741962599,-0.043062539,-0.056598999,-0.007464415,0.99743995
0.471039009,-0.000787151,0.001657043,1.742987572,-0.036401016,-0.052089569,-0.011579535,0.997911598
0.487705675,-0.001040927,0.001729366,1.742912902,-0.036769559,-0.053720326,-0.015212988,0.997762843
0.504372342,-0.001251304,0.001809558,1.741265577,-0.04196151,-0.057462615,-0.018375115,0.997296162
0.521039009,-0.001395482,0.001900984,1.7408396,-0.041841324,-0.059191045,-0.020881668,0.997150781
0.537705675,-0.001450022,0.001987208,1.739614581,-0.045112894,-0.061556997,-0.02186148,0.996843839
0.554372342,-0.001421204,0.002067129,1.738242795,-0.050058842,-0.065335843,-0.021557551,0.996373731
0.571039009,-0.001309707,0.002137294,1.738426449,-0.050838898,-0.066170879,-0.020433885,0.996302804
0.587705675,-0.00112765,0.00219708,1.738139505,-0.019059787,-0.025350156,-0.018178245,0.999331599
0.604372342,-0.000892103,0.002249307,1.736916416,0.019420231,0.025598221,-0.014693147,0.999375654
0.621039009,-0.000598539,0.002269821,1.737199543,-0.054552101,-0.06906844,-0.01059685,0.996062913
0.637705675,-0.000329084,0.002290735,1.739040519,-0.015814947,-0.023162898,-0.006939183,0.999582521
0.654372342,-8.8788e-05,0.002289935,1.73758079,0.012467473,0.016991223,-0.003017808,0.999773351
0.671039009,0.000119313,0.002247307,1.738393844,-0.02746176,-0.023781156,0.000697793,0.999339693
0.687705675,0.000240432,0.002213812,1.74180092,0.002364034,0.024247411,0.001673604,0.999701792
0.704372342,0.000279714,0.002142865,1.738182377,-0.058336732,-0.060512858,0.002002371,0.996459237
0.721039009,0.000220387,0.002085266,1.741067863,-0.01876072,-0.029926023,0.002294374,0.999373406
0.737705675,9.7984e-05,0.002002592,1.742858111,0.046847446,0.04820328,0.001017537,0.997737804
0.754372342,-9.4395e-05,0.001917067,1.744030852,0.012491949,0.019201509,-0.001621922,0.999736277
0.771039009,-0.000348663,0.001859015,1.743039536,-0.04580607,-0.05647466,-0.005189511,0.997339203
0.787705675,-0.000626528,0.001790119,1.745144556,-0.038509293,-0.048132336,-0.009119185,0.998056688
0.804372342,-0.000901068,0.001729684,1.744910645,-0.037701979,-0.050515919,-0.013143182,0.997924827
0.821039009,-0.00114084,0.00168856,1.743743553,-0.041842644,-0.052746932,-0.016636814,0.997592187
0.837705675,-0.001319756,0.001662706,1.742920172,-0.043481501,-0.054905896,-0.019318173,0.997357263
0.854372342,-0.001428628,0.001647269,1.74159827,-0.046244346,-0.058523679,-0.021204198,0.996988877
0.871039009,-0.001452105,0.00164097,1.740665391,-0.048679454,-0.059517619,-0.021813011,0.996800961
0.887705675,-0.001386306,0.001638169,1.739920388,-0.050793973,-0.061433319,-0.021145082,0.996593601
0.904372342,-0.001249231,0.001644533,1.738763731,-0.022570665,-0.025364378,-0.019337122,0.999236353
0.921039009,-0.001042387,0.001659672,1.739267703,0.051593558,0.063753315,-0.016647058,0.996492095
0.937705675,-0.000783032,0.00166035,1.739010848,0.018912833,0.024415216,-0.013343584,0.999433915
0.954372342,-0.000503314,0.001659044,1.738999564,-0.025153339,-0.03099583,-0.009306336,0.999159627
0.971039009,-0.000236938,0.001658196,1.738784812,0.049054817,0.065954756,-0.005738115,0.996599553
0.987705675,-4.186e-06,0.001640309,1.735705462,0.017521837,0.031216886,-0.001210411,0.999358307
1.004372342,0.000159659,0.001639081,1.738018064,-0.053608319,-0.061846818,0.001753396,0.996643389
1.021039009,0.000244529,0.001638328,1.741895673,-0.044314479,-0.06839034,0.002744976,0.996670183
1.037705675,0.000250363,0.001627703,1.741303161,-0.046253928,-0.065617149,0.002786654,0.996768378
1.054372342,0.000178905,0.001615573,1.743596574,-0.039769373,-0.062903526,0.001621388,0.997225609
1.071039009,9.992e-06,0.001594532,1.743517018,-0.042276712,-0.050359741,-0.000891761,0.997835548
1.087705675,-0.000212076,0.001598303,1.743988509,-0.037588237,-0.050322468,-0.003024977,0.998020853
1.104372342,-0.00047842,0.001633069,1.742785659,-0.037032969,-0.052767466,-0.00680521,0.99789671
