t_s,x_w_mm,y_w_mm,z_w_mm,qx,qy,qz,qw,x_w_mean_m,y_w_mean_m,z_w_mean_m
0.00186972,-0.044816,0.135756,-2.925515,0.058969013,0.067142613,-0.010814606,0.995940545,-0.000588467,0.001763898,1.740639868
0.018536387,0.295411,0.10476,-4.481412,0.062488752,0.070720606,-0.005724425,0.995520458,-0.000588467,0.001763898,1.740639868
0.035203053,0.580461,0.03718,-2.419795,0.059547084,0.070656462,-0.001217352,0.995721009,-0.000588467,0.001763898,1.740639868
0.05186972,0.811273,-0.001374,1.680395,0.03148383,0.051644626,0.002204119,0.998166691,-0.000588467,0.001763898,1.740639868
0.068536387,0.961543,-0.054844,-2.365283,-0.05728536,-0.057030466,0.004888021,0.996715617,-0.000588467,0.001763898,1.740639868
0.085203053,1.004143,-0.064358,0.370418,-0.048654087,-0.068812719,0.005100933,0.99642941,-0.000588467,0.001763898,1.740639868
0.10186972,0.947632,-0.057132,1.161393,-0.044663331,-0.054986077,0.005371583,0.99747324,-0.000588467,0.001763898,1.740639868
0.118536387,0.786794,-0.017637,2.347831,-0.03620148,-0.071651677,0.002621739,0.996769089,-0.000588467,0.001763898,1.740639868
0.135203053,0.567686,0.055667,1.955392,-0.032617331,-0.06814215,0.000400278,0.997142215,-0.000588467,0.001763898,1.740639868
0.15186972,0.268449,0.142102,-0.238149,-0.043878079,-0.062759816,-0.004222114,0.997054709,-0.000588467,0.001763898,1.740639868
0.168536387,-0.038829,0.271187,1.755166,-0.028755678,-0.057682459,-0.009549661,0.997875067,-0.000588467,0.001763898,1.740639868
0.185203053,-0.359785,0.413541,1.239987,-0.033260643,-0.057207279,-0.013885788,0.997711502,-0.000588467,0.001763898,1.740639868
0.20186972,-0.633562,0.553792,0.655991,-0.035121808,-0.057326263,-0.017858744,0.997577678,-0.000588467,0.001763898,1.740639868
0.218536387,-0.834459,0.676251,0.520896,-0.038318289,-0.059661665,-0.021252712,0.997256495,-0.000588467,0.001763898,1.740639868
