frame_idx,timestamp_s,x_w,y_w,z_w,qx,qy,qz,qw,reproj_err
0,0.0,-0.00025769,0.00246548,1.73946001,0.04147332,0.06596266,-0.0057304,0.99694336,0.356164
1,0.015194131,-0.00024402,0.00253341,1.73784972,-0.04490291,-0.07025587,-0.00508305,0.99650489,0.329439
2,0.031486358,-0.00027074,0.00266415,1.73806407,-0.05050495,-0.06900518,-0.00482412,0.99632538,0.263622
3,0.047940873,-0.00034178,0.00282164,1.73890416,-0.0434494,-0.06186191,-0.0056752,0.99712238,0.249013
4,0.064682078,-0.00041057,0.00296097,1.7380078,-0.04923315,-0.06644096,-0.00633594,0.99655484,0.570713
5,0.081425417,-0.00050243,0.0030795,1.7393959,0.04421013,0.06078259,-0.00861254,0.99713428,0.16162
6,0.097985356,-0.00057555,0.00317567,1.74067636,-0.04382215,-0.06329535,-0.0096982,0.99698509,0.174016
7,0.114847118,-0.00064961,0.00326252,1.74150167,-0.04044037,-0.05477923,-0.01084034,0.99762032,0.100848
8,0.131493392,-0.00071875,0.00332215,1.73930918,-0.04872442,-0.06241064,-0.01182762,0.99679032,0.424108
9,0.147991228,-0.00076493,0.00336951,1.74056317,-0.04776253,-0.06053899,-0.01240248,0.99694531,0.248521
10,0.164883346,-0.00078166,0.00336577,1.74086608,-0.05035343,-0.05934437,-0.01281363,0.99688444,0.128715
11,0.181665031,-0.00079026,0.00329283,1.74121061,-0.05284954,-0.05848731,-0.01295952,0.996804,0.053263
12,0.198166001,-0.00077171,0.0031722,1.74284618,-0.05369409,-0.05326531,-0.012917,0.99705211,0.213222
13,0.214737709,-0.00072473,0.00298093,1.74183455,-0.05818307,-0.05634437,-0.0117566,0.99664529,0.397705
14,0.231504855,-0.00067302,0.00276582,1.74384214,0.05402963,0.04876482,-0.01120855,0.99728489,0.078678
15,0.248059813,-0.00058946,0.00250128,1.74442689,-0.05767199,-0.05309085,-0.00974432,0.99687529,0.178036
16,0.264825264,-0.00053461,0.00224154,1.74129059,0.06039747,0.05696365,-0.00888303,0.99650809,0.108363
17,0.281570814,-0.00046254,0.0019417,1.74292866,-0.05936149,-0.05304445,-0.00761425,0.99679713,0.407556
18,0.299377608,-0.00042396,0.00163619,1.74506623,-0.05698392,-0.0488392,-0.00695991,0.99715552,0.611157
19,0.314719074,-0.00039924,0.00132092,1.74535425,-0.05785434,-0.04553259,-0.00656448,0.99726454,0.499019
20,0.331766464,-0.00039965,0.00099562,1.7449261,-0.05795477,-0.04699311,-0.00637938,0.99719216,0.483288
21,0.348181461,-0.00041463,0.00066656,1.74397704,-0.05597791,-0.05208936,-0.00633794,0.99705216,0.446654
22,0.364954804,-0.00044865,0.00036874,1.74326852,-0.0569796,-0.05535673,-0.00656986,0.99681783,0.392956
23,0.381741173,-0.00052435,0.00012987,1.74447462,0.04977668,0.04845377,-0.00777852,0.99755401,0.208006
24,0.398041908,-0.00060781,-7.866e-05,1.74455048,-0.05095644,-0.0525728,-0.00853335,0.99727966,0.33993
25,0.414966466,-0.00068974,-0.00025491,1.74445771,-0.04668285,-0.04541495,-0.01028604,0.99782383,0.028962
26,0.431692636,-0.00077355,-0.00040393,1.74381997,-0.04810904,-0.0559981,-0.01110646,0.9972093,0.167929
27,0.448230269,-0.00084046,-0.00053328,1.74341161,-0.04786551,-0.05205351,-0.01191261,0.99742539,0.161371
28,0.464956715,-0.00089763,-0.00064275,1.74187013,-0.05111928,-0.05624609,-0.01285563,0.99702454,0.221626
29,0.481617971,-0.00091032,-0.0007366,1.74148278,-0.0493876,-0.05809366,-0.01301531,0.99700381,0.299514
30,0.498503904,-0.00091334,-0.00078954,1.74121389,-0.04763069,-0.0594332,-0.0132128,0.99700774,0.343856
31,0.515058536,-0.00087542,-0.0008078,1.73940171,-0.04928973,-0.06317864,-0.01284123,0.9967016,0.062006
32,0.531630864,-0.00082696,-0.000791,1.73873389,-0.05048666,-0.06414018,-0.01189257,0.99659204,0.137057
33,0.548949416,-0.00075143,-0.00074345,1.73859178,-0.04933802,-0.06657934,-0.01126125,0.99649693,0.347288
34,0.564699955,-0.00066743,-0.00065423,1.73802312,-0.04970463,-0.06248517,-0.00965943,0.99676063,0.110334
35,0.581867927,-0.00057692,-0.00053004,1.73889752,-0.04431945,-0.06604661,-0.00897732,0.99679137,0.186327
36,0.598213772,-0.00048786,-0.00037405,1.73475339,-0.05309647,-0.07101673,-0.00718769,0.996035,0.303985
37,0.614997469,-0.00042895,-0.00012335,1.73668307,0.04397728,0.0691296,-0.00639445,0.99661738,0.696484
38,0.631558984,-0.00038716,0.00019904,1.73709741,0.03611387,0.06357715,-0.00562942,0.9973074,0.274483
39,0.648335548,-0.00034376,0.00059628,1.73307741,0.04109925,0.07374422,-0.00489315,0.99641793,0.13338
40,0.664834563,-0.00032212,0.00103843,1.73353919,-0.04147363,-0.07424968,-0.0048973,0.99636486,0.098547
41,0.681862976,-0.00033753,0.00153334,1.73386937,0.03813642,0.07389741,-0.00532745,0.99652215,0.054537
