t_s,x_w,y_w,z_w,qx,qy,qz,qw
0.011890628,-0.00073245,-0.00296565,1.77576071,-0.00905708,0.04722575,-0.0085092,0.998806934
0.028557295,-0.000749153,-0.002185396,1.776696017,-0.005312353,0.044925772,-0.005476929,0.998961189
0.045223961,-0.00076555,-0.001482868,1.777900846,-0.014262245,0.040411507,-0.003007,0.999076802
0.061890628,-0.000777799,-0.000946064,1.780415454,-0.009034491,0.031325164,-0.00094878,0.999467964
0.078557295,-0.000788651,-0.000599774,1.78409399,-0.031642316,0.006974981,0.000198239,0.999474899
0.095223961,-0.000785456,-0.00048992,1.783573209,-0.050949746,0.008393737,0.000470523,0.998665834
0.111890628,-0.000781247,-0.000612903,1.783485783,-0.062890982,0.007038836,0.000140976,0.997995571
0.128557295,-0.000768683,-0.000963425,1.783347178,-0.072394666,0.004095548,-0.001455047,0.997366593
0.145223961,-0.000752376,-0.001470543,1.783538787,-0.079385738,0.004766668,-0.003472845,0.996826526
0.161890628,-0.000733659,-0.002133315,1.783371539,-0.082058809,0.002069325,-0.006054418,0.996606951
0.178557295,-0.000723387,-0.002827532,1.783282845,-0.082996019,0.002573264,-0.008846387,0.996507291
0.195223961,-0.000712839,-0.003518774,1.783250882,-0.081423822,0.0023621,-0.011636803,0.996608833
0.211890628,-0.000704632,-0.004097588,1.783108737,-0.076578058,0.004974871,-0.01419449,0.996950133
0.228557295,-0.000708059,-0.004565939,1.783234634,-0.069319809,0.006106924,-0.015619469,0.997453509
0.245223961,-0.000707126,-0.004818204,1.783661072,-0.057558858,0.005755404,-0.016826707,0.998183708
0.261890628,-0.000704955,-0.004841069,1.783774382,-0.043566493,0.009586075,-0.016960027,0.998860564
0.278557295,-0.000710406,-0.004624954,1.782847895,-0.02901842,0.015822836,-0.016213042,0.999322123
0.295223961,-0.000716219,-0.004197828,1.780743743,-0.014620107,0.028176024,-0.014440059,0.999391739
0.311890628,-0.000718551,-0.003604199,1.778373568,-0.012330068,0.038671539,-0.011890113,0.999105153
0.328557295,-0.000725833,-0.002940518,1.777185199,-0.009587101,0.043450117,-0.009230861,0.998966949
0.345223961,-0.000739911,-0.002218149,1.777565309,-0.006708109,0.04199336,-0.006212294,0.999076056
0.361890628,-0.000755914,-0.001572105,1.779681587,-0.01015536,0.03373037,-0.003412146,0.999373548
0.378557295,-0.000772672,-0.001046226,1.781431922,-0.0163781,0.024605397,-0.001209832,0.999562339
0.395223961,-0.000785511,-0.000689135,1.783269317,-0.033025303,0.013040555,0.000208689,0.999369416
0.411890628,-0.000792652,-0.000561828,1.783446299,-0.049702802,0.010562198,0.00047548,0.998708088
0.428557295,-0.000790635,-0.00065446,1.783854881,-0.058465477,0.007320027,0.00049117,0.998262472
0.445223961,-0.000777287,-0.000987414,1.783931282,-0.071681033,0.002362656,-0.000739882,0.997424533
0.461890628,-0.000760204,-0.001472226,1.783491595,-0.079137404,0.002089608,-0.002611884,0.996858106
0.478557295,-0.000738228,-0.002149538,1.783400293,-0.081742973,0.002643607,-0.005372461,0.996635457
0.495223961,-0.000726171,-0.002877321,1.783199261,-0.083885146,0.003627015,-0.008141174,0.996435572
0.511890628,-0.000718591,-0.003557559,1.783287242,-0.081889554,0.003473792,-0.010781207,0.996577041
0.528557295,-0.000712645,-0.004200369,1.783043969,-0.077974526,0.003772532,-0.01349056,0.996856934
0.545223961,-0.000711187,-0.004702295,1.782722068,-0.071215158,0.00844373,-0.015579058,0.997303563
0.561890628,-0.000710868,-0.00499597,1.784033209,-0.058763703,0.007772653,-0.016735153,0.998101371
0.578557295,-0.000710423,-0.005065838,1.783626159,-0.046764564,0.009197679,-0.017023163,0.998718524
0.595223961,-0.000709567,-0.004894603,1.782651232,-0.031377894,0.014622461,-0.016719404,0.999260763
0.611890628,-0.000712672,-0.0045036,1.781779943,-0.016330644,0.022953463,-0.015078591,0.999489412
0.628557295,-0.000718845,-0.003932821,1.778060856,-0.008714509,0.039418825,-0.012878579,0.999101774
0.645223961,-0.000726156,-0.003259492,1.776465594,-0.009824184,0.046081777,-0.010171695,0.99883757
0.661890628,-0.000738447,-0.002470317,1.775949319,-0.0074055,0.046857077,-0.006983686,0.998849739
0.678557295,-0.000754684,-0.001754698,1.777412086,-0.011765298,0.042550702,-0.004314568,0.999015716
0.695223961,-0.000768725,-0.001148461,1.781387724,-0.012460516,0.023636945,-0.001721387,0.999641469
0.711890628,-0.000779614,-0.000723211,1.782641221,-0.023950672,0.016829039,-0.00027904,0.999571444
0.728557295,-0.000785791,-0.000512901,1.7837983,-0.039622026,0.007007549,0.000625756,0.999189971
0.745223961,-0.000786631,-0.000528075,1.783681336,-0.058152715,0.005500446,0.000663286,0.998292325
0.761890628,-0.000779823,-0.000776994,1.783555098,-0.069933208,0.006247648,-0.000285532,0.997532071
0.778557295,-0.000764385,-0.001241282,1.783211565,-0.078435109,0.00329432,-0.002054472,0.996911661
0.795223961,-0.000747215,-0.001829106,1.783428738,-0.082089461,0.003604361,-0.004508152,0.996608251
0.811890628,-0.000731414,-0.002560256,1.783582929,-0.082865085,0.002325094,-0.007228199,0.996531848
0.828557295,-0.000716263,-0.003280954,1.783183884,-0.08355831,0.00224605,-0.010090917,0.996449265
0.845223961,-0.000712412,-0.003945307,1.783085432,-0.079830043,0.003672736,-0.012850444,0.996718888
0.861890628,-0.000710403,-0.004507804,1.783176897,-0.072908942,0.004624113,-0.01502268,0.997214733
0.878557295,-0.000714689,-0.004859212,1.782827857,-0.064883583,0.006055509,-0.016392846,0.997739809
0.895223961,-0.000714017,-0.004992119,1.783616617,-0.052793587,0.005754895,-0.017000371,0.998444143
0.911890628,-0.000712586,-0.004909871,1.783666587,-0.036866649,0.008630165,-0.017013371,0.999138086
0.928557295,-0.000712481,-0.004581443,1.783257513,-0.015252941,0.00800062,-0.015739941,0.999727759
0.945223961,-0.000716497,-0.004033791,1.778663336,-0.011745307,0.037635963,-0.013479147,0.99913157
0.961890628,-0.000721575,-0.0033579,1.777173525,-0.010417058,0.043437154,-0.010870917,0.998942702
0.978557295,-0.000731667,-0.002625899,1.775554478,-0.009792979,0.047216482,-0.007802385,0.998806199
0.995223961,-0.000748133,-0.001896425,1.777383236,-0.00875702,0.041959867,-0.005001843,0.999068399
1.011890628,-0.000764785,-0.001255177,1.779084625,-0.01118999,0.035662343,-0.002542056,0.999298013
1.028557295,-0.000777735,-0.000757867,1.782345566,-0.009447637,0.01856404,-0.000529118,0.999782896
1.045223961,-0.000785689,-0.000481792,1.783525477,-0.041993341,0.006515656,0.000500926,0.999096519
1.061890628,-0.000787314,-0.00043326,1.783700624,-0.055725019,0.005040372,0.000767038,0.998433137
1.078557295,-0.000781346,-0.000623714,1.783827363,-0.063629076,0.006613613,2.4517e-05,0.997951702
1.095223961,-0.000770258,-0.001035772,1.782856302,-0.077091314,0.004071671,-0.001579088,0.997014472
