t_s,x_w_mm,y_w_mm,z_w_mm,qx,qy,qz,qw,x_w_mean_m,y_w_mean_m,z_w_mean_m
0.005528397,0.011561,0.711165,1.118471,0.045431692,0.027210587,-0.008840196,0.998557658,0.004987574,-0.005687038,1.39589262
0.022195064,0.010352,0.545133,1.513387,0.047497187,0.024842599,-0.008921498,0.998522543,0.004987574,-0.005687038,1.39589262
0.03886173,0.005285,0.360442,1.322987,0.050694941,0.025566617,-0.008883664,0.99834736,0.004987574,-0.005687038,1.39589262
0.055528397,0.003018,0.148682,1.3001,0.0123711,0.007508081,-0.008929929,0.99985541,0.004987574,-0.005687038,1.39589262
0.072195064,0.001869,-0.072788,1.262477,-0.006611243,-0.000800456,-0.009164345,0.999935831,0.004987574,-0.005687038,1.39589262
0.08886173,-0.000804,-0.273512,1.258001,0.011542283,0.007497649,-0.009476391,0.99986037,0.004987574,-0.005687038,1.39589262
0.105528397,-0.001795,-0.451712,1.359881,-0.008122755,-0.001805139,-0.009817356,0.999917187,0.004987574,-0.005687038,1.39589262
0.122195064,-0.009461,-0.582248,1.067529,0.045814834,0.027248979,-0.010205128,0.998526089,0.004987574,-0.005687038,1.39589262
0.13886173,-0.010931,-0.67965,0.863447,0.043156584,0.028908509,-0.010529494,0.998594481,0.004987574,-0.005687038,1.39589262
0.155528397,-0.012025,-0.73881,0.551071,0.040944589,0.030330979,-0.01060226,0.998644664,0.004987574,-0.005687038,1.39589262
0.172195064,-0.014431,-0.76319,0.210754,0.040541645,0.032068934,-0.010530628,0.998607563,0.004987574,-0.005687038,1.39589262
0.18886173,-0.013248,-0.761661,-0.014582,0.008302122,0.005294161,-0.010505746,0.999896333,0.004987574,-0.005687038,1.39589262
0.205528397,-0.012453,-0.726349,-0.33458,-0.004790561,-0.004251,-0.010358658,0.999925836,0.004987574,-0.005687038,1.39589262
0.222195064,-0.018584,-0.654882,-0.376897,0.037249453,0.035583607,-0.010185681,0.998620317,0.004987574,-0.005687038,1.39589262
0.23886173,-0.020926,-0.566578,-0.538694,0.036786456,0.03630338,-0.009912774,0.998614319,0.004987574,-0.005687038,1.39589262
0.255528397,-0.016167,-0.476439,-0.55293,0.009234933,0.009348463,-0.00960193,0.999867554,0.004987574,-0.005687038,1.39589262
0.272195064,-0.012455,-0.394191,-0.26767,-0.00480222,-0.005755464,-0.009352546,0.999928169,0.004987574,-0.005687038,1.39589262
0.28886173,-0.01893,-0.322466,-0.244321,0.038587614,0.035267341,-0.00906336,0.998591541,0.004987574,-0.005687038,1.39589262
0.305528397,-0.018315,-0.280196,-0.262967,0.040507321,0.035544815,-0.00880496,0.998507985,0.004987574,-0.005687038,1.39589262
0.322195064,-0.014973,-0.264843,-0.033813,0.042055071,0.033900851,-0.008674644,0.998502305,0.004987574,-0.005687038,1.39589262
0.33886173,-0.015592,-0.274209,0.172028,0.042685408,0.03285542,-0.008686001,0.998510406,0.004987574,-0.005687038,1.39589262
0.355528397,-0.013315,-0.312043,0.527209,0.009707073,0.008641787,-0.008900656,0.999875928,0.004987574,-0.005687038,1.39589262
0.372195064,-0.006325,-0.359424,0.888582,-0.037747815,-0.024647735,-0.009170252,0.998941189,0.004987574,-0.005687038,1.39589262
0.38886173,-0.004326,-0.392374,0.988066,-0.036154896,-0.024008689,-0.009393815,0.999013595,0.004987574,-0.005687038,1.39589262
0.405528397,-0.007154,-0.401597,0.64913,-0.005291449,-0.002276638,-0.009620045,0.999937134,0.004987574,-0.005687038,1.39589262
0.422195064,-0.008334,-0.393374,0.359024,0.010429961,0.007171995,-0.009848554,0.999871384,0.004987574,-0.005687038,1.39589262
0.43886173,-0.005658,-0.367775,0.139795,-0.009944985,-0.007667676,-0.009970341,0.99987144,0.004987574,-0.005687038,1.39589262
0.455528397,-0.012627,-0.305823,-0.228631,0.037045144,0.035291334,-0.010042788,0.998639736,0.004987574,-0.005687038,1.39589262
0.472195064,-0.006918,-0.208014,-0.510693,0.010429417,0.010459664,-0.010171261,0.999839171,0.004987574,-0.005687038,1.39589262
