frame_idx,tag_id,cx,cy,c0x,c0y,c1x,c1y,c2x,c2y,c3x,c3y,decision_margin,hamming
0,0,1048.618406,448.202643,906.596436,595.270813,1197.278809,590.113647,1190.596802,301.179596,900.01886,306.349731,34.6327,0
1,0,1048.606564,448.04019,906.600159,595.114319,1197.229004,589.921082,1190.609253,300.96991,899.986206,306.161285,33.8912,0
2,0,1048.589412,448.029092,906.583191,595.042114,1197.193604,589.989502,1190.620972,300.989838,900.00769,306.090149,34.5552,0
3,0,1048.546939,448.130894,906.529053,595.175232,1197.240845,590.183838,1190.600586,301.04953,900.048523,306.264709,34.1841,0
4,0,1048.614074,448.513789,906.498352,595.627991,1197.187622,590.552124,1190.617554,301.515778,900.026489,306.462036,34.486,0
5,0,1048.631541,449.070472,906.545288,596.236877,1197.176025,591.036804,1190.60437,302.021545,900.02832,307.048004,33.8438,0
6,0,1048.625133,449.723845,906.518494,596.859009,1197.186157,591.768005,1190.689209,302.632751,900.084412,307.699097,34.1643,0
7,0,1048.667197,450.43316,906.549683,597.588196,1197.203613,592.488831,1190.683105,303.383331,900.112671,308.360168,34.5437,0
8,0,1048.591408,451.250953,906.551697,598.308533,1197.222046,593.388367,1190.67688,304.145996,900.126953,309.272461,33.632,0
9,0,1048.658237,452.07926,906.614685,599.169006,1197.241821,594.168152,1190.759888,304.929352,900.123657,310.037231,33.6613,0
10,0,1048.661587,452.83092,906.670837,599.890503,1197.251465,594.885681,1190.734375,305.686371,900.086548,310.790344,34.5117,0
11,0,1048.706606,453.450771,906.65741,600.486572,1197.270874,595.4599,1190.808716,306.360199,900.133057,311.43277,34.6156,0
12,0,1048.729456,453.933203,906.665405,600.991333,1197.296265,595.964783,1190.848267,306.81839,900.173584,311.912079,34.4683,0
13,0,1048.756557,454.247383,906.669495,601.251831,1197.324341,596.270691,1190.842041,307.244568,900.221863,312.255707,34.8065,0
14,0,1048.78244,454.412891,906.698975,601.437866,1197.349976,596.386353,1190.865234,307.388611,900.237061,312.460602,34.6419,0
15,0,1048.773799,454.420571,906.718506,601.42865,1197.397583,596.405884,1190.806519,307.435852,900.191589,312.474976,34.829,0
16,0,1048.757973,454.303243,906.716553,601.303528,1197.37085,596.278748,1190.807129,307.294952,900.215332,312.394836,35.3948,0
17,0,1048.731993,453.982039,906.724548,600.96167,1197.375732,595.873535,1190.771484,306.969238,900.165527,312.164307,35.7248,0
18,0,1048.740391,453.488699,906.753357,600.411621,1197.302246,595.287842,1190.774536,306.517029,900.141052,311.653778,34.9381,0
19,0,1048.770117,452.884457,906.728943,599.864197,1197.319458,594.621033,1190.75,305.96814,900.126526,311.057953,34.8715,0
20,0,1048.776667,452.152779,906.729309,599.149841,1197.355713,593.98761,1190.726074,305.25708,900.155884,310.278107,33.8635,0
21,0,1048.707522,451.438446,906.690369,598.397888,1197.331177,593.246521,1190.688843,304.516083,900.074463,309.621399,34.9733,0
22,0,1048.695423,450.670969,906.633728,597.692261,1197.372437,592.521179,1190.635498,303.775543,900.10437,308.902771,34.7146,0
23,0,1048.712572,450.096649,906.662292,597.115906,1197.360474,591.936096,1190.647827,303.196442,900.072571,308.26474,34.3869,0
24,0,1048.677898,449.597594,906.619263,596.610657,1197.276733,591.437134,1190.667969,302.655487,900.087219,307.765839,35.0806,0
25,0,1048.668295,449.177345,906.601746,596.29834,1197.295776,591.006226,1190.600952,302.195007,900.058899,307.365723,33.6639,0
26,0,1048.676357,448.961461,906.601685,596.12915,1197.293457,590.805237,1190.585938,301.964783,900.070374,307.128296,34.2968,0
