t_s,x_w_mm,y_w_mm,z_w_mm,qx,qy,qz,qw,x_w_mean_m,y_w_mean_m,z_w_mean_m
0.004372342,0.543309,0.671713,-2.424738,-0.054475678,-0.06460333,-0.00249286,0.996419889,-0.000590343,0.001796613,1.740501307
0.021039009,0.732619,0.664648,-0.930982,-0.052289159,-0.062865159,0.000660107,0.996651082,-0.000590343,0.001796613,1.740501307
0.037705675,0.85043,0.644376,0.342098,-0.048647849,-0.064378244,0.002456208,0.996736071,-0.000590343,0.001796613,1.740501307
0.054372342,0.889785,0.59867,-3.897933,-0.061405587,-0.055714979,0.002565055,0.996553368,-0.000590343,0.001796613,1.740501307
0.071039009,0.807237,0.524421,-0.194916,-0.016137328,-0.027772879,0.002348614,0.999481234,-0.000590343,0.001796613,1.740501307
0.087705675,0.667983,0.449757,0.196328,0.049432998,0.046903895,0.000850333,0.997675138,-0.000590343,0.001796613,1.740501307
0.104372342,0.468588,0.365398,4.195489,0.0118745,0.014268544,-0.0026976,0.999824048,-0.000590343,0.001796613,1.740501307
0.121039009,0.20966,0.248649,4.083236,-0.039413784,-0.053197528,-0.005939251,0.997788205,-0.000590343,0.001796613,1.740501307
0.137705675,-0.066688,0.163179,4.007482,-0.041242624,-0.05097561,-0.009645002,0.997801336,-0.000590343,0.001796613,1.740501307
0.154372342,-0.338037,0.08853,3.80554,-0.042191118,-0.050869356,-0.01335455,0.997724348,-0.000590343,0.001796613,1.740501307
0.171039009,-0.578606,0.021093,3.420258,-0.043836853,-0.05234313,-0.017045122,0.997520923,-0.000590343,0.001796613,1.740501307
0.187705675,-0.754815,-0.036191,2.728503,-0.045228679,-0.053079672,-0.019802955,0.997368918,-0.000590343,0.001796613,1.740501307
0.204372342,-0.853888,-0.084899,1.526202,-0.047305388,-0.056686192,-0.021570614,0.997037404,-0.000590343,0.001796613,1.740501307
0.221039009,-0.868455,-0.124337,0.478143,-0.049617737,-0.058457226,-0.022039853,0.996812459,-0.000590343,0.001796613,1.740501307
0.237705675,-0.795481,-0.155977,-0.438868,-0.052053039,-0.061120031,-0.021208279,0.996546553,-0.000590343,0.001796613,1.740501307
0.254372342,-0.643918,-0.182851,-1.325196,-0.054319959,-0.062294083,-0.019306821,0.996391507,-0.000590343,0.001796613,1.740501307
0.271039009,-0.416592,-0.207347,-1.487673,-0.054909798,-0.064273969,-0.016335754,0.996286562,-0.000590343,0.001796613,1.740501307
0.287705675,-0.152007,-0.237709,-2.611503,-0.057741436,-0.068227447,-0.012612812,0.995917597,-0.000590343,0.001796613,1.740501307
0.304372342,0.1195,-0.251686,-1.657547,-0.020081465,-0.024246084,-0.008793434,0.999465626,-0.000590343,0.001796613,1.740501307
0.321039009,0.374628,-0.249338,-1.498456,0.054821721,0.066822297,-0.004859743,0.996245824,-0.000590343,0.001796613,1.740501307
0.337705675,0.593558,-0.270472,-3.519933,0.059781392,0.068630818,-0.000892355,0.995848984,-0.000590343,0.001796613,1.740501307
0.354372342,0.74994,-0.291736,-2.218672,0.029990787,0.021286541,0.001699479,0.999322044,-0.000590343,0.001796613,1.740501307
0.371039009,0.830309,-0.304203,1.634959,-0.044751007,-0.067616704,0.002529562,0.996704033,-0.000590343,0.001796613,1.740501307
0.387705675,0.834395,-0.306158,1.963025,-0.042794138,-0.064999289,0.002740433,0.996963512,-0.000590343,0.001796613,1.740501307
0.404372342,0.766859,-0.302921,2.821428,-0.038999927,-0.066255277,0.002342051,0.997037491,-0.000590343,0.001796613,1.740501307
0.421039009,0.584984,-0.287614,0.055316,-0.047474921,-0.063193488,-5.0497e-05,0.996871462,-0.000590343,0.001796613,1.740501307
0.437705675,0.350144,-0.241086,2.702493,-0.039283564,-0.055864125,-0.003475958,0.99765922,-0.000590343,0.001796613,1.740501307
0.454372342,0.083154,-0.206499,1.461292,-0.043062539,-0.056598999,-0.007464415,0.99743995,-0.000590343,0.001796613,1.740501307
0.471039009,-0.196808,-0.13957,2.486265,-0.036401016,-0.052089569,-0.011579535,0.997911598,-0.000590343,0.001796613,1.740501307
0.487705675,-0.450584,-0.067247,2.411595,-0.036769559,-0.053720326,-0.015212988,0.997762843,-0.000590343,0.001796613,1.740501307
0.504372342,-0.660961,0.012945,0.76427,-0.04196151,-0.057462615,-0.018375115,0.997296162,-0.000590343,0.001796613,1.740501307
0.521039009,-0.805139,0.104371,0.338293,-0.041841324,-0.059191045,-0.020881668,0.997150781,-0.000590343,0.001796613,1.740501307
0.537705675,-0.859679,0.190595,-0.886726,-0.045112894,-0.061556997,-0.02186148,0.996843839,-0.000590343,0.001796613,1.740501307
0.554372342,-0.830861,0.270516,-2.258512,-0.050058842,-0.065335843,-0.021557551,0.996373731,-0.000590343,0.001796613,1.740501307
0.571039009,-0.719364,0.340681,-2.074858,-0.050838898,-0.066170879,-0.020433885,0.996302804,-0.000590343,0.001796613,1.740501307
0.587705675,-0.537307,0.400467,-2.361802,-0.019059787,-0.025350156,-0.018178245,0.999331599,-0.000590343,0.001796613,1.740501307
0.604372342,-0.30176,0.452694,-3.584891,0.019420231,0.025598221,-0.014693147,0.999375654,-0.000590343,0.001796613,1.740501307
0.621039009,-0.008196,0.473208,-3.301764,-0.054552101,-0.06906844,-0.01059685,0.996062913,-0.000590343,0.001796613,1.740501307
0.637705675,0.261259,0.494122,-1.460788,-0.015814947,-0.023162898,-0.006939183,0.999582521,-0.000590343,0.001796613,1.740501307
0.654372342,0.501555,0.493322,-2.920517,0.012467473,0.016991223,-0.003017808,0.999773351,-0.000590343,0.001796613,1.740501307
0.671039009,0.709656,0.450694,-2.107463,-0.02746176,-0.023781156,0.000697793,0.999339693,-0.000590343,0.001796613,1.740501307
0.687705675,0.830775,0.417199,1.299613,0.002364034,0.024247411,0.001673604,0.999701792,-0.000590343,0.001796613,1.740501307
0.704372342,0.870057,0.346252,-2.31893,-0.058336732,-0.060512858,0.002002371,0.996459237,-0.000590343,0.001796613,1.740501307
0.721039009,0.81073,0.288653,0.566556,-0.01876072,-0.029926023,0.002294374,0.999373406,-0.000590343,0.001796613,1.740501307
0.737705675,0.688327,0.205979,2.356804,0.046847446,0.04820328,0.001017537,0.997737804,-0.000590343,0.001796613,1.740501307
0.754372342,0.495948,0.120454,3.529545,0.012491949,0.019201509,-0.001621922,0.999736277,-0.000590343,0.001796613,1.740501307
0.771039009,0.24168,0.062402,2.538229,-0.04580607,-0.05647466,-0.005189511,0.997339203,-0.000590343,0.001796613,1.740501307
